sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
Once a fisherman was passing there who slipped and fell into the hole. ,passing,BEFORE,He came to a country full of winding ways which led over hill and dale for several miles. ,came,1,2,1,0
He came to a country full of winding ways which led over hill and dale for several miles. ,came,BEFORE,Finally he reached a dragon-castle lying in a great plain. ,reached,2,3,0,0
Finally he reached a dragon-castle lying in a great plain. ,reached,BEFORE,There grew a green slime which reached to his knees. ,grew,3,4,0,0
There grew a green slime which reached to his knees. ,grew,AFTER,It was guarded by a dragon who spouted water which dispersed in a fine mist. ,guarded,4,6,0,1
It was guarded by a dragon who spouted water which dispersed in a fine mist. ,guarded,BEFORE,"Within the gate lay a small hornless dragon who raised his head, showed his claws, and would not let him in. ",raised,6,7,1,1
"Within the gate lay a small hornless dragon who raised his head, showed his claws, and would not let him in. ",raised,BEFORE,"The fisherman spent several days in the cave, satisfying his hunger with the green slime, which he found edible and which tasted like rice-mush. ",satisfying,7,8,1,1
"The fisherman spent several days in the cave, satisfying his hunger with the green slime, which he found edible and which tasted like rice-mush. ",satisfying,BEFORE,At last he found a way out again. ,found,8,9,1,0
At last he found a way out again. ,found,BEFORE,"He told the district mandarin what had happened to him, and the latter reported the matter to the emperor. ",reported,9,10,0,3
"He told the district mandarin what had happened to him, and the latter reported the matter to the emperor. ",reported,BEFORE,The emperor sent for a wise man and questioned him concerning it. ,questioned,10,11,3,1
The emperor sent for a wise man and questioned him concerning it. ,questioned,BEFORE,"The wise man said: ""There are four paths in this cave. ",said,11,12,1,0
"The wise man said: ""There are four paths in this cave. ",said,AFTER,"In this cave dwells the seventh daughter of the Dragon-King of the Eastern Sea, who guards his pearls and his treasure. ",guards,12,14,0,1
"In this cave dwells the seventh daughter of the Dragon-King of the Eastern Sea, who guards his pearls and his treasure. ",guards,AFTER,"It happened once in the ancient days, that a fisherboy dived into the water and brought up a pearl from beneath the chin of a black dragon. ",dived,14,15,1,1
"It happened once in the ancient days, that a fisherboy dived into the water and brought up a pearl from beneath the chin of a black dragon. ",dived,BEFORE,"The dragon was asleep, which was the reason the fisherboy brought the pearl to the surface without being harmed. ",brought,15,16,1,2
"The dragon was asleep, which was the reason the fisherboy brought the pearl to the surface without being harmed. ",brought,AFTER,The treasure which the daughter of the Dragon-King has in charge is made up of thousands and millions of such jewels. ,has,16,17,2,0
The treasure which the daughter of the Dragon-King has in charge is made up of thousands and millions of such jewels. ,has,BEFORE,"If one were to send a messenger with a letter, it would be possible to obtain precious pearls."" ",send,17,21,0,1
"If one were to send a messenger with a letter, it would be possible to obtain precious pearls."" ",send,BEFORE,"The emperor was greatly pleased, and announced a large reward for the man who was competent to go to the dragon-castle as his messenger. ",announced,21,22,1,1
"The emperor was greatly pleased, and announced a large reward for the man who was competent to go to the dragon-castle as his messenger. ",announced,AFTER,"But the wise man said: ""A great-great-great-great-grandfather of yours once slew more than a hundred of the dragons of the Eastern Sea, and was finally himself slain by the dragons. ",slew,22,24,1,1
"But the wise man said: ""A great-great-great-great-grandfather of yours once slew more than a hundred of the dragons of the Eastern Sea, and was finally himself slain by the dragons. ",slew,BEFORE,"The dragons are the enemies of your family and you cannot go."" ",go,24,25,1,2
"The dragons are the enemies of your family and you cannot go."" ",go,BEFORE,"Then came a man from Canton, Lo-Dsi-Tschun, with his two brothers, who said that his ancestors had been related to the Dragon-King. ",said,25,26,2,1
"Then came a man from Canton, Lo-Dsi-Tschun, with his two brothers, who said that his ancestors had been related to the Dragon-King. ",said,AFTER,Hence they were well liked by the dragons and well known to them. ,liked,26,27,1,1
Hence they were well liked by the dragons and well known to them. ,liked,BEFORE,They begged to be entrusted with the message. ,begged,27,28,1,0
They begged to be entrusted with the message. ,begged,AFTER,"The wise man asked: ""And have you still in your possession the stone which compels the dragons to do your will?"" ",compels,28,29,0,2
"The wise man asked: ""And have you still in your possession the stone which compels the dragons to do your will?"" ",compels,BEFORE,"""Yes,"" said they, ""we have brought it along with us."" ",brought,29,30,2,2
"""Yes,"" said they, ""we have brought it along with us."" ",brought,BEFORE,The wise man had them show him the stone; ,show,30,31,2,1
The wise man had them show him the stone; ,show,AFTER," then he spoke: ""This stone is only obeyed by the dragons who make clouds and send down the rain. ",obeyed,31,32,1,2
" then he spoke: ""This stone is only obeyed by the dragons who make clouds and send down the rain. ",obeyed,BEFORE,"It will not do for the dragons who guard the pearls of the sea-king."" ",guard,32,33,2,2
"It will not do for the dragons who guard the pearls of the sea-king."" ",guard,BEFORE,"Then he questioned them further: ""Have you the dragon-brain vapor?"" ",questioned,33,34,2,0
"Then he questioned them further: ""Have you the dragon-brain vapor?"" ",questioned,BEFORE,"When they admitted that they had not, the wise man said: ""How then will you compel the dragons to yield their treasure?"" ",compel,34,35,0,4
"When they admitted that they had not, the wise man said: ""How then will you compel the dragons to yield their treasure?"" ",compel,BEFORE,"And the emperor said: ""What shall we do?"" ",said,35,36,4,0
"And the emperor said: ""What shall we do?"" ",said,BEFORE,"The wise man replied: ""On the Western Ocean sail foreign merchants who deal in dragon-brain vapor. ",replied,36,37,0,0
"The wise man replied: ""On the Western Ocean sail foreign merchants who deal in dragon-brain vapor. ",replied,BEFORE,Some one must go to them and seek it from them. ,seek,37,38,0,2
Some one must go to them and seek it from them. ,seek,AFTER,"I also know a holy man who is an adept in the art of taming dragons, and who has prepared ten pounds of the dragon-stone. ",know,38,39,2,0
"I also know a holy man who is an adept in the art of taming dragons, and who has prepared ten pounds of the dragon-stone. ",know,BEFORE,"Some one should be sent for that as well."" ",sent,39,40,0,2
