coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
13,a King,a King,0,29,35,0
13,a King,his,3,121,124,1
13,a King,his,3,234,237,0
13,a King,his,3,169,172,0
13,a King,himself,3,80,87,0
13,a King,his,3,44,47,1
14,Queen,Queen,67,90,95,0
14,Queen,Queen,52,13,18,0
14,Queen,Queen,0,40,45,0
14,Queen,Queen,78,94,99,0
14,Queen,Queen,20,13,18,0
14,Queen,Queen,109,50,55,0
14,Queen,Queen,237,65,70,0
17,their subjects,their subjects,0,141,155,0
17,their subjects,them,241,149,153,0
17,their subjects,their subjects,241,67,81,0
18,their neighbour,their neighbour,2,32,47,0
6,King Bruin,King Bruin,241,93,103,0
6,King Bruin,King Bruin,2,49,59,0
6,King Bruin,he,2,61,63,0
6,King Bruin,King Bruin,4,49,59,1
19,a large army,a large army,2,80,92,0
21,"The poor King , having no means of defending his kingdom","The poor King, having no means of defending his kingdom",3,0,55,0
23,his only son,his only son,3,121,133,0
24,the little Prince Featherhead,the little Prince Featherhead,3,135,164,0
25,the Queen,she,8,64,67,0
25,the Queen,her,8,109,112,0
25,the Queen,the Queen,3,203,212,0
25,the Queen,her,13,72,75,0
25,the Queen,she,8,151,154,0
25,the Queen,her,6,156,159,0
25,the Queen,the Queen,6,137,146,0
25,the Queen,the Queen,53,32,41,0
25,the Queen,the Queen,8,26,35,0
25,the Queen,the Queen,13,62,71,0
25,the Queen,the Queen,50,44,53,0
25,the Queen,the Queen,48,55,64,0
25,the Queen,the Queen,16,42,51,0
27,the soldiers of King Bruin,the soldiers of King Bruin,4,33,59,0
7,Fish,Fish,5,64,68,0
30,the king,the King,10,17,25,0
30,the king,he,11,5,7,0
30,the king,the King,14,187,195,0
30,the king,his,14,214,217,0
30,the king,the King,7,99,107,0
30,the king,The King,20,0,8,0
30,the king,the King,78,81,89,0
30,the king,the King,16,29,37,0
30,the king,him,6,152,155,0
30,the king,he,6,108,110,0
30,the king,the King,8,194,202,0
30,the king,he,10,42,44,0
30,the king,the King,67,77,85,0
30,the king,the King,6,4,12,0
30,the king,his,6,93,96,0
30,the king,he,12,102,104,0
30,the king,the King,237,52,60,0
30,the king,The King,50,0,8,0
30,the king,the King,241,43,51,0
30,the king,the King,46,219,227,0
30,the king,The King,52,0,8,0
30,the king,him,12,329,332,0
30,the king,he,13,19,21,0
30,the king,him,12,75,78,0
30,the king,the King,109,37,45,0
30,the king,you,5,83,86,0
30,the king,him,13,51,54,0
30,the king,the King,12,224,232,1
35,the little Prince,the little Prince,8,159,176,0
40,the people,the people,12,50,60,0
44,the King 's customers,the King's customers,12,224,244,0
47,the fairy of the beech - woods,The Fairy of the Beech-Woods,241,0,28,0
47,the fairy of the beech - woods,she,18,35,38,0
47,the fairy of the beech - woods,She,16,0,3,0
47,the fairy of the beech - woods,she,17,17,20,0
