clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
"Featherhead/the fascinating Featherhead/little Prince Featherhead , who never cried and grew prettier day by day/Prince Featherhead",8,18,63,81,Featherhead,male,1.0,primary
The Princess/the Princess,162,27,35,62,The Princess,female,1.0,primary
Madam/madam,83,5,47,52,Madam,unknown,0.0,secondary
the Fairy Saradine/the old Fairy/the Fairy/the good old Fairy/Saradine/The old Fairy,9,11,30,41,the Fairy Saradine,female,1.0,secondary
The Prince/the Prince,204,15,22,37,The Prince,male,1.0,secondary
The Fairy of the Beech - Woods/the Fairy of the Beech - Woods,47,8,21,29,The Fairy of the Beech - Woods,female,1.0,secondary
the King/The King,30,16,12,28,the King,male,1.0,secondary
Celandine,118,1,19,20,Celandine,female,1.0,tertiary
the old woman,249,8,11,19,the old woman,female,1.0,tertiary
Celandine,70,1,13,14,Celandine,female,1.0,tertiary
the Queen,25,8,5,13,the Queen,female,1.0,tertiary
the precious Prince,55,1,10,11,the precious Prince,male,1.0,tertiary
Celandine,79,1,10,11,Celandine,female,1.0,tertiary
the Princess Celandine,221,1,8,9,the Princess Celandine,female,1.0,tertiary
the miserly old dame,140,1,8,9,the miserly old dame,female,1.0,tertiary
Celandine,277,1,7,8,Celandine,female,1.0,tertiary
Princess Celandine,148,1,6,7,Princess Celandine,female,1.0,tertiary
Celandine,269,1,6,7,Celandine,female,1.0,tertiary
"a Prince who is fickle , frivolous , proud , incapable of caring for anyone but himself , who has been spoilt by flattery , and , to crown all , who does not love me--a Prince who is fickle , frivolous , proud , incapable of caring for anyone but himself , who has been spoilt by flattery , and , to crown all , who does not love me",111,1,6,7,"a Prince who is fickle , frivolous , proud , incapable of caring for anyone but himself , who has been spoilt by flattery , and , to crown all , who does not love me's Prince who is fickle , frivolous , proud , incapable of caring for anyone but himself , who has been spoilt by flattery , and , to crown all , who does not love me",male,1.0,tertiary
Queen,14,7,0,7,Queen,female,1.0,tertiary
the Fairy/The Fairy,175,5,1,6,the Fairy,unknown,0.0,tertiary
a King,13,1,5,6,a King,male,1.0,tertiary
Celandine,159,1,4,5,Celandine,female,1.0,tertiary
Celandine,203,1,4,5,Celandine,female,1.0,tertiary
the old dame,255,4,0,4,the old dame,unknown,0.0,tertiary
The beauties,219,1,3,4,The beauties,group/nonbinary,1.0,tertiary
King Bruin,6,3,1,4,King Bruin,male,1.0,tertiary
Celandine,294,1,3,4,Celandine,female,1.0,tertiary
Celandine,272,1,2,3,Celandine,female,1.0,tertiary
their subjects,17,2,1,3,their subjects,group/nonbinary,1.0,tertiary
Celandine,184,1,2,3,Celandine,female,1.0,tertiary
Celandine,267,1,2,3,Celandine,female,1.0,tertiary
this charming Princess,174,2,1,3,this charming Princess,female,1.0,tertiary
dear,158,1,2,3,dear,unknown,0.0,tertiary
the happy Princess,288,1,2,3,the happy Princess,female,1.0,tertiary
a young stranger,279,1,1,2,a young stranger,male,1.0,tertiary
Celandine,188,1,1,2,Celandine,female,1.0,tertiary
a fine lady,89,1,1,2,a fine lady,female,1.0,tertiary
the good Fairy of the Beech - Woods,274,1,1,2,the good Fairy of the Beech - Woods,female,1.0,tertiary
Celandine,195,1,1,2,Celandine,female,1.0,tertiary
Princess Celandine,216,1,1,2,Princess Celandine,female,1.0,tertiary
Celandine,178,1,1,2,Celandine,female,1.0,tertiary
Celandine,245,1,1,2,Celandine,female,1.0,tertiary
Celandine,168,1,1,2,Celandine,female,1.0,tertiary
the hag,257,1,0,1,the hag,unknown,0.0,tertiary
poor Celandine,259,1,0,1,poor Celandine,unknown,0.0,tertiary
Celandine,265,1,0,1,Celandine,unknown,0.0,tertiary
Princess,155,1,0,1,Princess,female,1.0,tertiary
the visitor,102,1,0,1,the visitor,unknown,0.0,tertiary
Celandine,256,1,0,1,Celandine,unknown,0.0,tertiary
Celandine,262,1,0,1,Celandine,unknown,0.0,tertiary
the Fairies,153,1,0,1,the Fairies,unknown,0.0,tertiary
child,99,1,0,1,child,unknown,0.0,tertiary
"the poor Princess , whose spirits were sinking lower and lower",258,1,0,1,"the poor Princess , whose spirits were sinking lower and lower",female,1.0,tertiary
a girl,115,1,0,1,a girl,female,1.0,tertiary
people,105,1,0,1,people,unknown,0.0,tertiary
most people,107,1,0,1,most people,unknown,0.0,tertiary
a young man,117,1,0,1,a young man,male,1.0,tertiary
each other,291,1,0,1,each other,unknown,0.0,tertiary
the happy Princess--her lover,289,1,0,1,the happy Princess's lover,unknown,0.0,tertiary
"Featherhead/the fascinating Featherhead/little Prince Featherhead , who never cried and grew prettier day by day/Prince Featherhead--my fine fellow",298,1,0,1,Featherhead's fine fellow,unknown,0.0,tertiary
lovely Princess,114,1,0,1,lovely Princess,female,1.0,tertiary
Celandine,286,1,0,1,Celandine,unknown,0.0,tertiary
people who were as happy as all that,299,1,0,1,people who were as happy as all that,unknown,0.0,tertiary
Celandine,283,1,0,1,Celandine,unknown,0.0,tertiary
the lovers,128,1,0,1,the lovers,unknown,0.0,tertiary
the poor Princess,251,1,0,1,the poor Princess,female,1.0,tertiary
one another,129,1,0,1,one another,unknown,0.0,tertiary
the portrait,133,1,0,1,the portrait,unknown,0.0,tertiary
one sleeps the less one,108,1,0,1,one sleeps the less one,unknown,0.0,tertiary
Princess,145,1,0,1,Princess,female,1.0,tertiary
Queen,12,1,0,1,Queen,female,1.0,tertiary
