clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
St. Lawrence,1,7,21,28,St. Lawrence,male,1.0,primary
the giant,16,6,3,9,the giant,male,1.0,secondary
Finn,2,3,0,3,Finn,unknown,0.0,tertiary
a giant,13,1,1,2,a giant,male,1.0,tertiary
The saint/the saint,17,2,0,2,The saint,unknown,0.0,tertiary
a woman,25,1,1,2,a woman,female,1.0,tertiary
the minster,10,1,0,1,the minster,unknown,0.0,tertiary
a child,23,1,0,1,a child,unknown,0.0,tertiary
a woman--my baby dear,40,1,0,1,a woman's baby dear,unknown,0.0,tertiary
St. Lawrence--your father,41,1,0,1,St. Lawrence's father,male,1.0,tertiary
Others,34,1,0,1,Others,unknown,0.0,tertiary
the giant--his wife,36,1,0,1,the giant's wife,female,1.0,tertiary
