sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
2,5,preach,71,77,408,414,1,42.0,54.0,379.0,391.0,,78.0,88.0,415.0,425.0,,,,,verb.communication,1
2,6,wanted,93,99,430,436,1,90.0,92.0,427.0,429.0,,100.0,117.0,437.0,454.0,,,,,verb.emotion,1
2,7,build,103,108,440,445,1,90.0,92.0,427.0,429.0,,109.0,117.0,446.0,454.0,,,,,verb.creation,1
3,1,know,13,17,468,472,,,,,,1,18.0,57.0,473.0,512.0,,,,,verb.cognition,1
4,1,cudgelling,13,23,527,537,1,6.0,8.0,520.0,522.0,1,24.0,34.0,538.0,548.0,,,,,verb.communication,1
4,2,came,53,57,567,571,13,45.0,52.0,559.0,566.0,1,58.0,64.0,572.0,578.0,,,,,verb.motion,1
4,3,offered,69,76,583,590,13,45.0,52.0,559.0,566.0,"1,13",77.0,177.0,591.0,691.0,,,,,verb.communication,1
4,4,build,80,85,594,599,13,45.0,52.0,559.0,566.0,,86.0,96.0,600.0,610.0,97.0,177.0,611.0,691.0,verb.creation,1
4,5,tell,128,132,642,646,1,115.0,127.0,629.0,641.0,"1,13",133.0,136.0,647.0,650.0,146.0,177.0,660.0,691.0,verb.communication,1
5,4,receive,61,68,754,761,16,44.0,53.0,737.0,746.0,1,69.0,116.0,762.0,809.0,,,,,verb.perception,1
6,0,agreed,10,16,821,827,17,0.0,9.0,811.0,820.0,1,17.0,32.0,828.0,843.0,,,,,verb.communication,1
8,0,thought,13,20,943,950,1,0.0,12.0,930.0,942.0,1,30.0,49.0,960.0,979.0,51.0,87.0,981.0,1017.0,verb.cognition,1
8,2,know,66,70,996,1000,1,55.0,57.0,985.0,987.0,16,71.0,87.0,1001.0,1017.0,,,,,verb.cognition,1
9,1,relish,33,39,1051,1057,1,22.0,24.0,1040.0,1042.0,1,40.0,55.0,1058.0,1073.0,,,,,verb.emotion,1
9,2,losing,40,46,1058,1064,1,22.0,24.0,1040.0,1042.0,1,47.0,55.0,1065.0,1073.0,,,,,verb.possession,1
10,0,happened,7,15,1082,1090,,,,,,1,16.0,153.0,1091.0,1228.0,,,,,verb.change,1
10,2,walking,34,41,1109,1116,1,27.0,29.0,1102.0,1104.0,,,,,,,,,,verb.motion,1
10,3,grew,111,115,1186,1190,1,108.0,110.0,1183.0,1185.0,,116.0,121.0,1191.0,1196.0,,,,,verb.change,1
10,4,sat,127,130,1202,1205,1,108.0,110.0,1183.0,1185.0,,,,,,,,,,verb.contact,1
11,0,sat,6,9,1236,1239,1,3.0,5.0,1233.0,1235.0,,10.0,15.0,1240.0,1245.0,,,,,verb.contact,1
11,1,heard,19,24,1249,1254,1,16.0,18.0,1246.0,1248.0,23,25.0,55.0,1255.0,1285.0,,,,,verb.perception,1
11,2,crying,33,39,1263,1269,23,25.0,32.0,1255.0,1262.0,,,,,,,,,,verb.body,1
11,4,sing,86,90,1316,1320,25,61.0,76.0,1291.0,1306.0,"25,1,40,2,41",93.0,162.0,1323.0,1392.0,,,,,verb.creation,1
12,2,play,52,56,1445,1449,1,19.0,22.0,1412.0,1415.0,,57.0,61.0,1450.0,1454.0,,,,,verb.social,1
13,0,heard,18,23,1504,1509,1,5.0,17.0,1491.0,1503.0,1,24.0,41.0,1510.0,1527.0,,,,,verb.perception,1
14,0,knew,12,16,1540,1544,1,9.0,11.0,1537.0,1539.0,16,17.0,33.0,1545.0,1561.0,,,,,verb.cognition,1
16,0,sat,6,9,1622,1625,,,,,,16,10.0,19.0,1626.0,1635.0,20.0,170.0,,,verb.contact,1
16,5,put,154,157,1770,1773,16,150.0,153.0,1766.0,1769.0,,158.0,167.0,1774.0,1783.0,,,,,verb.contact,1
17,0,flung,15,20,1804,1809,16,5.0,14.0,1794.0,1803.0,1,21.0,30.0,1810.0,1819.0,41.0,53.0,1830.0,1842.0,verb.contact,1
17,1,said,55,59,1844,1848,16,5.0,14.0,1794.0,1803.0,16,60.0,130.0,1849.0,1919.0,,,,,verb.communication,1
17,5,disappeared,119,130,1908,1919,16,116.0,118.0,1905.0,1907.0,,,,,,,,,,verb.change,1
19,0,say,7,10,1990,1993,34,0.0,6.0,1983.0,1989.0,"36,16",11.0,249.0,1994.0,2232.0,,,,,verb.communication,1
19,1,rushed,39,45,2022,2028,"36,16",16.0,38.0,1999.0,2021.0,,51.0,65.0,2034.0,2048.0,66.0,79.0,2049.0,2062.0,verb.motion,1
