sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,owned,16.0,21.0,120.0,125.0,16,7.0,10.0,111.0,114.0,,22.0,34.0,126.0,138.0,35.0,52.0,139.0,156.0,verb.possession,1
5,1,say,51.0,54.0,493.0,496.0,,49.0,50.0,491.0,492.0,96,55.0,87.0,497.0,529.0,,,,,verb.communication,1
5,2,owned,69.0,74.0,511.0,516.0,96,60.0,68.0,502.0,510.0,,75.0,87.0,517.0,529.0,,,,,verb.possession,1
6,3,loved,70.0,75.0,685.0,690.0,96,45.0,47.0,660.0,662.0,,76.0,81.0,691.0,696.0,82.0,102.0,697.0,717.0,verb.emotion,1
6,4,loved,88.0,93.0,703.0,708.0,96,85.0,87.0,700.0,702.0,96,94.0,102.0,709.0,717.0,,,,,verb.emotion,1
7,0,got,33.0,36.0,779.0,782.0,16,9.0,29.0,755.0,775.0,,,,,,,,,,verb.possession,1
10,1,had,49.0,52.0,1098.0,1101.0,96,40.0,48.0,1089.0,1097.0,96,53.0,63.0,1102.0,1112.0,,,,,verb.possession,1
11,1,grew,42.0,46.0,1156.0,1160.0,96,33.0,41.0,1147.0,1155.0,,47.0,50.0,1161.0,1164.0,,,,,verb.change,1
11,3,got,101.0,104.0,1215.0,1218.0,96,98.0,100.0,1212.0,1214.0,,105.0,122.0,1219.0,1236.0,,,,,verb.change,1
11,5,failed,134.0,140.0,1248.0,1254.0,96,124.0,133.0,1238.0,1247.0,96,141.0,144.0,1255.0,1258.0,,,,,verb.emotion,1
12,4,go,65.0,67.0,1325.0,1327.0,96,53.0,55.0,1313.0,1315.0,,68.0,76.0,1328.0,1336.0,78.0,87.0,1338.0,1347.0,verb.motion,1
13,1,obliged,26.0,33.0,1375.0,1382.0,103,8.0,21.0,1357.0,1370.0,96,42.0,76.0,1391.0,1425.0,,,,,verb.communication,1
13,3,distract,64.0,72.0,1413.0,1421.0,,53.0,60.0,1402.0,1409.0,96,73.0,76.0,1422.0,1425.0,,,,,verb.emotion,1
15,3,think,83.0,88.0,1690.0,1695.0,,77.0,80.0,1684.0,1687.0,96,89.0,157.0,1696.0,1764.0,,,,,verb.cognition,1
15,5,break,94.0,99.0,1701.0,1706.0,96,89.0,91.0,1696.0,1698.0,96,100.0,109.0,1707.0,1716.0,119.0,157.0,1726.0,1764.0,verb.change,1
16,1,distracted,97.0,107.0,1863.0,1873.0,,23.0,32.0,1789.0,1798.0,96,108.0,116.0,1874.0,1882.0,,,,,verb.cognition,1
