clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the King,96,37,87,124,the King,male,1.0,primary
Saint Kavin,9,28,33,61,Saint Kavin,male,1.0,secondary
the King--my dear/My dear,60,4,13,17,the King's dear,female,1.0,tertiary
honest man,55,1,14,15,honest man,male,1.0,tertiary
the saint/The saint,51,7,4,11,the saint,male,1.0,tertiary
King/King O'Toole,6,10,0,10,King,male,1.0,tertiary
The poor goose,91,1,6,7,The poor goose,male,0.8333333333333334,tertiary
God,8,5,0,5,God,unknown,0.0,tertiary
a king,16,1,4,5,a king,male,1.0,tertiary
The poor King/the poor King,103,4,1,5,The poor King,male,1.0,tertiary
dad,102,3,1,4,dad,unknown,0.0,tertiary
the King--her master,36,2,1,3,the King's master,male,1.0,tertiary
the giant,74,1,2,3,the giant,male,1.0,tertiary
King O'Toole,44,2,0,2,King O'Toole,male,1.0,tertiary
dad--my jewel,139,2,0,2,dad's jewel,unknown,0.0,tertiary
the fairies,114,2,0,2,the fairies,unknown,0.0,tertiary
the like,121,2,0,2,the like,unknown,0.0,tertiary
the poor old King,125,2,0,2,the poor old King,male,1.0,tertiary
the young man,109,2,0,2,the young man,male,1.0,tertiary
the old King,84,1,1,2,the old King,male,1.0,tertiary
the poor old cripple,128,1,1,2,the poor old cripple,male,1.0,tertiary
Devil,11,1,0,1,Devil,unknown,0.0,tertiary
my dear/My dear--you unfortunate old cripple,138,1,0,1,my dear's unfortunate old cripple,unknown,0.0,tertiary
the women,141,1,0,1,the women,female,1.0,tertiary
Finn Ma Cool,12,1,0,1,Finn Ma Cool,unknown,0.0,tertiary
a blacksmith out o ' Rathdrum,152,1,0,1,a blacksmith out o ' Rathdrum,unknown,0.0,tertiary
Saint Kavin--a cousin of his own,71,1,0,1,Saint Kavin's cousin of his own,unknown,0.0,tertiary
old Ireland)--well,14,1,0,1,old Ireland)--well,unknown,0.0,tertiary
Saint Kavin--a giant that dared him an ' the Curragh o ' Kildare,72,1,0,1,Saint Kavin's giant that dared him an ' the Curragh o ' Kildare,unknown,0.0,tertiary
Faith,13,1,0,1,Faith,unknown,0.0,tertiary
Jaminee,10,1,0,1,Jaminee,unknown,0.0,tertiary
ma vourneen,78,1,0,1,ma vourneen,unknown,0.0,tertiary
the darling o ' the world,157,1,0,1,the darling o ' the world,unknown,0.0,tertiary
the art o ' men,160,1,0,1,the art o ' men,male,1.0,tertiary
the devil,164,1,0,1,the devil,unknown,0.0,tertiary
old Joe,15,1,0,1,old Joe,unknown,0.0,tertiary
the best o ' friends,167,1,0,1,the best o ' friends,unknown,0.0,tertiary
the cleverest fellow in the seven parishes,132,1,0,1,the cleverest fellow in the seven parishes,unknown,0.0,tertiary
the biggest rogue,31,1,0,1,the biggest rogue,unknown,0.0,tertiary
two pays,130,1,0,1,two pays,unknown,0.0,tertiary
book sworn,62,1,0,1,book sworn,unknown,0.0,tertiary
the King--a mighty decent young man comin ' up to him,105,1,0,1,the King's mighty decent young man comin ' up to him,male,1.0,tertiary
a civil - spoken gentleman,108,1,0,1,a civil - spoken gentleman,male,1.0,tertiary
Prince,43,1,0,1,Prince,male,1.0,tertiary
no mather,45,1,0,1,no mather,unknown,0.0,tertiary
private friends,46,1,0,1,private friends,unknown,0.0,tertiary
the likes o ' such company,116,1,0,1,the likes o ' such company,unknown,0.0,tertiary
my gay fellow,48,1,0,1,my gay fellow,unknown,0.0,tertiary
a poor man,118,1,0,1,a poor man,male,1.0,tertiary
the real boy,100,1,0,1,the real boy,male,1.0,tertiary
gor,119,1,0,1,gor,unknown,0.0,tertiary
a coiner,120,1,0,1,a coiner,unknown,0.0,tertiary
Saint Kavin--my lord,122,1,0,1,Saint Kavin's lord,unknown,0.0,tertiary
sir,98,1,0,1,sir,unknown,0.0,tertiary
St. Kavin,7,1,0,1,St. Kavin,unknown,0.0,tertiary
no tinker,58,1,0,1,no tinker,unknown,0.0,tertiary
a tinker,59,1,0,1,a tinker,unknown,0.0,tertiary
a fine old king in the old ancient times,17,1,0,1,a fine old king in the old ancient times,male,1.0,tertiary
an honest man,54,1,0,1,an honest man,male,1.0,tertiary
