sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,1,owned,16.0,21.0,120.0,125.0,16,7.0,10.0,111.0,114.0,35.0,52.0,139.0,156.0,verb.possession,0,subject,a king,1,4,5,male,1.0,tertiary
5,2,owned,69.0,74.0,511.0,516.0,96,60.0,68.0,502.0,510.0,,,,,verb.possession,1,subject,the King,37,87,124,male,1.0,primary
6,3,loved,70.0,75.0,685.0,690.0,96,45.0,47.0,660.0,662.0,82.0,102.0,697.0,717.0,verb.emotion,4,subject,the King,37,87,124,male,1.0,primary
6,4,loved,88.0,93.0,703.0,708.0,96,85.0,87.0,700.0,702.0,,,,,verb.emotion,3,subject,the King,37,87,124,male,1.0,primary
7,0,got,33.0,36.0,779.0,782.0,16,9.0,29.0,755.0,775.0,,,,,verb.possession,6,subject,a king,1,4,5,male,1.0,tertiary
10,1,had,49.0,52.0,1098.0,1101.0,96,40.0,48.0,1089.0,1097.0,,,,,verb.possession,5,subject,the King,37,87,124,male,1.0,primary
11,1,grew,42.0,46.0,1156.0,1160.0,96,33.0,41.0,1147.0,1155.0,,,,,verb.change,7,subject,the King,37,87,124,male,1.0,primary
11,3,got,101.0,104.0,1215.0,1218.0,96,98.0,100.0,1212.0,1214.0,,,,,verb.change,8,subject,the King,37,87,124,male,1.0,primary
11,5,failed,134.0,140.0,1248.0,1254.0,96,124.0,133.0,1238.0,1247.0,,,,,verb.emotion,10,subject,the King,37,87,124,male,1.0,primary
12,4,go,65.0,67.0,1325.0,1327.0,96,53.0,55.0,1313.0,1315.0,78.0,87.0,1338.0,1347.0,verb.motion,9,subject,the King,37,87,124,male,1.0,primary
13,1,obliged,26.0,33.0,1375.0,1382.0,103,8.0,21.0,1357.0,1370.0,,,,,verb.communication,11,subject,The poor King,4,1,5,male,1.0,tertiary
15,5,break,94.0,99.0,1701.0,1706.0,96,89.0,91.0,1696.0,1698.0,119.0,157.0,1726.0,1764.0,verb.change,15,subject,the King,37,87,124,male,1.0,primary
