sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,find,17,21,103,107,0.0,5.0,8.0,91.0,94.0,,22.0,30.0,108.0,116.0,,,,,verb.possession,1
1,2,losing,36,42,122,128,,,,,,0,43.0,50.0,129.0,136.0,51.0,58.0,,,verb.possession,1
1,3,came,60,64,146,150,0.0,36.0,50.0,122.0,136.0,,65.0,80.0,151.0,166.0,,,,,verb.motion,1
5,0,said,10,14,349,353,4.0,0.0,9.0,339.0,348.0,5,15.0,26.0,354.0,365.0,,,,,verb.communication,1
5,2,choose,46,52,385,391,5.0,42.0,45.0,381.0,384.0,,,,,,,,,,verb.cognition,1
6,1,choose,12,18,405,411,5.0,8.0,11.0,401.0,404.0,,,,,,,,,,verb.cognition,1
7,2,choose,37,43,450,456,5.0,33.0,36.0,446.0,449.0,,,,,,,,,,verb.cognition,1
8,1,choose,18,24,476,482,5.0,7.0,10.0,465.0,468.0,,,,,,,,,,verb.cognition,1
9,0,did,12,15,516,519,5.0,3.0,11.0,507.0,515.0,,16.0,23.0,520.0,527.0,24.0,30.0,528.0,534.0,verb.social,1
10,0,said,18,22,554,558,4.0,8.0,17.0,544.0,553.0,"5,33",25.0,83.0,561.0,619.0,,,,,verb.communication,1
10,2,coming,41,47,577,583,33.0,25.0,36.0,561.0,572.0,,,,,,,,,,verb.motion,1
10,3,want,56,60,592,596,33.0,25.0,36.0,561.0,572.0,"5,33",61.0,83.0,597.0,619.0,,,,,verb.emotion,1
10,4,dance,68,73,604,609,5.0,61.0,64.0,597.0,600.0,,,,,,,,,,verb.motion,1
12,0,arrived,19,26,672,679,8.0,0.0,18.0,653.0,671.0,5,52.0,60.0,705.0,713.0,,,,,verb.motion,1
12,1,wanted,31,37,684,690,,,,,,5,38.0,60.0,691.0,713.0,,,,,verb.emotion,1
13,1,hear,15,19,729,733,5.0,5.0,8.0,719.0,722.0,,20.0,33.0,734.0,747.0,,,,,verb.perception,1
14,1,eat,19,22,768,771,8.0,5.0,9.0,754.0,758.0,,,,,,,,,,verb.consumption,1
14,2,drink,27,32,776,781,8.0,5.0,9.0,754.0,758.0,,,,,,,,,,verb.consumption,1
15,0,left,14,18,796,800,5.0,5.0,13.0,787.0,795.0,,19.0,27.0,801.0,809.0,,,,,verb.motion,1
16,3,find,77,81,902,906,5.0,18.0,21.0,843.0,846.0,8,82.0,86.0,907.0,911.0,,,,,verb.possession,1
16,4,lost,88,92,913,917,5.0,18.0,21.0,843.0,846.0,5,93.0,100.0,918.0,925.0,101.0,106.0,926.0,931.0,verb.possession,1
16,5,came,112,116,937,941,5.0,0.0,21.0,825.0,846.0,,117.0,133.0,942.0,958.0,,,,,verb.motion,1
17,0,entered,19,26,979,986,5.0,10.0,13.0,970.0,973.0,,,,,,,,,,verb.motion,1
17,1,found,32,37,992,997,5.0,10.0,13.0,970.0,973.0,,38.0,134.0,998.0,1094.0,,,,,verb.possession,1
18,0,said,14,18,1110,1114,4.0,4.0,13.0,1100.0,1109.0,5,19.0,25.0,1115.0,1121.0,27.0,36.0,1123.0,1132.0,verb.communication,1
18,2,choose,56,62,1152,1158,5.0,52.0,55.0,1148.0,1151.0,,,,,,,,,,verb.cognition,1
20,2,choose,37,43,1217,1223,5.0,33.0,36.0,1213.0,1216.0,,,,,,,,,,verb.cognition,1
