sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Long, long ago, far, far away on the other side of the world, some young men left the camp where they lived to get some food for their wives and children. ",left,BEFORE,"The sun was hot, but they liked heat, and as they went they ran races and tried who could hurl his spear the farthest, or was cleverest in throwing a strange weapon called a boomerang, which always returns to the thrower. ",tried,0,1,0,4
"The sun was hot, but they liked heat, and as they went they ran races and tried who could hurl his spear the farthest, or was cleverest in throwing a strange weapon called a boomerang, which always returns to the thrower. ",tried,BEFORE,"They did not get on very fast at this rate, but presently they reached a flat place that in time of flood was full of water, but was now, in the height of summer, only a set of pools, each surrounded with a fringe of plants, with bulrushes standing in the inside of all. ",reached,1,2,4,2
"They did not get on very fast at this rate, but presently they reached a flat place that in time of flood was full of water, but was now, in the height of summer, only a set of pools, each surrounded with a fringe of plants, with bulrushes standing in the inside of all. ",reached,BEFORE,"In that country the people are fond of the roots of bulrushes, which they think as good as onions, and one of the young men said that they had better collect some of the roots and carry them back to the camp. ",collect,2,3,2,4
"In that country the people are fond of the roots of bulrushes, which they think as good as onions, and one of the young men said that they had better collect some of the roots and carry them back to the camp. ",collect,BEFORE,"It did not take them long to weave the tops of the willows into a basket, and they were just going to wade into the water and pull up the bulrush roots when a youth suddenly called out: 'After all, why should we waste our time in doing work that is only fit for women and children? ",weave,3,4,4,2
"It did not take them long to weave the tops of the willows into a basket, and they were just going to wade into the water and pull up the bulrush roots when a youth suddenly called out: 'After all, why should we waste our time in doing work that is only fit for women and children? ",weave,BEFORE,Let them come and get the roots for themselves; ,Let,4,5,2,0
Let them come and get the roots for themselves; ,Let,BEFORE, but we will fish for eels and anything else we can get.' ,fish,5,6,0,1
 but we will fish for eels and anything else we can get.' ,fish,BEFORE,"This delighted the rest of the party, and they all began to arrange their fishing lines, made from the bark of the yellow mimosa, and to search for bait for their hooks. ",arrange,6,7,1,2
"This delighted the rest of the party, and they all began to arrange their fishing lines, made from the bark of the yellow mimosa, and to search for bait for their hooks. ",arrange,AFTER,"Most of them used worms, but one, who had put a piece of raw meat for dinner into his skin wallet, cut off a little bit and baited his line with it, unseen by his companions. ",used,7,8,2,0
"Most of them used worms, but one, who had put a piece of raw meat for dinner into his skin wallet, cut off a little bit and baited his line with it, unseen by his companions. ",used,BEFORE,"For a long time they cast patiently, without receiving a single bite; ",cast,8,9,0,0
"For a long time they cast patiently, without receiving a single bite; ",cast,BEFORE," the sun had grown low in the sky, and it seemed as if they would have to go home empty-handed, not even with a basket of roots to show; ",seemed,9,10,0,2
" the sun had grown low in the sky, and it seemed as if they would have to go home empty-handed, not even with a basket of roots to show; ",seemed,AFTER," when the youth, who had baited his hook with raw meat, suddenly saw his line disappear under the water. ",baited,10,11,2,1
" when the youth, who had baited his hook with raw meat, suddenly saw his line disappear under the water. ",baited,BEFORE,"Something, a very heavy fish he supposed, was pulling so hard that he could hardly keep his feet, and for a few minutes it seemed either as if he must let go or be dragged into the pool. ",pulling,11,12,1,2
"Something, a very heavy fish he supposed, was pulling so hard that he could hardly keep his feet, and for a few minutes it seemed either as if he must let go or be dragged into the pool. ",pulling,BEFORE,"He cried to his friends to help him, and at last, trembling with fright at what they were going to see, they managed between them to land on the bank a creature that was neither a calf nor a seal, but something of both, with a long, broad tail. ",cried,12,13,2,0
"He cried to his friends to help him, and at last, trembling with fright at what they were going to see, they managed between them to land on the bank a creature that was neither a calf nor a seal, but something of both, with a long, broad tail. ",cried,BEFORE,"They looked at each other with horror, cold shivers running down their spines; ",looked,13,14,0,0
"They looked at each other with horror, cold shivers running down their spines; ",looked,AFTER," for though they had never beheld it, there was not a man amongst them who did not know what it was--the cub of the awful Bunyip! ",know,14,15,0,4
