sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,known,53,58,53,58,,37.0,52.0,37.0,52.0,7,59.0,80.0,59.0,80.0,,,,,verb.cognition,1,True
1,2,came,85,89,193,197,11,82.0,84.0,190.0,192.0,,,,,,,,,,verb.change,1,True
2,0,sallied,11,18,229,236,11,8.0,10.0,226.0,228.0,,,,,,,,,,verb.motion,1,True
3,1,took,33,37,367,371,11,3.0,5.0,337.0,339.0,11,38.0,76.0,372.0,410.0,78.0,89.0,412.0,423.0,verb.change,1,True
4,2,came,28,32,502,506,11,25.0,27.0,499.0,501.0,,33.0,109.0,507.0,583.0,,,,,verb.motion,1,True
5,2,saw,48,51,633,636,11,45.0,47.0,630.0,632.0,11,52.0,101.0,637.0,686.0,,,,,verb.perception,1,True
9,2,feeling,33,40,1047,1054,8,9.0,17.0,1023.0,1031.0,11,41.0,104.0,1055.0,1118.0,,,,,verb.emotion,1,True
12,0,stepped,3,10,1279,1286,11,0.0,2.0,1276.0,1278.0,,15.0,58.0,1291.0,1334.0,,,,,verb.motion,1,True
13,1,gone,12,16,1405,1409,11,0.0,2.0,1393.0,1395.0,,17.0,28.0,1410.0,1421.0,29.0,75.0,1422.0,1468.0,verb.motion,1,True
14,8,bowing,146,152,1616,1622,22,115.0,136.0,1585.0,1606.0,,153.0,171.0,1623.0,1641.0,172.0,185.0,1642.0,1655.0,verb.motion,1,True
15,2,surmounted,49,59,1706,1716,22,0.0,12.0,1657.0,1669.0,,60.0,70.0,1717.0,1727.0,71.0,102.0,1728.0,1759.0,verb.change,1,True
16,2,wondered,62,70,1874,1882,8,59.0,61.0,1871.0,1873.0,,76.0,101.0,1888.0,1913.0,,,,,verb.cognition,1,True
18,1,transformed,10,21,1982,1993,,7.0,9.0,1979.0,1981.0,24,22.0,28.0,1994.0,2000.0,,,,,verb.change,1,True
19,3,addressed,93,102,2144,2153,11,45.0,47.0,2096.0,2098.0,25,103.0,106.0,2154.0,2157.0,,,,,verb.communication,1,True
20,1,answered,17,25,2214,2222,,,,,,"26,8",26.0,33.0,2223.0,2230.0,,,,,verb.communication,1,True
21,3,grant,21,26,2296,2301,8,13.0,16.0,2288.0,2291.0,26,27.0,29.0,2302.0,2304.0,,,,,verb.possession,1,True
22,3,answered,40,48,2353,2361,,,,,,8,49.0,57.0,2362.0,2370.0,,,,,verb.communication,1,True
24,2,ask,28,31,2524,2527,25,16.0,19.0,2512.0,2515.0,8,32.0,37.0,2528.0,2533.0,,,,,verb.communication,1,True
25,0,said,0,4,2536,2540,,,,,,8,5.0,13.0,2541.0,2549.0,,,,,verb.communication,1,True
26,1,kill,15,19,2566,2570,25,8.0,11.0,2559.0,2562.0,"8,142",20.0,83.0,2571.0,2634.0,,,,,verb.contact,1,True
27,2,have,52,56,2767,2771,27,50.0,51.0,2765.0,2766.0,"147,145,146",57.0,102.0,2772.0,2817.0,,,,,verb.possession,1,True
29,1,save,18,22,2995,2999,27,0.0,1.0,2977.0,2978.0,151,23.0,27.0,3000.0,3004.0,,,,,verb.social,1,True
30,4,fall,94,98,3100,3104,27,80.0,88.0,3086.0,3094.0,18,99.0,107.0,3105.0,3113.0,,,,,verb.social,1,True
31,1,determined,53,63,3183,3193,27,51.0,52.0,3181.0,3182.0,154,64.0,96.0,3194.0,3226.0,,,,,verb.cognition,1,True
33,1,saw,43,46,3448,3451,158,38.0,42.0,3443.0,3447.0,27,47.0,49.0,3452.0,3454.0,,,,,verb.perception,1,True
34,3,look,43,47,3549,3553,,,,,,27,48.0,53.0,3554.0,3559.0,54.0,66.0,,,verb.perception,1,True
35,0,beg,2,5,3632,3635,27,0.0,1.0,3630.0,3631.0,27,6.0,9.0,3636.0,3639.0,,,,,verb.communication,1,True
36,2,kill,25,29,3687,3691,,5.0,8.0,3667.0,3670.0,"161,162,27",30.0,52.0,3692.0,3714.0,,,,,verb.contact,1,True
37,5,help,111,115,3828,3832,8,99.0,101.0,3816.0,3818.0,9,116.0,119.0,3833.0,3836.0,,,,,verb.social,1,True
38,0,asked,12,17,3850,3855,30,0.0,11.0,3838.0,3849.0,,18.0,43.0,3856.0,3881.0,45.0,89.0,3883.0,3927.0,verb.communication,1,True
39,0,replied,16,23,3945,3952,27,0.0,15.0,3929.0,3944.0,10,24.0,64.0,3953.0,3993.0,,,,,verb.communication,1,True
40,1,conducted,16,25,4126,4135,8,3.0,11.0,4113.0,4121.0,,,,,,,,,,verb.motion,1,True
41,1,followed,22,30,4210,4218,8,19.0,21.0,4207.0,4209.0,"8,39",31.0,39.0,4219.0,4227.0,40.0,60.0,4228.0,4248.0,verb.motion,1,True
42,1,seen,19,23,4364,4368,8,0.0,18.0,4345.0,4363.0,,24.0,99.0,4369.0,4444.0,,,,,verb.perception,1,True
45,1,astonished,13,23,4748,4758,8,0.0,8.0,4735.0,4743.0,8,24.0,60.0,4759.0,4795.0,,,,,verb.emotion,1,True
47,4,followed,109,117,5006,5014,54,97.0,108.0,4994.0,5005.0,"55,56",118.0,170.0,5015.0,5067.0,,,,,verb.motion,1,True
48,2,banished,78,86,5147,5155,,36.0,73.0,5105.0,5142.0,162,87.0,116.0,5156.0,5185.0,,,,,verb.emotion,1,True
49,1,pledge,29,35,5216,5222,27,0.0,15.0,5187.0,5202.0,30,36.0,47.0,5223.0,5234.0,71.0,124.0,5258.0,5311.0,verb.communication,1,True
51,2,saw,89,92,5455,5458,30,77.0,88.0,5443.0,5454.0,,118.0,174.0,5484.0,5540.0,,,,,verb.perception,1,True
52,0,stood,16,21,5558,5563,27,0.0,15.0,5542.0,5557.0,30,22.0,43.0,5564.0,5585.0,44.0,63.0,5586.0,5605.0,verb.contact,1,True
56,1,coming,6,12,5682,5688,162,0.0,2.0,5676.0,5678.0,,,,,,,,,,verb.motion,1,True
58,2,saw,118,121,5850,5853,8,115.0,117.0,5847.0,5849.0,,122.0,188.0,5854.0,5920.0,,,,,verb.perception,1,True
59,0,showed,9,15,6035,6041,8,0.0,8.0,6026.0,6034.0,,16.0,42.0,6042.0,6068.0,,,,,verb.perception,1,True
60,0,tried,3,8,6073,6078,8,0.0,2.0,6070.0,6072.0,27,9.0,32.0,6079.0,6102.0,,,,,verb.social,1,True
62,1,kill,15,19,6137,6141,8,0.0,1.0,6122.0,6123.0,162,20.0,33.0,6142.0,6155.0,,,,,verb.contact,1,True
63,0,bring,5,10,6162,6167,,,,,,8,11.0,13.0,6168.0,6170.0,,,,,verb.motion,1,True
64,2,bid,30,33,6221,6224,27,23.0,25.0,6214.0,6216.0,,,,,,,,,,verb.contact,1,True
65,0,took,3,7,6303,6307,30,0.0,2.0,6300.0,6302.0,,8.0,15.0,6308.0,6315.0,,,,,verb.contact,1,True
67,1,took,26,30,6545,6549,8,17.0,25.0,6536.0,6544.0,,31.0,44.0,6550.0,6563.0,,,,,verb.contact,1,True
70,2,kill,81,85,6866,6870,74,30.0,62.0,6815.0,6847.0,162,86.0,99.0,6871.0,6884.0,,,,,verb.social,1,True
71,5,kill,103,107,7035,7039,30,90.0,92.0,7022.0,7024.0,,108.0,121.0,7040.0,7053.0,,,,,verb.contact,1,True
72,0,looked,3,9,7058,7064,30,0.0,2.0,7055.0,7057.0,,,,,,,,,,verb.perception,1,True
73,1,wound,21,26,7105,7110,,0.0,16.0,7084.0,7100.0,162,27.0,60.0,7111.0,7144.0,,,,,verb.motion,1,True
75,2,heard,49,54,7384,7389,30,42.0,44.0,7377.0,7379.0,,55.0,97.0,7390.0,7432.0,,,,,verb.perception,1,True
77,2,made,60,64,7530,7534,83,27.0,59.0,7497.0,7529.0,,65.0,74.0,7535.0,7544.0,,,,,verb.change,1,True
78,0,determined,9,19,7567,7577,8,0.0,8.0,7558.0,7566.0,8,20.0,42.0,7578.0,7600.0,,,,,verb.cognition,1,True
79,3,took,103,107,7705,7709,8,71.0,73.0,7673.0,7675.0,,108.0,119.0,7710.0,7721.0,120.0,129.0,7722.0,7731.0,verb.social,1,True
83,0,crouched,51,59,8348,8356,"48,86,27",0.0,50.0,8297.0,8347.0,,,,,,,,,,verb.motion,1,True
87,3,had,111,114,8681,8684,27,108.0,110.0,8678.0,8680.0,,115.0,135.0,8685.0,8705.0,,,,,verb.possession,1,True
90,0,knew,33,37,8931,8935,27,0.0,32.0,8898.0,8930.0,,38.0,47.0,8936.0,8945.0,,,,,verb.cognition,1,True
91,0,came,17,21,8964,8968,98,0.0,16.0,8947.0,8963.0,,,,,,,,,,verb.motion,1,True
93,8,tasted,198,204,9327,9333,8,166.0,174.0,9295.0,9303.0,,,,,,,,,,verb.perception,1,True
