sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,fly,30,33,169,172,2,7.0,26.0,146.0,165.0,,,,,,,,,,verb.motion,1
1,2,bring,62,67,201,206,2,7.0,26.0,146.0,165.0,,73.0,77.0,212.0,216.0,,,,,verb.motion,1
2,1,draw,17,21,235,239,4,0.0,9.0,218.0,227.0,,22.0,31.0,240.0,249.0,,,,,verb.contact,1
2,2,make,33,37,251,255,4,0.0,9.0,218.0,227.0,,38.0,46.0,256.0,264.0,,,,,verb.creation,1
2,3,set,52,55,270,273,4,0.0,9.0,218.0,227.0,,56.0,65.0,274.0,283.0,,,,,verb.contact,1
5,0,met,17,20,395,398,2,8.0,16.0,386.0,394.0,,21.0,33.0,399.0,411.0,34.0,44.0,412.0,422.0,verb.contact,1
5,1,told,50,54,428,432,2,8.0,16.0,386.0,394.0,2,55.0,58.0,433.0,436.0,,,,,verb.communication,1
6,0,called,19,25,492,498,8,4.0,18.0,477.0,491.0,"2,9",26.0,29.0,499.0,502.0,47.0,110.0,520.0,583.0,verb.communication,1
6,1,do,50,52,523,525,9,30.0,46.0,503.0,519.0,,53.0,65.0,526.0,538.0,,,,,verb.social,1
7,3,went,57,61,642,646,4,53.0,56.0,638.0,641.0,4,62.0,88.0,647.0,673.0,89.0,123.0,674.0,708.0,verb.motion,1
7,4,rest,65,69,650,654,4,53.0,56.0,638.0,641.0,,,,,,,,,,verb.contact,1
8,4,stirred,117,124,827,834,2,114.0,116.0,824.0,826.0,,125.0,166.0,835.0,876.0,178.0,228.0,888.0,938.0,verb.change,1
11,0,came,13,17,1163,1167,2,4.0,12.0,1154.0,1162.0,,18.0,35.0,1168.0,1185.0,36.0,70.0,1186.0,1220.0,verb.motion,1
11,3,said,83,87,1233,1237,2,80.0,82.0,1230.0,1232.0,,,,,,,,,,verb.communication,1
11,11,have,256,260,1406,1410,2,229.0,237.0,1379.0,1387.0,2,261.0,272.0,1411.0,1422.0,,,,,verb.possession,1
12,6,cook,100,104,1524,1528,4,83.0,92.0,1507.0,1516.0,,,,,,,,,,verb.creation,1
15,1,thought,46,53,1810,1817,,41.0,45.0,1805.0,1809.0,2,54.0,89.0,1818.0,1853.0,,,,,verb.cognition,1
15,4,happened,74,82,1838,1846,,54.0,63.0,1818.0,1827.0,2,83.0,89.0,1847.0,1853.0,,,,,verb.change,1
15,5,went,104,108,1868,1872,2,95.0,103.0,1859.0,1867.0,,109.0,124.0,1873.0,1888.0,125.0,163.0,1889.0,1927.0,verb.motion,1
15,6,see,128,131,1892,1895,2,95.0,103.0,1859.0,1867.0,2,132.0,163.0,1896.0,1927.0,,,,,verb.communication,1
15,8,see,144,147,1908,1911,2,135.0,137.0,1899.0,1901.0,2,148.0,163.0,1912.0,1927.0,,,,,verb.perception,1
16,0,met,15,18,1944,1947,2,12.0,14.0,1941.0,1943.0,2,19.0,130.0,1948.0,2059.0,,,,,verb.contact,1
16,3,picked,93,99,2022,2028,,24.0,29.0,1953.0,1958.0,2,100.0,103.0,2029.0,2032.0,,,,,verb.contact,1
16,4,made,112,116,2041,2045,,24.0,29.0,1953.0,1958.0,2,117.0,130.0,2046.0,2059.0,,,,,verb.creation,1
17,0,lodged,14,20,2075,2081,,0.0,8.0,2061.0,2069.0,26,21.0,48.0,2082.0,2109.0,,,,,verb.communication,1
17,2,declared,116,124,2177,2185,,108.0,115.0,2169.0,2176.0,2,125.0,212.0,2186.0,2273.0,,,,,verb.communication,1
17,4,found,137,142,2198,2203,2,130.0,132.0,2191.0,2193.0,,143.0,174.0,2204.0,2235.0,176.0,212.0,2237.0,2273.0,verb.possession,1
17,7,lose,199,203,2260,2264,2,184.0,186.0,2245.0,2247.0,2,204.0,212.0,2265.0,2273.0,,,,,verb.possession,1
18,1,carried,46,53,2321,2328,,0.0,8.0,2275.0,2283.0,2,54.0,56.0,2329.0,2331.0,,,,,verb.motion,1
18,2,related,75,82,2350,2357,,0.0,8.0,2275.0,2283.0,2,83.0,121.0,2358.0,2396.0,,,,,verb.communication,1
18,4,seen,107,111,2382,2386,",2",86.0,95.0,2361.0,2370.0,,,,,,,,,,verb.perception,1
18,5,heard,116,121,2391,2396,2,86.0,95.0,2361.0,2370.0,,,,,,,,,,verb.perception,1
20,8,part,173,177,2684,2688,2,162.0,165.0,2673.0,2676.0,,,,,,,,,,verb.change,1
22,1,looked,42,48,2847,2853,2,5.0,7.0,2810.0,2812.0,,,,,,,,,,verb.perception,1
22,2,looked,53,59,2858,2864,2,5.0,7.0,2810.0,2812.0,,,,,,,,,,verb.perception,1
22,3,appeared,80,88,2885,2893,29,65.0,73.0,2870.0,2878.0,,,,,,,,,,verb.change,1
23,9,obliged,190,197,3091,3098,2,183.0,185.0,3084.0,3086.0,,198.0,211.0,3099.0,3112.0,,,,,verb.communication,1
23,11,drowned,204,211,3105,3112,2,183.0,185.0,3084.0,3086.0,,,,,,,,,,verb.social,1
