clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the tree,30,7,22,29,the tree,unknown,0.0,primary
the little mice,60,8,11,19,the little mice,group/nonbinary,1.0,primary
the sparrows,17,1,17,18,the sparrows,unknown,0.0,secondary
the fir - tree/The fir - tree,10,5,12,17,the fir - tree,unknown,0.0,secondary
The children/the children,27,7,9,16,The children,group/nonbinary,1.0,secondary
the stork,12,2,12,14,the stork,male,1.0,secondary
Humpty dumpty/Humpty Dumpty,3,10,1,11,Humpty dumpty,male,1.0,secondary
the rats,76,2,8,10,the rats,group/nonbinary,1.0,secondary
a little mouse,59,1,8,9,a little mouse,male,1.0,secondary
the servants,53,1,8,9,the servants,group/nonbinary,1.0,secondary
the woodcutters,7,1,6,7,the woodcutters,group/nonbinary,1.0,tertiary
a princess,117,6,0,6,a princess,female,1.0,tertiary
the little fir - tree,6,1,5,6,the little fir - tree,unknown,0.0,tertiary
the old tree,97,1,3,4,the old tree,unknown,0.0,tertiary
Henny Penny,2,4,0,4,Henny Penny,unknown,0.0,tertiary
the little peasant children who ran about chattering when they came out to gather wild strawberries and raspberries--the little peasant children who ran about chattering when they came out to gather wild strawberries and raspberries,4,1,3,4,the little peasant children who ran about chattering when they came out to gather wild strawberries and raspberries's little peasant children who ran about chattering when they came out to gather wild strawberries and raspberries,group/nonbinary,1.0,tertiary
two footmen in livery,25,1,3,4,two footmen in livery,group/nonbinary,1.0,tertiary
the swallows and storks,9,1,3,4,the swallows and storks,group/nonbinary,1.0,tertiary
the man,46,1,2,3,the man,male,1.0,tertiary
a little stout man,42,1,2,3,a little stout man,male,1.0,tertiary
a servant,83,2,0,2,a servant,unknown,0.0,tertiary
the lively little mice,133,1,1,2,the lively little mice,group/nonbinary,1.0,tertiary
the young ladies,32,1,1,2,the young ladies,female,1.0,tertiary
the mice,125,1,1,2,the mice,group/nonbinary,1.0,tertiary
such a nice man,52,1,1,2,such a nice man,male,1.0,tertiary
the youngest,103,1,1,2,the youngest,male,1.0,tertiary
a crowd of children,33,1,1,2,a crowd of children,group/nonbinary,1.0,tertiary
others,44,1,0,1,others,unknown,0.0,tertiary
the rats--their friends,80,1,0,1,the rats's friends,unknown,0.0,tertiary
the children who were playing there,100,1,0,1,the children who were playing there,unknown,0.0,tertiary
the young fir - tree,8,1,0,1,the young fir - tree,unknown,0.0,tertiary
the little mice who had listened so happily to the story of Humpty Dumpty,96,1,0,1,the little mice who had listened so happily to the story of Humpty Dumpty,unknown,0.0,tertiary
the little ones,91,1,0,1,the little ones,unknown,0.0,tertiary
the merry children,90,1,0,1,the merry children,unknown,0.0,tertiary
some of the merry children,89,1,0,1,some of the merry children,unknown,0.0,tertiary
the rats--my husband,134,1,0,1,the rats's husband,male,1.0,tertiary
the older people,34,1,0,1,the older people,unknown,0.0,tertiary
The only one,132,1,0,1,The only one,unknown,0.0,tertiary
a pretty little one,104,1,0,1,a pretty little one,unknown,0.0,tertiary
"the old nurse , who came and peeped amongst the boughs , just to see if a fig or an apple had been forgotten",40,1,0,1,"the old nurse , who came and peeped amongst the boughs , just to see if a fig or an apple had been forgotten",unknown,0.0,tertiary
many more mice,74,1,0,1,many more mice,unknown,0.0,tertiary
a very beautiful one,71,1,0,1,a very beautiful one,unknown,0.0,tertiary
a real princess,70,1,0,1,a real princess,female,1.0,tertiary
a man,24,1,0,1,a man,male,1.0,tertiary
its dear old companions,22,1,0,1,its dear old companions,unknown,0.0,tertiary
The swallows,11,1,0,1,The swallows,unknown,0.0,tertiary
grand,108,1,0,1,grand,unknown,0.0,tertiary
all who saw it,18,1,0,1,all who saw it,unknown,0.0,tertiary
"four others , who wanted to hear the tree",67,1,0,1,"four others , who wanted to hear the tree",unknown,0.0,tertiary
