sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,3,began,95,100,95,100,,,,,,"9,7",101.0,179.0,101.0,179.0,,,,,verb.change,1,True
1,4,wish,69,73,250,254,11,4.0,12.0,185.0,193.0,11,74.0,155.0,255.0,336.0,,,,,verb.emotion,1,True
2,5,makes,138,143,643,648,11,125.0,137.0,630.0,642.0,11,144.0,225.0,649.0,730.0,,,,,verb.change,1,True
3,0,begin,2,7,734,739,11,0.0,1.0,732.0,733.0,"11,310",8.0,63.0,740.0,795.0,,,,,verb.change,1,True
4,2,do,72,74,929,931,9,61.0,64.0,918.0,921.0,11,75.0,84.0,932.0,941.0,,,,,verb.social,1,True
5,2,seems,49,54,999,1004,,,,,,"11,312",55.0,60.0,1005.0,1010.0,,,,,verb.perception,1,True
6,1,brings,66,72,1154,1160,,54.0,61.0,1142.0,1149.0,11,73.0,75.0,1161.0,1163.0,,,,,verb.motion,1,True
7,7,make,220,224,1441,1445,18,191.0,201.0,1412.0,1422.0,,225.0,238.0,1446.0,1459.0,,,,,verb.social,1,True
8,3,meet,103,107,1608,1612,,,,,,16,108.0,112.0,1613.0,1617.0,113.0,173.0,,,verb.social,1,True
9,3,gave,134,138,1863,1867,16,129.0,133.0,1858.0,1862.0,,139.0,154.0,1868.0,1883.0,,,,,verb.communication,1,True
10,2,meet,34,38,2062,2066,16,8.0,12.0,2036.0,2040.0,,,,,,,,,,verb.motion,1,True
11,0,took,9,13,2166,2170,26,0.0,8.0,2157.0,2165.0,,14.0,30.0,2171.0,2187.0,,,,,verb.motion,1,True
12,3,hear,52,56,2285,2289,29,11.0,29.0,2244.0,2262.0,,,,,,,,,,verb.perception,1,True
13,3,know,80,84,2371,2375,31,46.0,56.0,2337.0,2347.0,,,,,,,,,,verb.cognition,1,True
16,7,buy,124,127,2669,2672,11,84.0,86.0,2629.0,2631.0,,128.0,136.0,2673.0,2681.0,,,,,verb.possession,1,True
17,4,reached,99,106,2876,2883,11,96.0,98.0,2873.0,2875.0,,107.0,129.0,2884.0,2906.0,,,,,verb.motion,1,True
18,1,know,11,15,2919,2923,11,0.0,2.0,2908.0,2910.0,11,16.0,23.0,2924.0,2931.0,,,,,verb.cognition,1,True
19,5,saw,86,89,3094,3097,11,83.0,85.0,3091.0,3093.0,,90.0,103.0,3098.0,3111.0,,,,,verb.perception,1,True
20,4,imagined,94,102,3303,3311,11,55.0,79.0,3264.0,3288.0,,,,,,,,,,verb.creation,1,True
21,5,shown,108,113,3421,3426,,58.0,98.0,3371.0,3411.0,11,114.0,117.0,3427.0,3430.0,,,,,verb.communication,1,True
22,1,saw,87,90,3546,3549,37,76.0,86.0,3535.0,3545.0,37,91.0,152.0,3550.0,3611.0,,,,,verb.cognition,1,True
23,4,look,87,91,3699,3703,37,66.0,68.0,3678.0,3680.0,,92.0,97.0,3704.0,3709.0,98.0,106.0,3710.0,3718.0,verb.perception,1,True
