sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",had,BEFORE,"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",began,0,0,1,3
"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",began,BEFORE,"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",want,0,0,3,6
"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",want,BEFORE,"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",reign,0,0,6,7
"Once upon a time there was a king who had three sons, who were all so clever and brave that he began to be afraid that they would want to reign over the kingdom before he was dead. ",reign,AFTER,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",felt,0,1,7,0
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",felt,BEFORE,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",growing,1,1,0,2
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",growing,BEFORE,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",wish,1,1,2,4
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",wish,AFTER,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",manage,1,1,4,7
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",manage,BEFORE,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",thought,1,1,7,8
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",thought,BEFORE,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",divert,1,1,8,12
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",divert,BEFORE,"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",keeping,1,1,12,16
"Now the King, though he felt that he was growing old, did not at all wish to give up the government of his kingdom while he could still manage it very well, so he thought the best way to live in peace would be to divert the minds of his sons by promises which he could always get out of when the time came for keeping them. ",keeping,BEFORE,"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",speaking,1,2,16,1
"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",speaking,BEFORE,"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",added,2,2,1,2
"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",added,BEFORE,"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",agree,2,2,2,4
"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",agree,AFTER,"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",makes,2,2,4,5
"So he sent for them all, and, after speaking to them kindly, he added: ""You will quite agree with me, my dear children, that my great age makes it impossible for me to look after my affairs of state as carefully as I once did. ",makes,BEFORE,"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",begin,2,3,5,0
"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",begin,BEFORE,"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",fear,3,3,0,1
"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",fear,BEFORE,"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",affect,3,3,1,3
"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",affect,BEFORE,"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",wish,3,3,3,4
"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",wish,BEFORE,"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",succeed,3,3,4,6
"I begin to fear that this may affect the welfare of my subjects, therefore I wish that one of you should succeed to my crown; ",succeed,BEFORE, but in return for such a gift as this it is only right that you should do something for me. ,do,3,4,6,2
 but in return for such a gift as this it is only right that you should do something for me. ,do,BEFORE,"Now, as I think of retiring into the country, it seems to me that a pretty, lively, faithful little dog would be very good company for me; ",seems,4,5,2,2
"Now, as I think of retiring into the country, it seems to me that a pretty, lively, faithful little dog would be very good company for me; ",seems,BEFORE," so, without any regard for your ages, I promise that the one who brings me the most beautiful little dog shall succeed me at once."" ",promise,5,6,2,0
" so, without any regard for your ages, I promise that the one who brings me the most beautiful little dog shall succeed me at once."" ",promise,AFTER," so, without any regard for your ages, I promise that the one who brings me the most beautiful little dog shall succeed me at once."" ",brings,6,6,0,1
" so, without any regard for your ages, I promise that the one who brings me the most beautiful little dog shall succeed me at once."" ",brings,BEFORE," so, without any regard for your ages, I promise that the one who brings me the most beautiful little dog shall succeed me at once."" ",succeed,6,6,1,3
" so, without any regard for your ages, I promise that the one who brings me the most beautiful little dog shall succeed me at once."" ",succeed,AFTER,"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",accepted,6,7,3,8
"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",accepted,BEFORE,"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",gave,7,7,8,1
"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",gave,AFTER,"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",had,7,7,1,4
"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",had,BEFORE,"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",make,7,7,4,7
"The three Princes were greatly surprised by their father's sudden fancy for a little dog, but as it gave the two younger ones a chance they would not otherwise have had of being king, and as the eldest was too polite to make any objection, they accepted the commission with pleasure. ",make,BEFORE,"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",bade,7,8,7,0
"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",bade,AFTER,"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",gave,8,8,0,1
"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",gave,BEFORE,"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",appointed,8,8,1,2
"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",appointed,BEFORE,"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",meet,8,8,2,3
"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",meet,BEFORE,"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",see,8,8,3,6
"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",see,AFTER,"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",brought,8,8,6,8
"They bade farewell to the King, who gave them presents of silver and precious stones, and appointed to meet them at the same hour, in the same place, after a year had passed, to see the little dogs they had brought for him. ",brought,BEFORE,"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",accompanied,8,9,8,2
"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",accompanied,BEFORE,"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",gave,9,9,2,3
"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",gave,BEFORE,"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",promised,9,9,3,4
"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",promised,BEFORE,"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",share,9,9,4,6
"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",share,AFTER,"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",befell,9,9,6,7
"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",befell,BEFORE,"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",parted,9,9,7,9
"Then they went together to a castle which was about a league from the city, accompanied by all their particular friends, to whom they gave a grand banquet, and the three brothers promised to be friends always, to share whatever good fortune befell them, and not to be parted by any envy or jealousy; ",parted,BEFORE," and so they set out, agreeing to meet at the same castle at the appointed time, to present themselves before the King together. ",agreeing,9,10,9,1
" and so they set out, agreeing to meet at the same castle at the appointed time, to present themselves before the King together. ",agreeing,BEFORE," and so they set out, agreeing to meet at the same castle at the appointed time, to present themselves before the King together. ",meet,10,10,1,2
" and so they set out, agreeing to meet at the same castle at the appointed time, to present themselves before the King together. ",meet,BEFORE," and so they set out, agreeing to meet at the same castle at the appointed time, to present themselves before the King together. ",present,10,10,2,4
" and so they set out, agreeing to meet at the same castle at the appointed time, to present themselves before the King together. ",present,AFTER,"Each one took a different road, and the two eldest met with many adventures; ",took,10,11,4,0
