clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Poor little Thumbelina/The tiny Thumbelina/Thumbelina,2,48,140,188,Poor little Thumbelina,female,1.0,primary
the mole/The mole,61,10,54,64,the mole,male,1.0,secondary
the field - mouse,141,5,13,18,the field - mouse,male,0.8571428571428571,tertiary
the swallow/The swallow,160,8,5,13,the swallow,male,1.0,tertiary
The old toad/the old toad,22,3,9,12,The old toad,female,1.0,tertiary
The little Prince,202,1,10,11,The little Prince,male,1.0,tertiary
a little girl,120,1,9,10,a little girl,female,1.0,tertiary
sun!'she,5,1,8,9,sun!'she,female,1.0,tertiary
a tiny little man,197,1,7,8,a tiny little man,male,1.0,tertiary
the pretty little girl in the walnut - shell,123,1,7,8,the pretty little girl in the walnut - shell,female,1.0,tertiary
"a woman who wanted to have quite a tiny , little child , but she did not know where to get one from",8,1,6,7,"a woman who wanted to have quite a tiny , little child , but she did not know where to get one from",female,1.0,tertiary
A great cockchafer,37,1,6,7,A great cockchafer,male,1.0,tertiary
The little fishes swimming about under the water,133,1,6,7,The little fishes swimming about under the water,group/nonbinary,1.0,tertiary
the little girl,135,1,5,6,the little girl,female,1.0,tertiary
the ugly mole,181,2,4,6,the ugly mole,male,1.0,tertiary
an old Witch,10,1,5,6,an old Witch,female,1.0,tertiary
the woman,13,3,2,5,the woman,female,1.0,tertiary
the field - mouse--my neighbour,144,1,4,5,the field - mouse's neighbour,male,1.0,tertiary
the toad--her son,20,1,4,5,the toad's son,male,1.0,tertiary
the cockchafer,39,3,2,5,the cockchafer,male,1.0,tertiary
some who are late in starting,153,1,3,4,some who are late in starting,group/nonbinary,1.0,tertiary
the King/The King,94,2,2,4,the King,male,1.0,tertiary
Poor little Thumbelina/The tiny Thumbelina/Thumbelina--The cockchafer who had stolen her,44,1,3,4,Poor little Thumbelina's cockchafer who had stolen her,male,1.0,tertiary
an old toad,122,1,2,3,an old toad,female,1.0,tertiary
pretty little,85,1,2,3,pretty little,unknown,0.0,tertiary
the toad,19,2,1,3,the toad,female,1.0,tertiary
the stupid mole,90,1,2,3,the stupid mole,male,1.0,tertiary
the poor little girl/The poor little girl,171,2,1,3,the poor little girl,female,1.0,tertiary
the dear swallow,98,1,1,2,the dear swallow,male,1.0,tertiary
the farmer,11,1,1,2,the farmer,male,1.0,tertiary
the Witch,117,2,0,2,the Witch,unknown,0.0,tertiary
lady - bird/Lady - bird,59,2,0,2,lady - bird,female,1.0,tertiary
the swallow who was carrying Thumbelina,195,1,1,2,the swallow who was carrying Thumbelina,male,1.0,tertiary
The old toad/the old toad--her ugly son,30,2,0,2,The old toad's ugly son,unknown,0.0,tertiary
our neighbour,173,2,0,2,our neighbour,unknown,0.0,tertiary
The little Prince--his wife,205,2,0,2,The little Prince's wife,female,1.0,tertiary
The old toad/the old toad--my son,128,1,1,2,The old toad's son,male,1.0,tertiary
the other cockchafers who lived in the same tree,42,1,1,2,the other cockchafers who lived in the same tree,group/nonbinary,1.0,tertiary
"a tiny , little child",9,2,0,2,"a tiny , little child",unknown,0.0,tertiary
farewell!'she,6,1,0,1,farewell!'she,unknown,0.0,tertiary
the wife of our neighbour,175,1,0,1,the wife of our neighbour,female,1.0,tertiary
a fine husband,93,1,0,1,a fine husband,male,1.0,tertiary
a different kind of husband to the son of the toad and the mole with the black - velvet coat,206,1,0,1,a different kind of husband to the son of the toad and the mole with the black - velvet coat,male,1.0,tertiary
"dear little Thumbelina , who saved my life when I lay frozen in the dark tunnel",105,1,0,1,"dear little Thumbelina , who saved my life when I lay frozen in the dark tunnel",unknown,0.0,tertiary
pretty little children,192,1,0,1,pretty little children,unknown,0.0,tertiary
a tiny man or woman,198,1,0,1,a tiny man or woman,female,0.5,tertiary
this one,199,1,0,1,this one,unknown,0.0,tertiary
a giant,203,1,0,1,a giant,unknown,0.0,tertiary
The little Prince--the most beautiful girl he had ever seen,204,1,0,1,The little Prince's most beautiful girl he had ever seen,female,1.0,tertiary
the son of the toad and the mole with the black - velvet coat,207,1,0,1,the son of the toad and the mole with the black - velvet coat,unknown,0.0,tertiary
the mole with the black - velvet coat,208,1,0,1,the mole with the black - velvet coat,unknown,0.0,tertiary
the noble Prince,209,1,0,1,the noble Prince,male,1.0,tertiary
a lady,210,1,0,1,a lady,female,1.0,tertiary
gentleman,211,1,0,1,gentleman,male,1.0,tertiary
