clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The old man/the old man,16,8,56,64,The old man,male,1.0,primary
the poor old man,104,3,26,29,the poor old man,male,1.0,secondary
the old woman,17,2,26,28,the old woman,female,1.0,secondary
an old man--his wife,15,10,15,25,an old man's wife,female,1.0,secondary
the old woman--her husband,22,2,18,20,the old woman's husband,male,1.0,tertiary
the Witches from Fife,57,1,18,19,the Witches from Fife,group/nonbinary,1.0,tertiary
Witches,29,3,16,19,Witches,group/nonbinary,1.0,tertiary
all the Witches,41,1,9,10,all the Witches,group/nonbinary,1.0,tertiary
the Goodwife,73,1,8,9,the Goodwife,female,1.0,tertiary
the whole five old women,82,1,6,7,the whole five old women,female,1.0,tertiary
the old wife,44,1,5,6,the old wife,female,1.0,tertiary
the Lord Bishop of Carlisle,66,1,5,6,the Lord Bishop of Carlisle,male,1.0,tertiary
"two of the Bishop 's servants , coming down to the cellar to draw wine for their Master 's table",97,1,5,6,"two of the Bishop 's servants , coming down to the cellar to draw wine for their Master 's table",group/nonbinary,1.0,tertiary
the Bishop,76,5,0,5,the Bishop,unknown,0.0,tertiary
The Goodman,43,1,4,5,The Goodman,male,1.0,tertiary
"a wee , wee man",38,1,2,3,"a wee , wee man",male,1.0,tertiary
everybody,28,2,1,3,everybody,group/nonbinary,1.0,tertiary
a Witch,21,3,0,3,a Witch,unknown,0.0,tertiary
the old wife--her friends,46,3,0,3,the old wife's friends,unknown,0.0,tertiary
other folk,140,2,0,2,other folk,unknown,0.0,tertiary
Bishops,108,1,1,2,Bishops,male,1.0,tertiary
an old man,14,1,1,2,an old man,male,1.0,tertiary
the onlookers,126,1,1,2,the onlookers,group/nonbinary,1.0,tertiary
Warlocks,54,2,0,2,Warlocks,unknown,0.0,tertiary
some of the neighbours,18,1,1,2,some of the neighbours,group/nonbinary,1.0,tertiary
"the Phantom Hunters themselves , who are never looked upon by mortal eyes",56,1,0,1,"the Phantom Hunters themselves , who are never looked upon by mortal eyes",unknown,0.0,tertiary
"two of the Bishop 's servants , coming down to the cellar to draw wine for their Master 's table--their Master",101,1,0,1,"two of the Bishop 's servants , coming down to the cellar to draw wine for their Master 's table's Master",unknown,0.0,tertiary
an old man's wife--her companions,86,1,0,1,an old man's wife's companions,unknown,0.0,tertiary
a Warlock born,87,1,0,1,a Warlock born,unknown,0.0,tertiary
cautious old women,92,1,0,1,cautious old women,female,1.0,tertiary
an old man's wife--her four friends,96,1,0,1,an old man's wife's four friends,unknown,0.0,tertiary
each other,20,1,0,1,each other,unknown,0.0,tertiary
the Bishop 's servants,99,1,0,1,the Bishop 's servants,unknown,0.0,tertiary
the neighbours,19,1,0,1,the neighbours,unknown,0.0,tertiary
four like - minded companions,31,1,0,1,four like - minded companions,unknown,0.0,tertiary
the men servants,105,1,0,1,the men servants,male,1.0,tertiary
a Warlock,106,1,0,1,a Warlock,unknown,0.0,tertiary
the servants,115,1,0,1,the servants,unknown,0.0,tertiary
everyone,121,1,0,1,everyone,unknown,0.0,tertiary
the prisoner,122,1,0,1,the prisoner,unknown,0.0,tertiary
presto,83,1,0,1,presto,unknown,0.0,tertiary
the very trouts,39,1,0,1,the very trouts,unknown,0.0,tertiary
Pixies,55,1,0,1,Pixies,unknown,0.0,tertiary
a sly old man,75,1,0,1,a sly old man,male,1.0,tertiary
Goodman,12,1,0,1,Goodman,unknown,0.0,tertiary
the Elves,52,1,0,1,the Elves,unknown,0.0,tertiary
na,136,1,0,1,na,unknown,0.0,tertiary
Fairies,10,1,0,1,Fairies,unknown,0.0,tertiary
the Lord Bishop of Carlisle--his Lordship,135,1,0,1,the Lord Bishop of Carlisle's Lordship,unknown,0.0,tertiary
Woman,134,1,0,1,Woman,female,1.0,tertiary
a wife,133,1,0,1,a wife,female,1.0,tertiary
old women,71,1,0,1,old women,female,1.0,tertiary
"fine , sober",70,1,0,1,"fine , sober",unknown,0.0,tertiary
Mermaids of the North,53,1,0,1,Mermaids of the North,unknown,0.0,tertiary
the Elves of Lappland,68,1,0,1,the Elves of Lappland,unknown,0.0,tertiary
the Witches from Fife--their number,65,1,0,1,the Witches from Fife's number,unknown,0.0,tertiary
the Witches from Fife--one of their number,64,1,0,1,the Witches from Fife's of their number,unknown,0.0,tertiary
Bishop,11,1,0,1,Bishop,unknown,0.0,tertiary
