sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,4,look,verb.perception,18,17
1,4,look,verb.perception,19,17
1,5,whisper,verb.communication,18,17
1,5,whisper,verb.communication,18,18
1,5,whisper,verb.communication,18,21
1,5,whisper,verb.communication,18,20
1,5,whisper,verb.communication,19,17
1,5,whisper,verb.communication,19,18
1,5,whisper,verb.communication,19,21
1,5,whisper,verb.communication,19,20
1,6,feared,verb.cognition,18,17
1,6,feared,verb.cognition,18,21
4,1,try,verb.social,22,17
4,2,watch,verb.social,22,17
4,13,follow,verb.motion,22,17
5,2,asked,verb.communication,22,17
5,2,asked,verb.communication,22,21
5,2,asked,verb.communication,22,22
5,3,tell,verb.communication,17,17
5,3,tell,verb.communication,17,21
5,3,tell,verb.communication,17,22
6,1,answered,verb.communication,17,17
7,4,went,verb.motion,17,17
7,6,tell,verb.communication,17,22
9,2,know,verb.cognition,22,15
9,2,know,verb.cognition,22,22
14,0,asked,verb.communication,22,17
14,3,told,verb.communication,17,17
14,3,told,verb.communication,17,31
14,3,told,verb.communication,17,22
18,3,mount,verb.motion,41,41
18,7,sit,verb.contact,41,41
19,1,shaking,verb.motion,43,43
22,1,told,verb.communication,44,44
22,1,told,verb.communication,44,46
22,1,told,verb.communication,44,41
22,1,told,verb.communication,44,22
25,5,learned,verb.cognition,57,57
30,0,returned,verb.motion,16,15
30,0,returned,verb.motion,15,15
30,1,showed,verb.perception,16,15
31,0,told,verb.communication,15,15
31,0,told,verb.communication,15,16
31,0,told,verb.communication,15,66
31,0,told,verb.communication,15,65
31,0,told,verb.communication,15,68
31,0,told,verb.communication,15,46
31,0,told,verb.communication,15,57
31,0,told,verb.communication,15,64
31,7,placed,verb.contact,57,57
31,10,pronounced,verb.communication,57,57
31,10,pronounced,verb.communication,57,68
31,12,learned,verb.cognition,57,68
34,1,went,verb.motion,57,66
34,2,sampled,verb.consumption,57,66
39,3,sample,verb.possession,16,66
39,3,sample,verb.possession,16,135
40,0,shook,verb.body,73,73
42,2,said,verb.communication,73,16
42,2,said,verb.communication,73,73
43,2,leaving,verb.cognition,28,28
46,0,tried,verb.social,16,16
46,0,tried,verb.social,16,73
46,1,persuade,verb.communication,16,16
46,1,persuade,verb.communication,16,73
46,5,tell,verb.communication,73,16
46,5,tell,verb.communication,73,73
47,1,gave,verb.possession,76,16
50,1,recounted,verb.communication,82,82
51,2,put,verb.contact,82,82
53,2,draw,verb.body,16,16
54,2,said,verb.communication,16,16
56,0,put,verb.contact,16,16
56,1,repeated,verb.communication,16,16
57,2,noticed,verb.perception,29,16
57,2,noticed,verb.perception,29,29
57,2,noticed,verb.perception,29,76
57,4,following,verb.motion,16,29
57,5,reached,verb.motion,29,76
57,7,found,verb.cognition,29,16
57,7,found,verb.cognition,29,29
58,2,enjoy,verb.consumption,29,29
60,1,knew,verb.cognition,29,29
62,1,thought,verb.cognition,16,16
62,1,thought,verb.cognition,16,15
62,1,thought,verb.cognition,15,16
62,1,thought,verb.cognition,15,15
62,3,teach,verb.communication,15,16
64,3,fell,verb.body,99,16
64,3,fell,verb.body,76,16
65,3,dragged,verb.contact,97,16
65,4,shook,verb.contact,97,16
65,5,cuffed,verb.contact,97,16
65,6,asked,verb.communication,97,16
67,3,dragged,verb.contact,97,16
67,3,dragged,verb.contact,97,76
67,4,had,verb.consumption,108,54
67,4,had,verb.consumption,108,29
67,5,ordered,verb.communication,108,16
68,4,wished,verb.communication,104,76
68,4,wished,verb.communication,104,104
68,7,hankered,verb.motion,104,76
69,2,dragged,verb.contact,115,104
69,3,put,verb.contact,115,104
69,6,piled,verb.contact,97,104
70,1,thought,verb.cognition,104,104
71,1,forgot,verb.cognition,104,15
71,1,forgot,verb.cognition,104,104
71,1,forgot,verb.cognition,104,21
75,1,whispering,verb.communication,15,104
75,1,whispering,verb.communication,104,104
76,0,heard,verb.perception,104,104
76,7,watched,verb.perception,126,104
78,0,found,verb.perception,104,104
78,3,tried,verb.social,104,15
78,3,tried,verb.social,104,104
