clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the young fellow/The young fellow,12,32,88,120,the young fellow,male,1.0,primary
The troll/the troll,138,12,14,26,The troll,male,1.0,tertiary
the maidens,24,13,8,21,the maidens,female,1.0,tertiary
all the maidens,111,2,6,8,all the maidens,female,1.0,tertiary
the brothers,44,1,7,8,the brothers,male,1.0,tertiary
the second son,13,1,6,7,the second son,male,1.0,tertiary
John,1,4,3,7,John,unknown,0.0,tertiary
the other troll,147,1,3,4,the other troll,male,1.0,tertiary
the two others,151,1,3,4,the two others,group/nonbinary,1.0,tertiary
the maiden whom the young fellow had chosen,91,1,3,4,the maiden whom the young fellow had chosen,female,1.0,tertiary
the watchman,72,4,0,4,the watchman,unknown,0.0,tertiary
The oldest,8,1,3,4,The oldest,male,1.0,tertiary
two young fellows,49,1,2,3,two young fellows,group/nonbinary,1.0,tertiary
"two poor lads who were quarreling with each other about a pair of old shoes and a bamboo cane , which their mother had left them",39,1,2,3,"two poor lads who were quarreling with each other about a pair of old shoes and a bamboo cane , which their mother had left them",female,1.0,tertiary
an old man,54,1,2,3,an old man,male,1.0,tertiary
the young fellow/The young fellow--his brothers,33,1,1,2,the young fellow's brothers,male,1.0,tertiary
each other,19,2,0,2,each other,unknown,0.0,tertiary
one of the youths,51,1,1,2,one of the youths,unknown,0.0,tertiary
The troll with three heads/the troll with three heads,144,2,0,2,The troll with three heads,unknown,0.0,tertiary
the peasant,5,1,1,2,the peasant,male,1.0,tertiary
The man,56,1,1,2,The man,male,1.0,tertiary
three sons,6,1,1,2,three sons,group/nonbinary,1.0,tertiary
the first watchman,70,1,0,1,the first watchman,unknown,0.0,tertiary
the troll with six heads,97,1,0,1,the troll with six heads,unknown,0.0,tertiary
the fellow who crept in here,150,1,0,1,the fellow who crept in here,unknown,0.0,tertiary
the troll with nine heads,105,1,0,1,the troll with nine heads,unknown,0.0,tertiary
this watchman,85,1,0,1,this watchman,unknown,0.0,tertiary
the third watchman,80,1,0,1,the third watchman,unknown,0.0,tertiary
the second watchman,74,1,0,1,the second watchman,unknown,0.0,tertiary
the Christian who has crept in here,153,1,0,1,the Christian who has crept in here,unknown,0.0,tertiary
"a peasant who had a wheat - field , which was trampled down every Saturday night",3,1,0,1,"a peasant who had a wheat - field , which was trampled down every Saturday night",unknown,0.0,tertiary
a watchman,69,1,0,1,a watchman,unknown,0.0,tertiary
the old man,64,1,0,1,the old man,male,1.0,tertiary
the three maidens,63,1,0,1,the three maidens,female,1.0,tertiary
the middle one of the three maidens,62,1,0,1,the middle one of the three maidens,female,1.0,tertiary
every one,60,1,0,1,every one,unknown,0.0,tertiary
the troll who lived there,59,1,0,1,the troll who lived there,unknown,0.0,tertiary
the youths,52,1,0,1,the youths,unknown,0.0,tertiary
whoever has these shoes on,132,1,0,1,whoever has these shoes on,unknown,0.0,tertiary
"two poor lads who were quarreling with each other about a pair of old shoes and a bamboo cane , which their mother had left them--their mother",41,1,0,1,"two poor lads who were quarreling with each other about a pair of old shoes and a bamboo cane , which their mother had left them's mother",female,1.0,tertiary
the Ashes,2,1,0,1,the Ashes,unknown,0.0,tertiary
one with nine heads,130,1,0,1,one with nine heads,unknown,0.0,tertiary
one with six,129,1,0,1,one with six,unknown,0.0,tertiary
three trolls guard us,128,1,0,1,three trolls guard us,unknown,0.0,tertiary
The troll who has enchanted us,125,1,0,1,The troll who has enchanted us,unknown,0.0,tertiary
the most beautiful maidens one might wish to see,18,1,0,1,the most beautiful maidens one might wish to see,female,1.0,tertiary
the middle one of the maidens,122,1,0,1,the middle one of the maidens,female,1.0,tertiary
