clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The boys,22,1,29,30,The boys,male,1.0,primary
the two boys,45,1,25,26,the two boys,male,1.0,primary
the woman/The woman,83,2,23,25,the woman,female,1.0,primary
the mother,21,4,16,20,the mother,female,1.0,primary
the old crane,78,1,17,18,the old crane,male,1.0,secondary
The two sons/the two sons,12,2,11,13,The two sons,group/nonbinary,1.0,secondary
the bird,74,1,9,10,the bird,male,0.8571428571428571,secondary
The two sons/the two sons--their father,13,7,1,8,The two sons's father,male,1.0,tertiary
Naubesah,2,1,7,8,Naubesah,unknown,0.0,tertiary
the father/The father,38,3,5,8,the father,male,1.0,tertiary
two sons,8,1,4,5,two sons,group/nonbinary,1.0,tertiary
a young man,15,1,4,5,a young man,male,1.0,tertiary
this young man,26,1,4,5,this young man,male,1.0,tertiary
the elder of the two,18,1,3,4,the elder of the two,male,1.0,tertiary
A famous hunter who lived in a remote part of the North,4,1,2,3,A famous hunter who lived in a remote part of the North,male,1.0,tertiary
the hunter,70,2,1,3,the hunter,male,1.0,tertiary
The family of the hunter,93,1,2,3,The family of the hunter,group/nonbinary,1.0,tertiary
Naubesah--your father,103,1,1,2,Naubesah's father,male,1.0,tertiary
the stranger,23,2,0,2,the stranger,unknown,0.0,tertiary
men,30,2,0,2,men,male,1.0,tertiary
the mother--her sons,32,2,0,2,the mother's sons,unknown,0.0,tertiary
the father/The father--my children,104,2,0,2,the father's children,unknown,0.0,tertiary
a woman,66,1,1,2,a woman,female,1.0,tertiary
the elder of the two--My mother,95,1,0,1,the elder of the two's mother,female,1.0,tertiary
Instantly the crane,3,1,0,1,Instantly the crane,unknown,0.0,tertiary
The aged bird,85,1,0,1,The aged bird,unknown,0.0,tertiary
the woman/The woman--my grandfather,109,1,0,1,the woman's grandfather,male,1.0,tertiary
the two,19,1,0,1,the two,unknown,0.0,tertiary
the elder of the two--his mother,20,1,0,1,the elder of the two's mother,female,1.0,tertiary
the crane,77,1,0,1,the crane,unknown,0.0,tertiary
grandfather,106,1,0,1,grandfather,male,1.0,tertiary
The two sons/the two sons--this tall young man that comes here so often during our father 's absence,96,1,0,1,The two sons's tall young man that comes here so often during our father 's absence,male,1.0,tertiary
the two boys--one of them,72,1,0,1,the two boys's of them,unknown,0.0,tertiary
the hunter--his two sons,71,1,0,1,the hunter's two sons,unknown,0.0,tertiary
a warrior,102,1,0,1,a warrior,unknown,0.0,tertiary
The two sons/the two sons--our father,97,1,0,1,The two sons's father,male,1.0,tertiary
Naubesah--you little fool,98,1,0,1,Naubesah's little fool,unknown,0.0,tertiary
women,31,1,0,1,women,female,1.0,tertiary
Naubesah--your little brother,100,1,0,1,Naubesah's little brother,male,1.0,tertiary
a fair wife,7,1,0,1,a fair wife,female,1.0,tertiary
The boys--their mother,24,1,0,1,The boys's mother,female,1.0,tertiary
