sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There was once upon a time a king called Kojata, whose beard was so long that it reached below his knees. ",called,BEFORE,"Three years had passed since his marriage, and he lived very happily with his wife, but Heaven granted him no heir, which grieved the King greatly. ",granted,0,1,1,3
"Three years had passed since his marriage, and he lived very happily with his wife, but Heaven granted him no heir, which grieved the King greatly. ",granted,BEFORE,"Three years had passed since his marriage, and he lived very happily with his wife, but Heaven granted him no heir, which grieved the King greatly. ",grieved,1,1,3,4
"Three years had passed since his marriage, and he lived very happily with his wife, but Heaven granted him no heir, which grieved the King greatly. ",grieved,BEFORE,"He travelled for nearly a year through the different parts of his territory, and then, having seen all there was to be seen, he set forth on his homeward way. ",travelled,1,3,4,0
"He travelled for nearly a year through the different parts of his territory, and then, having seen all there was to be seen, he set forth on his homeward way. ",travelled,BEFORE,"As the day was very hot and sultry he commanded his servants to pitch tents in the open field, and there await the cool of the evening. ",commanded,3,4,0,2
"As the day was very hot and sultry he commanded his servants to pitch tents in the open field, and there await the cool of the evening. ",commanded,BEFORE,"As the day was very hot and sultry he commanded his servants to pitch tents in the open field, and there await the cool of the evening. ",pitch,4,4,2,3
"As the day was very hot and sultry he commanded his servants to pitch tents in the open field, and there await the cool of the evening. ",pitch,BEFORE,"Suddenly a frightful thirst seized the King, and as he saw no water near, he mounted his horse, and rode through the neighbourhood looking for a spring. ",seized,4,5,3,0
"Suddenly a frightful thirst seized the King, and as he saw no water near, he mounted his horse, and rode through the neighbourhood looking for a spring. ",seized,BEFORE,"Suddenly a frightful thirst seized the King, and as he saw no water near, he mounted his horse, and rode through the neighbourhood looking for a spring. ",saw,5,5,0,1
"Suddenly a frightful thirst seized the King, and as he saw no water near, he mounted his horse, and rode through the neighbourhood looking for a spring. ",saw,BEFORE,"Suddenly a frightful thirst seized the King, and as he saw no water near, he mounted his horse, and rode through the neighbourhood looking for a spring. ",mounted,5,5,1,2
"Suddenly a frightful thirst seized the King, and as he saw no water near, he mounted his horse, and rode through the neighbourhood looking for a spring. ",mounted,BEFORE,"Before long he came to a well filled to the brim with water clear as crystal, and on the bosom of which a golden jug was floating. ",came,5,6,2,0
"Before long he came to a well filled to the brim with water clear as crystal, and on the bosom of which a golden jug was floating. ",came,BEFORE,"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",tried,6,7,0,0
"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",tried,BEFORE,"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",seize,7,7,0,1
"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",seize,BEFORE,"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",endeavoured,7,7,1,2
"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",endeavoured,BEFORE,"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",grasp,7,7,2,3
"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",grasp,BEFORE,"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",eluded,7,7,3,4
"King Kojata at once tried to seize the vessel, but though he endeavoured to grasp it with his right hand, and then with his left, the wretched thing always eluded his efforts and refused to let itself be caught. ",eluded,BEFORE,"First with one hand, and then with two, did the King try to seize it, but like a fish the goblet always slipped through his fingers and bobbed to the ground only to reappear at some other place, and mock the King. ",try,7,8,4,1
"First with one hand, and then with two, did the King try to seize it, but like a fish the goblet always slipped through his fingers and bobbed to the ground only to reappear at some other place, and mock the King. ",try,BEFORE,"First with one hand, and then with two, did the King try to seize it, but like a fish the goblet always slipped through his fingers and bobbed to the ground only to reappear at some other place, and mock the King. ",seize,8,8,1,2
"First with one hand, and then with two, did the King try to seize it, but like a fish the goblet always slipped through his fingers and bobbed to the ground only to reappear at some other place, and mock the King. ",seize,BEFORE,"First with one hand, and then with two, did the King try to seize it, but like a fish the goblet always slipped through his fingers and bobbed to the ground only to reappear at some other place, and mock the King. ",mock,8,8,2,6
"First with one hand, and then with two, did the King try to seize it, but like a fish the goblet always slipped through his fingers and bobbed to the ground only to reappear at some other place, and mock the King. ",mock,BEFORE,said King Kojata. ,said,8,10,6,0
said King Kojata. ,said,AFTER,"'I can quench my thirst without you,' and bending over the well he lapped up the water so greedily that he plunged his face, beard and all, right into the crystal mirror. ",quench,10,11,0,1
"'I can quench my thirst without you,' and bending over the well he lapped up the water so greedily that he plunged his face, beard and all, right into the crystal mirror. ",quench,BEFORE,"'I can quench my thirst without you,' and bending over the well he lapped up the water so greedily that he plunged his face, beard and all, right into the crystal mirror. ",plunged,11,11,1,4
"'I can quench my thirst without you,' and bending over the well he lapped up the water so greedily that he plunged his face, beard and all, right into the crystal mirror. ",plunged,BEFORE,"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",satisfied,11,12,4,1
"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",satisfied,BEFORE,"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",wished,12,12,1,2
"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",wished,BEFORE,"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",raise,12,12,2,3
"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",raise,BEFORE,"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",lift,12,12,3,5
"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",lift,AFTER,"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",held,12,12,5,6
"But when he had satisfied his thirst, and wished to raise himself up, he couldn't lift his head, because someone held his beard fast in the water. ",held,BEFORE,let me go!' ,let,12,14,6,0
let me go!' ,let,BEFORE,let me go!' ,go,14,14,0,1
let me go!' ,go,BEFORE,"cried King Kojata, but there was no answer; ",cried,14,15,1,0
"cried King Kojata, but there was no answer; ",cried,AFTER," only an awful face looked up from the bottom of the well with two great green eyes, glowing like emeralds, and a wide mouth reaching from ear to ear showing two rows of gleaming white teeth, and the King's beard was held, not by mortal hands, but by two claws. ",held,15,16,0,6
" only an awful face looked up from the bottom of the well with two great green eyes, glowing like emeralds, and a wide mouth reaching from ear to ear showing two rows of gleaming white teeth, and the King's beard was held, not by mortal hands, but by two claws. ",held,BEFORE," I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",let,16,19,6,1
" I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",let,BEFORE," I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",go,19,19,1,2
" I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",go,BEFORE," I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",give,19,19,2,3
" I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",give,AFTER," I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",know,19,19,3,4
" I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",know,BEFORE," I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",find,19,19,4,6
" I will only let you go on condition that you give me something you know nothing about, and which you will find on your return home.' ",find,AFTER,"The King didn't pause to ponder long, 'for what,' thought he, 'could be in my palace without my knowing about it--the thing is absurd;'",ponder,19,20,6,2
"The King didn't pause to ponder long, 'for what,' thought he, 'could be in my palace without my knowing about it--the thing is absurd;'",ponder,BEFORE,"The King didn't pause to ponder long, 'for what,' thought he, 'could be in my palace without my knowing about it--the thing is absurd;'",thought,20,20,2,3
"The King didn't pause to ponder long, 'for what,' thought he, 'could be in my palace without my knowing about it--the thing is absurd;'",thought,AFTER,"The King didn't pause to ponder long, 'for what,' thought he, 'could be in my palace without my knowing about it--the thing is absurd;'",knowing,20,20,3,6
"The King didn't pause to ponder long, 'for what,' thought he, 'could be in my palace without my knowing about it--the thing is absurd;'",knowing,BEFORE,"' so he answered quickly: 'Yes, I promise that you shall have it.' ",answered,20,21,6,0
"' so he answered quickly: 'Yes, I promise that you shall have it.' ",answered,BEFORE,"' so he answered quickly: 'Yes, I promise that you shall have it.' ",promise,21,21,0,1
"' so he answered quickly: 'Yes, I promise that you shall have it.' ",promise,BEFORE,"' so he answered quickly: 'Yes, I promise that you shall have it.' ",have,21,21,1,3
"' so he answered quickly: 'Yes, I promise that you shall have it.' ",have,AFTER,"The voice replied, 'Very well; ",replied,21,22,3,0
"The voice replied, 'Very well; ",replied,BEFORE, but it will go ill with you if you fail to keep your promise.' ,go,22,23,0,1
 but it will go ill with you if you fail to keep your promise.' ,go,AFTER, but it will go ill with you if you fail to keep your promise.' ,fail,23,23,1,2
 but it will go ill with you if you fail to keep your promise.' ,fail,BEFORE, but it will go ill with you if you fail to keep your promise.' ,keep,23,23,2,3
 but it will go ill with you if you fail to keep your promise.' ,keep,BEFORE,"The King drew his chin out of the water, and shook himself like a dog; ",drew,23,25,3,0
"The King drew his chin out of the water, and shook himself like a dog; ",drew,BEFORE,"The King drew his chin out of the water, and shook himself like a dog; ",shook,25,25,0,1
"The King drew his chin out of the water, and shook himself like a dog; ",shook,BEFORE, then he mounted his horse and rode thoughtfully home with his retinue. ,mounted,25,26,1,0
 then he mounted his horse and rode thoughtfully home with his retinue. ,mounted,BEFORE, then he mounted his horse and rode thoughtfully home with his retinue. ,rode,26,26,0,1
