clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Prince Milan/Milan,3,40,89,129,Prince Milan,male,1.0,primary
The Prince/the Prince,43,23,48,71,The Prince,male,1.0,secondary
the King/The King,7,18,49,67,the King,male,1.0,secondary
the Magician/the magician/The Magician,82,18,39,57,the Magician,male,1.0,secondary
poor Hyacinthia/the beautiful Hyacinthia/The beautiful Hyacinthia/Hyacinthia/Princess Hyacinthia/the Princess Hyacinthia,4,23,31,54,poor Hyacinthia,female,1.0,secondary
poor Kojata/Kojata/King Kojata,1,7,31,38,poor Kojata,male,1.0,tertiary
an old man,150,1,16,17,an old man,male,1.0,tertiary
The Magician 's servants,115,1,11,12,The Magician 's servants,group/nonbinary,1.0,tertiary
a beautiful girl in a white robe--My father/my father,193,4,7,11,a beautiful girl in a white robe's father,male,0.6470588235294118,tertiary
the old man,52,5,6,11,the old man,male,1.0,tertiary
a beautiful girl in a white robe,77,1,9,10,a beautiful girl in a white robe,female,1.0,tertiary
an extraordinary old man with green eyes and chin--Your father/your father,186,3,6,9,an extraordinary old man with green eyes and chin's father,male,1.0,tertiary
an extraordinary old man with green eyes and chin,50,1,7,8,an extraordinary old man with green eyes and chin,male,1.0,tertiary
poor Kojata/Kojata/King Kojata--his servants,12,6,1,7,poor Kojata's servants,group/nonbinary,1.0,tertiary
Prince Milan/Milan--His daughters,100,1,6,7,Prince Milan's daughters,male,1.0,tertiary
The Princess,170,1,6,7,The Princess,female,1.0,tertiary
the beautiful Princess Hyacinthia,163,1,5,6,the beautiful Princess Hyacinthia,female,1.0,tertiary
The busy cook,172,1,5,6,The busy cook,male,1.0,tertiary
dearest,106,1,4,5,dearest,unknown,0.0,tertiary
The child/the child,39,3,1,4,The child,unknown,0.0,tertiary
The servants,238,1,3,4,The servants,group/nonbinary,1.0,tertiary
The Prince/the Prince--his father,55,1,2,3,The Prince's father,male,1.0,tertiary
the Princess Hyacinthia,222,3,0,3,the Princess Hyacinthia,female,1.0,tertiary
Prince Milan/Milan--his mother,122,1,2,3,Prince Milan's mother,female,0.6,tertiary
the wretches,120,1,2,3,the wretches,group/nonbinary,1.0,tertiary
the Queen/The Queen,32,2,1,3,the Queen,female,1.0,tertiary
a monk,124,1,2,3,a monk,male,1.0,tertiary
the astonished Prince,51,1,2,3,the astonished Prince,male,1.0,tertiary
The voice,24,1,2,3,The voice,unknown,0.0,tertiary
the King/The King--his retinue,27,1,2,3,the King's retinue,group/nonbinary,1.0,tertiary
Prince Milan/Milan--his bride,260,2,0,2,Prince Milan's bride,male,1.0,tertiary
Heaven,2,2,0,2,Heaven,unknown,0.0,tertiary
the Magician/the magician/The Magician--thirty daughters in my house,212,1,1,2,the Magician's daughters in my house,group/nonbinary,1.0,tertiary
Queen of the town,275,1,1,2,Queen of the town,female,1.0,tertiary
the monk,129,1,1,2,the monk,unknown,0.0,tertiary
the Prime Minister,33,1,1,2,the Prime Minister,male,1.0,tertiary
the head cook,171,2,0,2,the head cook,unknown,0.0,tertiary
his master,234,1,1,2,his master,male,1.0,tertiary
twenty - nine of them,71,1,1,2,twenty - nine of them,group/nonbinary,1.0,tertiary
Queen,144,2,0,2,Queen,female,1.0,tertiary
the Magician/the magician/The Magician--every one of his servants beaten to within an inch of their lives,132,1,0,1,the Magician's one of his servants beaten to within an inch of their lives,unknown,0.0,tertiary
poor Hyacinthia/the beautiful Hyacinthia/The beautiful Hyacinthia/Hyacinthia/Princess Hyacinthia/the Princess Hyacinthia--my beloved,269,1,0,1,poor Hyacinthia's beloved,unknown,0.0,tertiary
no one pass by on horseback,266,1,0,1,no one pass by on horseback,unknown,0.0,tertiary
reverend father,267,1,0,1,reverend father,male,1.0,tertiary
a little child,277,1,0,1,a little child,unknown,0.0,tertiary
"a king called Kojata , whose beard was so long that it reached below his knees",5,1,0,1,"a king called Kojata , whose beard was so long that it reached below his knees",male,1.0,tertiary
"a lovely fair - haired little girl , whose eyes shone like two clear stars",146,1,0,1,"a lovely fair - haired little girl , whose eyes shone like two clear stars",female,1.0,tertiary
"the Prince , who , carried away by its beauty",148,1,0,1,"the Prince , who , carried away by its beauty",male,1.0,tertiary
some passer - by,281,1,0,1,some passer - by,unknown,0.0,tertiary
an old witch,156,1,0,1,an old witch,unknown,0.0,tertiary
The witch,157,1,0,1,The witch,unknown,0.0,tertiary
the old witch,162,1,0,1,the old witch,unknown,0.0,tertiary
the beautiful Prince Milan,283,1,0,1,the beautiful Prince Milan,male,1.0,tertiary
all the invited guests,284,1,0,1,all the invited guests,unknown,0.0,tertiary
a peasant woman,166,1,0,1,a peasant woman,female,1.0,tertiary
the white - aproned cooks,169,1,0,1,the white - aproned cooks,unknown,0.0,tertiary
Dear cook,286,1,0,1,Dear cook,unknown,0.0,tertiary
fair maiden,287,1,0,1,fair maiden,female,1.0,tertiary
The invited guests,174,1,0,1,The invited guests,unknown,0.0,tertiary
The guests,177,1,0,1,The guests,unknown,0.0,tertiary
the other,179,1,0,1,the other,unknown,0.0,tertiary
the beautiful Princess Hyacinthia--my bridegroom,282,1,0,1,the beautiful Princess Hyacinthia's bridegroom,female,1.0,tertiary
Prince Milan/Milan--you genius,220,1,0,1,Prince Milan's genius,male,1.0,tertiary
the beautiful Hyacinthia,263,1,0,1,the beautiful Hyacinthia,unknown,0.0,tertiary
Their pursuers,258,1,0,1,Their pursuers,unknown,0.0,tertiary
poor Kojata/Kojata/King Kojata--his wife,6,1,0,1,poor Kojata's wife,female,1.0,tertiary
all the people,29,1,0,1,all the people,unknown,0.0,tertiary
a new - born child as beautiful as the day,34,1,0,1,a new - born child as beautiful as the day,unknown,0.0,tertiary
All the courtiers standing round,36,1,0,1,All the courtiers standing round,unknown,0.0,tertiary
the King/The King--his child,42,1,0,1,the King's child,unknown,0.0,tertiary
a beautiful youth,44,1,0,1,a beautiful youth,unknown,0.0,tertiary
the other huntsmen,47,1,0,1,the other huntsmen,unknown,0.0,tertiary
King Kojata,187,1,0,1,King Kojata,male,1.0,tertiary
the King/The King--my son,189,1,0,1,the King's son,unknown,0.0,tertiary
dear father,190,1,0,1,dear father,male,1.0,tertiary
so many beautiful maidens,72,1,0,1,so many beautiful maidens,female,1.0,tertiary
the daughter of a wicked magician,191,1,0,1,the daughter of a wicked magician,unknown,0.0,tertiary
a wicked magician,192,1,0,1,a wicked magician,unknown,0.0,tertiary
