sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
3,0,travelled,3,12,344,353,1,0.0,2.0,341.0,343.0,,,,,verb.motion,True,2,subject,poor Kojata,7.0,31.0,38.0,male,1.0,tertiary
4,2,commanded,38,47,538,547,1,35.0,37.0,535.0,537.0,,,,,verb.communication,True,3,subject,poor Kojata,7.0,31.0,38.0,male,1.0,tertiary
6,0,came,15,19,804,808,7,12.0,14.0,801.0,803.0,,,,,verb.motion,True,5,subject,the King,18.0,49.0,67.0,male,1.0,secondary
7,1,seize,29,34,949,954,1,0.0,11.0,920.0,931.0,,,,,verb.contact,True,6,subject,poor Kojata,7.0,31.0,38.0,male,1.0,tertiary
8,2,seize,60,65,1192,1197,7,44.0,52.0,1176.0,1184.0,,,,,verb.contact,True,7,subject,the King,18.0,49.0,67.0,male,1.0,secondary
11,1,quench,7,13,1388,1394,1,1.0,2.0,1382.0,1383.0,24.0,35.0,1405.0,1416.0,verb.change,True,8,subject,poor Kojata,7.0,31.0,38.0,male,1.0,tertiary
12,6,held,113,117,1665,1669,20,105.0,112.0,1657.0,1664.0,128.0,145.0,1680.0,1697.0,verb.contact,True,10,subject,,,,,,,
16,6,held,217,221,1985,1989,7,196.0,212.0,1964.0,1980.0,,,,,verb.contact,True,12,subject,the King,18.0,49.0,67.0,male,1.0,secondary
19,1,let,13,16,2133,2136,7,1.0,2.0,2121.0,2122.0,,,,,verb.social,True,15,subject,the King,18.0,49.0,67.0,male,1.0,secondary
20,6,knowing,96,103,2350,2357,7,93.0,95.0,2347.0,2349.0,,,,,verb.cognition,True,14,subject,the King,18.0,49.0,67.0,male,1.0,secondary
21,0,answered,8,16,2396,2404,7,5.0,7.0,2393.0,2395.0,,,,,verb.communication,True,16,subject,the King,18.0,49.0,67.0,male,1.0,secondary
22,0,replied,10,17,2465,2472,24,0.0,9.0,2455.0,2464.0,,,,,verb.communication,True,17,subject,The voice,1.0,2.0,3.0,unknown,0.0,tertiary
23,2,fail,36,40,2521,2525,7,32.0,35.0,2517.0,2520.0,,,,,verb.social,True,18,subject,the King,18.0,49.0,67.0,male,1.0,secondary
25,1,shook,45,50,2669,2674,7,0.0,8.0,2624.0,2632.0,59.0,69.0,2683.0,2693.0,verb.motion,True,19,subject,the King,18.0,49.0,67.0,male,1.0,secondary
26,1,rode,31,35,2725,2729,7,6.0,8.0,2700.0,2702.0,54.0,70.0,2748.0,2764.0,verb.motion,True,20,subject,the King,18.0,49.0,67.0,male,1.0,secondary
27,0,approached,10,20,2776,2786,27,5.0,9.0,2771.0,2775.0,,,,,verb.motion,True,21,subject,the King's retinue,1.0,2.0,3.0,group/nonbinary,1.0,tertiary
28,0,stood,12,17,2953,2958,32,1.0,11.0,2942.0,2952.0,38.0,129.0,2979.0,3070.0,verb.contact,True,23,subject,the Queen,2.0,1.0,3.0,female,1.0,tertiary
29,5,know,111,115,3183,3187,7,101.0,102.0,3173.0,3174.0,,,,,verb.cognition,True,22,subject,the King,18.0,49.0,67.0,male,1.0,secondary
31,1,kissed,34,40,3384,3390,7,0.0,2.0,3350.0,3352.0,44.0,52.0,3394.0,3402.0,verb.contact,True,25,subject,the King,18.0,49.0,67.0,male,1.0,secondary
33,1,escaped,80,87,3587,3594,7,49.0,79.0,3556.0,3586.0,,,,,verb.social,True,26,subject,the King,18.0,49.0,67.0,male,1.0,secondary
34,2,taken,46,51,3658,3663,42,27.0,36.0,3639.0,3648.0,,,,,verb.possession,True,28,subject,the King's child,1.0,0.0,1.0,unknown,0.0,tertiary
34,2,taken,46,51,3658,3663,7,27.0,36.0,3639.0,3648.0,,,,,verb.possession,True,28,subject,the King,18.0,49.0,67.0,male,1.0,secondary
36,2,forgot,110,116,3867,3873,7,93.0,109.0,3850.0,3866.0,,,,,verb.cognition,True,29,subject,the King,18.0,49.0,67.0,male,1.0,secondary
37,2,lost,81,85,4009,4013,43,73.0,75.0,4001.0,4003.0,,,,,verb.possession,True,30,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
40,3,crept,117,122,4464,4469,50,67.0,116.0,4414.0,4463.0,,,,,verb.motion,True,32,subject,an extraordinary old man with green eyes and chin,1.0,7.0,8.0,male,1.0,tertiary
41,0,said,31,35,4512,4516,50,0.0,25.0,4481.0,4506.0,,,,,verb.communication,True,33,subject,an extraordinary old man with green eyes and chin,1.0,7.0,8.0,male,1.0,tertiary
41,0,said,31,35,4512,4516,3,0.0,25.0,4481.0,4506.0,,,,,verb.communication,True,33,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
43,1,come,29,33,4594,4598,3,22.0,25.0,4587.0,4590.0,,,,,verb.motion,True,34,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
46,3,bid,58,61,4748,4751,51,56.0,57.0,4746.0,4747.0,,,,,verb.communication,True,35,subject,the astonished Prince,1.0,2.0,3.0,male,1.0,tertiary
48,5,pay,68,71,4907,4910,186,52.0,54.0,4891.0,4893.0,,,,,verb.possession,True,39,subject,an extraordinary old man with green eyes and chin's father,3.0,6.0,9.0,male,1.0,tertiary
51,1,returned,71,79,5034,5042,43,60.0,70.0,5023.0,5033.0,85.0,100.0,5048.0,5063.0,verb.motion,True,38,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
52,2,said,72,76,5189,5193,7,0.0,8.0,5117.0,5125.0,,,,,verb.communication,True,40,subject,the King,18.0,49.0,67.0,male,1.0,secondary
53,4,told,64,68,5279,5283,7,61.0,63.0,5276.0,5278.0,,,,,verb.communication,True,41,subject,the King,18.0,49.0,67.0,male,1.0,secondary
54,3,answered,49,57,5388,5396,55,1.0,3.0,5340.0,5342.0,,,,,verb.communication,True,42,subject,The Prince's father,1.0,2.0,3.0,male,1.0,tertiary
56,1,wager,43,48,5493,5498,7,41.0,42.0,5491.0,5492.0,,,,,verb.communication,True,44,subject,the King,18.0,49.0,67.0,male,1.0,secondary
57,0,gave,9,13,5540,5544,7,0.0,8.0,5531.0,5539.0,,,,,verb.possession,True,43,subject,the King,18.0,49.0,67.0,male,1.0,secondary
58,2,bade,96,100,5701,5705,43,85.0,95.0,5690.0,5700.0,,,,,verb.communication,True,45,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
59,0,rode,3,7,5757,5761,43,0.0,2.0,5754.0,5756.0,20.0,32.0,5774.0,5786.0,verb.motion,True,46,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
67,3,see,120,123,6964,6967,3,78.0,80.0,6922.0,6924.0,,,,,verb.cognition,True,48,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
69,0,lay,11,14,7176,7179,43,0.0,10.0,7165.0,7175.0,46.0,56.0,7211.0,7221.0,verb.contact,True,50,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
70,0,stood,50,55,7307,7312,77,17.0,49.0,7274.0,7306.0,,,,,verb.contact,True,51,subject,a beautiful girl in a white robe,1.0,9.0,10.0,female,1.0,tertiary
71,0,gave,4,8,7389,7393,77,0.0,3.0,7385.0,7388.0,,,,,verb.possession,True,53,subject,a beautiful girl in a white robe,1.0,9.0,10.0,female,1.0,tertiary
74,0,has,10,13,7549,7552,193,0.0,9.0,7539.0,7548.0,,,,,verb.possession,True,52,subject,a beautiful girl in a white robe's father,4.0,7.0,11.0,male,0.6470588235294118,tertiary
74,0,has,10,13,7549,7552,77,0.0,9.0,7539.0,7548.0,,,,,verb.possession,True,52,subject,a beautiful girl in a white robe,1.0,9.0,10.0,female,1.0,tertiary
75,2,expecting,12,21,7666,7675,193,0.0,2.0,7654.0,7656.0,26.0,34.0,7680.0,7688.0,verb.cognition,True,54,subject,a beautiful girl in a white robe's father,4.0,7.0,11.0,male,0.6470588235294118,tertiary
76,0,come,15,19,7766,7770,43,11.0,14.0,7762.0,7765.0,,,,,verb.motion,True,55,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
77,2,stamps,17,23,7889,7895,193,14.0,16.0,7886.0,7888.0,,,,,verb.contact,True,58,subject,a beautiful girl in a white robe's father,4.0,7.0,11.0,male,0.6470588235294118,tertiary
79,0,stamped,42,49,8053,8060,4,17.0,41.0,8028.0,8052.0,64.0,84.0,8075.0,8095.0,verb.body,True,57,subject,poor Hyacinthia,23.0,31.0,54.0,female,1.0,secondary
80,1,hewn,35,39,8199,8203,82,0.0,26.0,8164.0,8190.0,67.0,107.0,8231.0,8271.0,verb.creation,True,56,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
81,0,sat,13,16,8325,8328,82,0.0,12.0,8312.0,8324.0,,,,,verb.contact,True,59,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
82,0,blazed,10,16,8382,8388,82,1.0,9.0,8373.0,8381.0,,,,,verb.perception,True,60,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
83,0,entered,24,31,8467,8474,3,11.0,23.0,8454.0,8466.0,,,,,verb.motion,True,61,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
84,0,stamped,13,20,8519,8526,82,0.0,12.0,8506.0,8518.0,,,,,verb.motion,True,62,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
85,4,approached,87,97,8732,8742,43,4.0,14.0,8649.0,8659.0,109.0,127.0,8754.0,8772.0,verb.motion,True,63,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
86,5,make,87,91,8861,8865,3,57.0,60.0,8831.0,8834.0,,,,,verb.communication,True,64,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
91,0,led,18,21,9119,9122,89,5.0,17.0,9106.0,9118.0,,,,,verb.motion,True,66,subject,two servants,1.0,0.0,1.0,unknown,0.0,tertiary
93,1,build,28,33,9386,9391,3,19.0,22.0,9377.0,9380.0,,,,,verb.creation,True,69,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
95,2,reward,27,33,9603,9609,82,20.0,21.0,9596.0,9597.0,38.0,44.0,9614.0,9620.0,verb.possession,True,70,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
96,2,lose,29,33,9650,9654,3,19.0,22.0,9640.0,9643.0,,,,,verb.possession,True,72,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
99,0,returned,9,17,9774,9782,3,6.0,8.0,9771.0,9773.0,,,,,verb.motion,True,73,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
105,0,threatens,12,21,10163,10172,186,0.0,11.0,10151.0,10162.0,,,,,verb.communication,True,76,subject,an extraordinary old man with green eyes and chin's father,3.0,6.0,9.0,male,1.0,tertiary
105,0,threatens,12,21,10163,10172,3,0.0,11.0,10151.0,10162.0,,,,,verb.communication,True,76,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
106,2,do,40,42,10270,10272,3,5.0,9.0,10235.0,10239.0,,,,,verb.social,True,79,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
107,5,die,66,69,10341,10344,208,53.0,56.0,10328.0,10331.0,,,,,verb.change,True,78,subject,,,,,,,
111,6,finished,99,107,10632,10640,3,86.0,89.0,10619.0,10622.0,,,,,verb.change,True,77,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
113,2,found,69,74,10762,10767,3,27.0,39.0,10720.0,10732.0,,,,,verb.possession,True,80,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
114,2,believe,81,88,10922,10929,82,0.0,20.0,10841.0,10861.0,,,,,verb.cognition,True,81,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
115,1,said,49,53,10989,10993,82,1.0,44.0,10941.0,10984.0,,,,,verb.communication,True,84,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
115,1,said,49,53,10989,10993,43,1.0,44.0,10941.0,10984.0,,,,,verb.communication,True,84,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
115,1,said,49,53,10989,10993,211,1.0,44.0,10941.0,10984.0,,,,,verb.communication,True,84,subject,a splendid workman,1.0,0.0,1.0,unknown,0.0,tertiary
116,0,see,3,6,11012,11015,82,1.0,2.0,11010.0,11011.0,,,,,verb.cognition,True,83,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
117,0,have,2,6,11118,11122,82,0.0,1.0,11116.0,11117.0,24.0,35.0,11140.0,11151.0,verb.possession,True,82,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
118,1,place,17,22,11196,11201,82,0.0,9.0,11179.0,11188.0,,,,,verb.contact,True,85,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
119,1,walk,9,13,11238,11242,43,0.0,3.0,11229.0,11232.0,24.0,35.0,11253.0,11264.0,verb.motion,True,86,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
120,3,lose,38,42,11382,11386,43,28.0,31.0,11372.0,11375.0,,,,,verb.possession,True,88,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
124,1,cried,28,33,11636,11641,3,1.0,25.0,11609.0,11633.0,,,,,verb.communication,True,89,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
125,1,help,17,21,11696,11700,82,4.0,5.0,11683.0,11684.0,,,,,verb.social,True,90,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
126,2,distinguish,70,81,11795,11806,219,44.0,58.0,11769.0,11783.0,85.0,90.0,11810.0,11815.0,verb.cognition,True,91,subject,our own father,1.0,0.0,1.0,male,1.0,tertiary
127,1,do,19,21,11837,11839,3,6.0,10.0,11824.0,11828.0,,,,,verb.creation,True,93,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
130,1,recognise,10,19,11903,11912,3,1.0,4.0,11894.0,11897.0,23.0,66.0,11916.0,11959.0,verb.cognition,True,97,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
131,0,commanded,32,41,12046,12055,82,13.0,25.0,12027.0,12039.0,,,,,verb.communication,True,96,subject,the Magician,18.0,39.0,57.0,male,1.0,secondary
132,3,bent,110,114,12201,12205,100,99.0,109.0,12190.0,12200.0,,,,,verb.motion,True,95,subject,Prince Milan's daughters,1.0,6.0,7.0,male,1.0,tertiary
134,1,looked,32,38,12380,12386,3,0.0,12.0,12348.0,12360.0,47.0,54.0,12395.0,12402.0,verb.perception,True,98,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
136,0,passed,20,26,12556,12562,3,17.0,19.0,12553.0,12555.0,,,,,verb.motion,True,100,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
137,0,perceived,23,32,12612,12621,3,20.0,22.0,12609.0,12611.0,71.0,103.0,12660.0,12692.0,verb.perception,True,101,subject,Prince Milan,40.0,89.0,129.0,male,1.0,primary
138,0,seized,16,22,12710,12716,43,5.0,15.0,12699.0,12709.0,,,,,verb.contact,True,102,subject,The Prince,23.0,48.0,71.0,male,1.0,secondary
