sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Part held with the old creed and part with the new, and the thought of the people was troubled between them, for they knew not which way to follow and which to forsake. ",troubled,AFTER,"Part held with the old creed and part with the new, and the thought of the people was troubled between them, for they knew not which way to follow and which to forsake. ",knew,1,1,2,3
"Part held with the old creed and part with the new, and the thought of the people was troubled between them, for they knew not which way to follow and which to forsake. ",knew,AFTER,"The faith of their forefathers clung close around them, holding them by many fine and tender threads of memory and custom and tradition; ",holding,1,2,3,0
"The faith of their forefathers clung close around them, holding them by many fine and tender threads of memory and custom and tradition; ",holding,BEFORE,"The family of Murtough had joined itself to the Christian faith, and his three brothers were bishops and abbots of the Church, but Murtough himself remained a pagan, for he was a wild and lawless prince, and the peaceful teachings of the Christian doctrine, with its forgiveness of enemies, pleased him not at all. ",joined,2,4,0,1
"The family of Murtough had joined itself to the Christian faith, and his three brothers were bishops and abbots of the Church, but Murtough himself remained a pagan, for he was a wild and lawless prince, and the peaceful teachings of the Christian doctrine, with its forgiveness of enemies, pleased him not at all. ",joined,BEFORE,"The family of Murtough had joined itself to the Christian faith, and his three brothers were bishops and abbots of the Church, but Murtough himself remained a pagan, for he was a wild and lawless prince, and the peaceful teachings of the Christian doctrine, with its forgiveness of enemies, pleased him not at all. ",pleased,4,4,1,5
"The family of Murtough had joined itself to the Christian faith, and his three brothers were bishops and abbots of the Church, but Murtough himself remained a pagan, for he was a wild and lawless prince, and the peaceful teachings of the Christian doctrine, with its forgiveness of enemies, pleased him not at all. ",pleased,AFTER,"Fierce and cruel was his life, filled with dark deeds and bloody wars, and savage and tragic was his death, as we shall hear. ",filled,4,5,5,1
"Fierce and cruel was his life, filled with dark deeds and bloody wars, and savage and tragic was his death, as we shall hear. ",filled,AFTER,"Now Murtough was in the sunny summer palace of Cletty, which Cormac, son of Art, had built for a pleasure house on the brink of the slow-flowing Boyne, near the Fairy Brugh of Angus the Ever Young, the God of Youth and Beauty. ",built,5,6,1,2
"Now Murtough was in the sunny summer palace of Cletty, which Cormac, son of Art, had built for a pleasure house on the brink of the slow-flowing Boyne, near the Fairy Brugh of Angus the Ever Young, the God of Youth and Beauty. ",built,BEFORE,"A day of summer was that day, and the King came forth to hunt on the borders of the Brugh, with all his boon companions around him. ",hunt,6,7,2,2
"A day of summer was that day, and the King came forth to hunt on the borders of the Brugh, with all his boon companions around him. ",hunt,BEFORE,"But when the high-noon came the sun grew hot, and the King sat down to rest upon the fairy mound, and the hunt passed on beyond him, and he was left alone. ",rest,7,8,2,3
"But when the high-noon came the sun grew hot, and the King sat down to rest upon the fairy mound, and the hunt passed on beyond him, and he was left alone. ",rest,BEFORE,"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",hated,8,11,3,0
"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",hated,AFTER,"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",scattered,11,11,0,2
"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",scattered,BEFORE,"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",destroyed,11,11,2,3
"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",destroyed,BEFORE,"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",fought,11,11,3,4
"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",fought,AFTER,"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",slain,11,11,4,7
"And she hated Murtough because he had scattered and destroyed the Ancient Peoples of the Fairy Tribes of Erin, her country and her fatherland, and because in the battle which he fought at Cerb on the Boyne her father and her mother and her sister had been slain. ",slain,BEFORE,"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",knew,11,13,7,0
"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",knew,BEFORE,"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",drive,13,13,0,8
"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",drive,AFTER,"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",depart,13,13,8,4
"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",depart,BEFORE,"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",call,13,13,4,6
"She knew, too, that with the coming of the new faith trouble would come upon the fairy folk, and their power and their great majesty would depart from them, and men would call them demons, and would drive them out with psalm-singing and with the saying of prayers, and with the sound of little tinkling bells. ",call,AFTER,"So trouble and anger wrought in the witch woman, and she waited the day to be revenged on Murtough, for he being yet a pagan, was still within her power to harm. ",wrought,13,14,6,0
"So trouble and anger wrought in the witch woman, and she waited the day to be revenged on Murtough, for he being yet a pagan, was still within her power to harm. ",wrought,BEFORE,"So trouble and anger wrought in the witch woman, and she waited the day to be revenged on Murtough, for he being yet a pagan, was still within her power to harm. ",waited,14,14,0,1
"So trouble and anger wrought in the witch woman, and she waited the day to be revenged on Murtough, for he being yet a pagan, was still within her power to harm. ",waited,BEFORE,"So trouble and anger wrought in the witch woman, and she waited the day to be revenged on Murtough, for he being yet a pagan, was still within her power to harm. ",revenged,14,14,1,3
"So trouble and anger wrought in the witch woman, and she waited the day to be revenged on Murtough, for he being yet a pagan, was still within her power to harm. ",revenged,AFTER,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",gave,14,15,3,1
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",gave,BEFORE,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",saw,15,15,1,2
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",saw,AFTER,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",seated,15,15,2,3
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",seated,BEFORE,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",parted,15,15,3,4
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",parted,BEFORE,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",arose,15,15,4,5
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",arose,BEFORE,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",combed,15,15,5,6
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",combed,BEFORE,"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",washed,15,15,6,8
"So when Sheen (for Sheen or ""Storm"" was the name men gave to her) saw the King seated on the fairy mound and all his comrades parted from him, she arose softly, and combed her hair with her comb of silver adorned with little ribs of gold, and she washed her hands in a silver basin wherein were four golden birds sitting on the rim of the bowl, and little bright gems of carbuncle set round about the rim. ",washed,BEFORE,"And she donned her fairy mantle of flowing green, and her cloak, wide and hooded, with silvery fringes, and a brooch of fairest gold. ",donned,15,16,8,0
"And she donned her fairy mantle of flowing green, and her cloak, wide and hooded, with silvery fringes, and a brooch of fairest gold. ",donned,BEFORE,"And she wore on her breasts and at her shoulders marvellous clasps of gold, finely worked with the tracery of the skilled craftsman, and a golden twisted torque around her throat. ",wore,16,19,0,0
"And she wore on her breasts and at her shoulders marvellous clasps of gold, finely worked with the tracery of the skilled craftsman, and a golden twisted torque around her throat. ",wore,BEFORE,And when she was decked she went softly and sat down beside Murtough on the turfy hunting mound. ,decked,19,20,0,1
And when she was decked she went softly and sat down beside Murtough on the turfy hunting mound. ,decked,BEFORE,And when she was decked she went softly and sat down beside Murtough on the turfy hunting mound. ,went,20,20,1,2
And when she was decked she went softly and sat down beside Murtough on the turfy hunting mound. ,went,BEFORE,"And after a space Murtough perceived her sitting there, and the sun shining upon her, so that the glittering of the gold and of her golden hair and the bright shining of the green silk of her garments, was like the yellow iris-beds upon the lake on a sunny summer's day. ",perceived,20,21,2,0
"And after a space Murtough perceived her sitting there, and the sun shining upon her, so that the glittering of the gold and of her golden hair and the bright shining of the green silk of her garments, was like the yellow iris-beds upon the lake on a sunny summer's day. ",perceived,AFTER,"And after a space Murtough perceived her sitting there, and the sun shining upon her, so that the glittering of the gold and of her golden hair and the bright shining of the green silk of her garments, was like the yellow iris-beds upon the lake on a sunny summer's day. ",sitting,21,21,0,1
"And after a space Murtough perceived her sitting there, and the sun shining upon her, so that the glittering of the gold and of her golden hair and the bright shining of the green silk of her garments, was like the yellow iris-beds upon the lake on a sunny summer's day. ",sitting,BEFORE,"Wonder and terror seized on Murtough at her beauty, and he knew not if he loved her or if he hated her the most; ",knew,21,22,1,1
"Wonder and terror seized on Murtough at her beauty, and he knew not if he loved her or if he hated her the most; ",knew,AFTER,"Wonder and terror seized on Murtough at her beauty, and he knew not if he loved her or if he hated her the most; ",loved,22,22,1,2
"Wonder and terror seized on Murtough at her beauty, and he knew not if he loved her or if he hated her the most; ",loved,BEFORE,"Wonder and terror seized on Murtough at her beauty, and he knew not if he loved her or if he hated her the most; ",hated,22,22,2,3
"Wonder and terror seized on Murtough at her beauty, and he knew not if he loved her or if he hated her the most; ",hated,AFTER," for at one moment all his nature was filled with longing and with love of her, so that it seemed to him that he would give the whole of Ireland for the loan of one hour's space of dalliance with her; ",filled,22,23,3,1
" for at one moment all his nature was filled with longing and with love of her, so that it seemed to him that he would give the whole of Ireland for the loan of one hour's space of dalliance with her; ",filled,BEFORE," for at one moment all his nature was filled with longing and with love of her, so that it seemed to him that he would give the whole of Ireland for the loan of one hour's space of dalliance with her; ",seemed,23,23,1,2
" for at one moment all his nature was filled with longing and with love of her, so that it seemed to him that he would give the whole of Ireland for the loan of one hour's space of dalliance with her; ",seemed,BEFORE," for at one moment all his nature was filled with longing and with love of her, so that it seemed to him that he would give the whole of Ireland for the loan of one hour's space of dalliance with her; ",give,23,23,2,4
" for at one moment all his nature was filled with longing and with love of her, so that it seemed to him that he would give the whole of Ireland for the loan of one hour's space of dalliance with her; ",give,BEFORE," but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",felt,23,24,4,0
" but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",felt,AFTER," but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",knew,24,24,0,1
" but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",knew,AFTER," but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",come,24,24,1,4
" but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",come,AFTER," but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",work,24,24,4,5
" but after that he felt a dread of her, because he knew his fate was in her hands, and that she had come to work him ill. ",work,BEFORE,But he welcomed her as if she were known to him and he asked her wherefore she was come. ,welcomed,24,25,5,0
But he welcomed her as if she were known to him and he asked her wherefore she was come. ,welcomed,BEFORE,But he welcomed her as if she were known to him and he asked her wherefore she was come. ,asked,25,25,0,3
But he welcomed her as if she were known to him and he asked her wherefore she was come. ,asked,AFTER,But he welcomed her as if she were known to him and he asked her wherefore she was come. ,come,25,25,3,5
But he welcomed her as if she were known to him and he asked her wherefore she was come. ,come,BEFORE,"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",come,25,26,5,1
"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",come,BEFORE,"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",said,26,26,1,2
"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",said,AFTER,"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",come,26,26,2,4
"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",come,BEFORE,"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",seek,26,26,4,5
"""I am come,"" she said, ""because I am beloved of Murtough, son of Erc, King of Erin, and I come to seek him here."" ",seek,BEFORE,"Then Murtough was glad, and he said, ""Dost thou not know me, maiden?"" ",said,26,27,5,1
"Then Murtough was glad, and he said, ""Dost thou not know me, maiden?"" ",said,AFTER,"Then Murtough was glad, and he said, ""Dost thou not know me, maiden?"" ",know,27,27,1,3
"Then Murtough was glad, and he said, ""Dost thou not know me, maiden?"" ",know,BEFORE,"""I do,"" she answered, ""for all secret and mysterious things are known to me and thou and all the men of Erin are well known."" ",answered,27,28,3,1
"""I do,"" she answered, ""for all secret and mysterious things are known to me and thou and all the men of Erin are well known."" ",answered,AFTER,"""I do,"" she answered, ""for all secret and mysterious things are known to me and thou and all the men of Erin are well known."" ",known,28,28,1,3
"""I do,"" she answered, ""for all secret and mysterious things are known to me and thou and all the men of Erin are well known."" ",known,BEFORE,"After he had conversed with her awhile, she appeared to him so fair that the King was ready to promise her anything in life she wished, so long as she would go with him to Cletty of the Boyne. ",conversed,28,29,3,1
