sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,2,troubled,86,94,267,275,36,56.0,81.0,237.0,262.0,36,95.0,107.0,276.0,288.0,109.0,167.0,290.0,348.0,verb.emotion,1
1,3,knew,118,122,299,303,36,113.0,117.0,294.0,298.0,,123.0,167.0,304.0,348.0,,,,,verb.cognition,1
2,0,holding,56,63,406,413,"37,36",0.0,30.0,350.0,380.0,36,64.0,68.0,414.0,418.0,,,,,verb.emotion,1
4,1,joined,27,33,616,622,39,0.0,22.0,589.0,611.0,39,34.0,40.0,623.0,629.0,41.0,63.0,630.0,652.0,verb.change,1
4,5,pleased,291,298,880,887,",46",208.0,233.0,797.0,822.0,18,299.0,313.0,888.0,902.0,,,,,verb.emotion,1
5,1,filled,31,37,935,941,18,21.0,29.0,925.0,933.0,,38.0,69.0,942.0,973.0,,,,,verb.change,1
6,2,built,85,90,1115,1120,"49,19",20.0,53.0,1050.0,1083.0,53,128.0,150.0,1158.0,1180.0,152.0,175.0,1182.0,1205.0,verb.creation,1
7,2,hunt,57,61,1314,1318,54,34.0,42.0,1291.0,1299.0,,62.0,89.0,1319.0,1346.0,,,,,verb.contact,1
8,3,rest,71,75,1460,1464,54,50.0,58.0,1439.0,1447.0,,,,,,,,,,verb.contact,1
11,0,hated,8,13,1771,1776,60,4.0,7.0,1767.0,1770.0,18,14.0,22.0,1777.0,1785.0,23.0,261.0,1786.0,2024.0,verb.emotion,1
11,2,scattered,38,47,1801,1810,18,31.0,33.0,1794.0,1796.0,"60,61,63",62.0,141.0,1825.0,1904.0,,,,,verb.contact,1
11,3,destroyed,52,61,1815,1824,18,31.0,33.0,1794.0,1796.0,"60,61,63",62.0,141.0,1825.0,1904.0,,,,,verb.contact,1
11,4,fought,178,184,1941,1947,18,175.0,177.0,1938.0,1940.0,"66,65,67,64,60",193.0,246.0,1956.0,2009.0,,,,,verb.competition,1
11,7,slain,256,261,2019,2024,"66,60,67",221.0,246.0,1984.0,2009.0,,,,,,,,,,verb.contact,1
13,0,knew,4,8,2092,2096,60,0.0,3.0,2088.0,2091.0,"70,69",15.0,308.0,2103.0,2396.0,,,,,verb.cognition,1
13,4,depart,139,145,2227,2233,70,97.0,132.0,2185.0,2220.0,,,,,,,,,,verb.motion,1
13,6,call,171,175,2259,2263,69,161.0,164.0,2249.0,2252.0,70,176.0,180.0,2264.0,2268.0,,,,,verb.communication,1
13,8,drive,199,204,2287,2292,69,161.0,164.0,2249.0,2252.0,70,205.0,209.0,2293.0,2297.0,210.0,308.0,2298.0,2396.0,verb.contact,1
14,0,wrought,21,28,2419,2426,,3.0,20.0,2401.0,2418.0,72,29.0,47.0,2427.0,2445.0,,,,,verb.cognition,1
14,1,waited,57,63,2455,2461,60,53.0,56.0,2451.0,2454.0,"44,18",72.0,98.0,2470.0,2496.0,,,,,verb.cognition,1
14,3,revenged,78,86,2476,2484,,,,,,18,87.0,98.0,2485.0,2496.0,,,,,verb.social,1
15,1,gave,53,57,2613,2617,69,40.0,52.0,2600.0,2612.0,21,58.0,65.0,2618.0,2625.0,,,,,verb.possession,1
15,2,saw,66,69,2626,2629,,,,,,"54,77",70.0,141.0,2630.0,2701.0,,,,,verb.perception,1
15,3,seated,79,85,2639,2645,54,70.0,78.0,2630.0,2638.0,,,,,,,,,,verb.contact,1
15,4,parted,126,132,2686,2692,"54,77",109.0,125.0,2669.0,2685.0,54,133.0,141.0,2693.0,2701.0,,,,,verb.motion,1
15,5,arose,147,152,2707,2712,21,143.0,146.0,2703.0,2706.0,,,,,,,,,,verb.motion,1
15,6,combed,165,171,2725,2731,21,143.0,146.0,2703.0,2706.0,21,172.0,180.0,2732.0,2740.0,181.0,237.0,2741.0,2797.0,verb.contact,1
15,8,washed,247,253,2807,2813,21,243.0,246.0,2803.0,2806.0,21,254.0,263.0,2814.0,2823.0,264.0,289.0,2824.0,2849.0,verb.contact,1
16,0,donned,8,14,2974,2980,21,4.0,7.0,2970.0,2973.0,21,15.0,132.0,2981.0,3098.0,,,,,verb.body,1
19,0,wore,8,12,3336,3340,21,4.0,7.0,3332.0,3335.0,,49.0,74.0,3377.0,3402.0,76.0,178.0,3404.0,3506.0,verb.body,1
20,1,decked,17,23,3525,3531,21,9.0,12.0,3517.0,3520.0,,,,,,,,,,verb.social,1
20,2,went,28,32,3536,3540,21,24.0,27.0,3532.0,3535.0,,33.0,39.0,3541.0,3547.0,,,,,verb.motion,1
21,0,perceived,27,36,3632,3641,18,18.0,26.0,3623.0,3631.0,21,37.0,54.0,3642.0,3659.0,,,,,verb.perception,1
21,1,sitting,41,48,3646,3653,21,37.0,40.0,3642.0,3645.0,,49.0,54.0,3654.0,3659.0,,,,,verb.contact,1
