coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
0,a man,a man,0,27,32,0
0,a man,his,0,37,40,1
1,his wife,his wife,22,24,32,0
1,his wife,his wife,0,37,45,0
3,the two animals,the two animals,5,5,20,0
3,the two animals,they,5,53,57,0
3,the two animals,their,5,75,80,1
3,the two animals,their,5,88,93,0
4,their owners,their owners,5,75,87,0
12,their master,their master,18,77,89,0
13,mistress,mistress,18,94,102,0
16,her master,he,24,66,68,0
16,her master,him,26,59,62,0
16,her master,his,26,66,69,0
16,her master,her master,22,5,15,0
16,her master,he,26,98,100,0
16,her master,his,22,24,27,1
16,her master,him,24,53,56,0
16,her master,her master,21,118,128,0
16,her master,he,26,87,89,0
16,her master,him,24,37,40,0
24,a good creature,a good creature,22,40,55,0
25,the cat,she,23,65,68,0
25,the cat,her,23,51,54,0
25,the cat,her,23,20,23,0
25,the cat,the cat,22,56,63,0
26,our own child,our own child,23,74,87,0
22,enemies,enemies,27,40,47,0
