clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
her master,16,2,8,10,her master,male,1.0,primary
the two animals,3,1,3,4,the two animals,group/nonbinary,1.0,secondary
the cat,25,1,3,4,the cat,female,1.0,secondary
a man,0,1,1,2,a man,male,1.0,tertiary
a man--his wife,1,2,0,2,a man's wife,female,1.0,tertiary
the two animals--their owners,4,1,0,1,the two animals's owners,unknown,0.0,tertiary
their master,12,1,0,1,their master,unknown,0.0,tertiary
mistress,13,1,0,1,mistress,unknown,0.0,tertiary
a good creature,24,1,0,1,a good creature,unknown,0.0,tertiary
our own child,26,1,0,1,our own child,unknown,0.0,tertiary
enemies,22,1,0,1,enemies,unknown,0.0,tertiary
