sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
Once upon a time there was a great lord who had three sons. ,had,BEFORE,"He fell very ill, sent for doctors of every kind, even bonesetters, but they, none of them, could find out what was the matter with him, or even give him any relief. ",fell,0,1,1,0
"He fell very ill, sent for doctors of every kind, even bonesetters, but they, none of them, could find out what was the matter with him, or even give him any relief. ",fell,BEFORE,"At last there came a foreign doctor, who declared that the Golden Blackbird alone could cure the sick man. ",cure,1,2,0,3
"At last there came a foreign doctor, who declared that the Golden Blackbird alone could cure the sick man. ",cure,BEFORE,"So the old lord despatched his eldest son to look for the wonderful bird, and promised him great riches if he managed to find it and bring it back. ",bring,2,3,3,5
"So the old lord despatched his eldest son to look for the wonderful bird, and promised him great riches if he managed to find it and bring it back. ",bring,AFTER,"The young man began his journey, and soon arrived at a place where four roads met. ",began,3,4,5,0
"The young man began his journey, and soon arrived at a place where four roads met. ",began,BEFORE,"He did not know which to choose, and tossed his cap in the air, determining that the direction of its fall should decide him. ",tossed,4,5,0,3
"He did not know which to choose, and tossed his cap in the air, determining that the direction of its fall should decide him. ",tossed,BEFORE,"After travelling for two or three days, he grew tired of walking without knowing where or for how long, and he stopped at an inn which was filled with merrymakers and ordered something to eat and drink. ",knowing,5,6,3,3
"After travelling for two or three days, he grew tired of walking without knowing where or for how long, and he stopped at an inn which was filled with merrymakers and ordered something to eat and drink. ",knowing,BEFORE,"'My faith,' said he, 'it is sheer folly to waste more time hunting for this bird. ",said,6,7,3,0
"'My faith,' said he, 'it is sheer folly to waste more time hunting for this bird. ",said,BEFORE,"My father is old, and if he dies I shall inherit his goods.' ",inherit,7,8,0,3
"My father is old, and if he dies I shall inherit his goods.' ",inherit,AFTER,"The old man, after waiting patiently for some time, sent his second son to seek the Golden Blackbird. ",sent,8,9,3,1
"The old man, after waiting patiently for some time, sent his second son to seek the Golden Blackbird. ",sent,BEFORE,"The youth took the same direction as his brother, and when he came to the cross roads, he too tossed up which road he should take. ",came,9,10,1,1
"The youth took the same direction as his brother, and when he came to the cross roads, he too tossed up which road he should take. ",came,BEFORE,"The cap fell in the same place as before, and he walked on till he came to the spot where his brother had halted. ",came,10,11,1,2
"The cap fell in the same place as before, and he walked on till he came to the spot where his brother had halted. ",came,AFTER,"The latter, who was leaning out of the window of the inn, called to him to stay where he was and amuse himself. ",leaning,11,12,2,1
"The latter, who was leaning out of the window of the inn, called to him to stay where he was and amuse himself. ",leaning,BEFORE,"'You are right,' replied the youth. ",replied,12,13,1,1
