coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
1,"a king who had a three - year old son , and was obliged to go to war against another king","a king who had a three-year old son, and was obliged to go to war against another king",0,27,113,0
1,"a king who had a three - year old son , and was obliged to go to war against another king",his,1,11,14,0
1,"a king who had a three - year old son , and was obliged to go to war against another king",he,1,45,47,0
1,"a king who had a three - year old son , and was obliged to go to war against another king",his,1,101,104,0
1,"a king who had a three - year old son , and was obliged to go to war against another king",his,2,134,137,1
2,a three - year old son,a three-year old son,0,42,62,1
3,another king,another king,0,101,113,1
7,the king,he,7,73,75,0
7,the king,him,7,122,125,0
7,the king,the king,9,35,43,0
7,the king,the king,10,4,12,0
7,the king,the king,205,29,37,0
7,the king,The king,98,0,8,0
7,the king,the king,182,131,139,0
7,the king,the king,26,39,47,0
7,the king,He,7,0,2,0
7,the king,him,182,150,153,0
7,the king,his,25,19,22,1
7,the king,He,25,0,2,0
7,the king,the king,24,33,41,0
7,the king,The king,183,0,8,0
7,the king,the king,15,42,50,0
7,the king,he,6,29,31,0
7,the king,he,9,69,71,0
7,the king,he,2,106,108,1
7,the king,his,5,64,67,0
7,the king,the king,2,4,12,0
7,the king,himself,5,51,58,0
7,the king,he,2,19,21,0
7,the king,he,5,26,28,0
7,the king,the king,5,5,13,0
7,the king,him,2,97,100,1
7,the king,The king,6,0,8,0
8,the sea - queen,she,156,101,104,0
8,the sea - queen,I,178,66,67,0
8,the sea - queen,the sea-queen,156,9,22,0
8,the sea - queen,me,179,56,58,0
8,the sea - queen,I,167,0,1,0
8,the sea - queen,I,179,101,102,0
8,the sea - queen,the sea-queen,181,10,23,0
8,the sea - queen,The sea-queen,168,0,13,0
8,the sea - queen,I,166,41,42,0
8,the sea - queen,the sea-queen,182,104,117,0
8,the sea - queen,she,182,159,162,0
8,the sea - queen,the sea-queen,165,5,18,0
8,the sea - queen,her,164,46,49,0
8,the sea - queen,the sea-queen,148,22,35,0
8,the sea - queen,her,181,36,39,0
8,the sea - queen,my,167,31,33,0
8,the sea - queen,the sea-queen,159,5,18,0
8,the sea - queen,my,157,39,41,0
8,the sea - queen,I,169,0,1,0
8,the sea - queen,me,170,25,27,0
8,the sea - queen,my,162,33,35,0
8,the sea - queen,she,162,8,11,0
8,the sea - queen,me,161,144,146,0
8,the sea - queen,the sea-queen,186,67,80,0
8,the sea - queen,me,171,46,48,0
8,the sea - queen,my,167,148,150,0
8,the sea - queen,her,156,169,172,0
8,the sea - queen,I,171,50,51,0
