sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,1,had,38,41,38,41,,27.0,33.0,27.0,33.0,2,42.0,62.0,42.0,62.0,,,,,verb.possession,1
0,3,obliged,72,79,72,79,,27.0,33.0,27.0,33.0,3,80.0,113.0,80.0,113.0,,,,,verb.communication,1
1,0,sailed,21,27,136,142,1,11.0,20.0,126.0,135.0,,28.0,32.0,143.0,147.0,33.0,77.0,148.0,192.0,verb.motion,1
1,2,gained,52,58,167,173,1,45.0,47.0,160.0,162.0,,59.0,77.0,174.0,192.0,,,,,verb.possession,1
2,0,vowed,13,18,263,268,7,4.0,12.0,254.0,262.0,"1,9,8,7",19.0,145.0,269.0,395.0,,,,,verb.communication,1
2,2,sacrifice,28,37,278,287,7,19.0,21.0,269.0,271.0,"1,9,8,7",38.0,145.0,288.0,395.0,,,,,verb.communication,1
2,4,meet,92,96,342,346,,79.0,83.0,329.0,333.0,7,97.0,100.0,347.0,350.0,101.0,145.0,351.0,395.0,verb.motion,1
2,5,reached,109,116,359,366,7,106.0,108.0,356.0,358.0,,117.0,121.0,367.0,371.0,,,,,verb.motion,1
2,6,entered,126,133,376,383,7,106.0,108.0,356.0,358.0,1,134.0,145.0,384.0,395.0,,,,,verb.motion,1
3,0,reached,24,31,421,428,12,0.0,23.0,397.0,420.0,,32.0,52.0,429.0,449.0,,,,,verb.motion,1
4,1,seen,42,46,493,497,,4.0,28.0,455.0,479.0,"15,14",47.0,57.0,498.0,508.0,58.0,80.0,509.0,531.0,verb.motion,1
4,5,ran,204,207,655,658,"15,14",4.0,155.0,455.0,606.0,,,,,,,,,,verb.motion,1
5,2,cast,46,50,721,725,,33.0,42.0,708.0,717.0,7,51.0,58.0,726.0,733.0,59.0,90.0,734.0,765.0,verb.body,1
6,1,frightened,13,23,780,790,7,0.0,8.0,767.0,775.0,,,,,,,,,,verb.emotion,1
7,0,thought,3,10,828,835,7,0.0,2.0,825.0,827.0,"24,26,7,25",11.0,142.0,836.0,967.0,,,,,verb.cognition,1
7,3,sacrifice,82,91,907,916,7,73.0,75.0,898.0,900.0,"24,26,7",92.0,142.0,917.0,967.0,,,,,verb.social,1
9,0,began,11,16,1043,1048,29,0.0,10.0,1032.0,1042.0,,17.0,26.0,1049.0,1058.0,27.0,94.0,1059.0,1126.0,verb.change,1
9,2,kept,52,56,1084,1088,7,35.0,43.0,1067.0,1075.0,"8,7",57.0,94.0,1089.0,1126.0,,,,,verb.cognition,1
9,4,made,76,80,1108,1112,7,69.0,71.0,1101.0,1103.0,8,81.0,94.0,1113.0,1126.0,,,,,verb.social,1
10,0,allowed,29,36,1157,1164,"33,7",4.0,22.0,1132.0,1150.0,24,37.0,74.0,1165.0,1202.0,,,,,verb.social,1
10,2,permitted,93,102,1221,1230,24,80.0,82.0,1208.0,1210.0,,103.0,118.0,1231.0,1246.0,120.0,123.0,1248.0,1251.0,verb.social,1
10,3,enter,106,111,1234,1239,24,80.0,82.0,1208.0,1210.0,,112.0,118.0,1240.0,1246.0,,,,,verb.motion,1
11,0,forgot,33,39,1310,1316,29,18.0,22.0,1295.0,1299.0,8,40.0,53.0,1317.0,1330.0,,,,,verb.cognition,1
11,2,came,111,115,1388,1392,38,94.0,110.0,1371.0,1387.0,,,,,,,,,,verb.motion,1
11,3,join,119,123,1396,1400,38,94.0,110.0,1371.0,1387.0,24,124.0,127.0,1401.0,1404.0,,,,,verb.social,1
12,1,walking,48,55,1454,1461,"40,39",15.0,39.0,1421.0,1445.0,,,,,,,,,,verb.motion,1
13,0,reached,14,21,1520,1527,29,9.0,13.0,1515.0,1519.0,,22.0,67.0,1528.0,1573.0,,,,,verb.motion,1
13,3,enveloped,126,135,1632,1641,29,91.0,106.0,1597.0,1612.0,,136.0,197.0,1642.0,1703.0,,,,,verb.contact,1
15,1,return,11,17,1770,1776,24,8.0,10.0,1767.0,1769.0,"48,7",19.0,83.0,1778.0,1842.0,,,,,verb.motion,1
17,1,began,26,31,1963,1968,29,21.0,25.0,1958.0,1962.0,50,32.0,66.0,1969.0,2003.0,,,,,verb.change,1
17,3,finding,44,51,1981,1988,,,,,,50,52.0,58.0,1989.0,1995.0,,,,,verb.possession,1
18,0,wished,27,33,2032,2038,"53,33",0.0,26.0,2005.0,2031.0,"50,29,55,56",34.0,131.0,2039.0,2136.0,,,,,verb.emotion,1
18,1,see,37,40,2042,2045,"53,33",4.0,26.0,2009.0,2031.0,"50,29,55,56",41.0,131.0,2046.0,2136.0,,,,,verb.perception,1
18,2,marry,45,50,2050,2055,50,41.0,44.0,2046.0,2049.0,"29,56",51.0,113.0,2056.0,2118.0,115.0,131.0,2120.0,2136.0,verb.social,1
