sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,2,gained,52,58,167,173,1,45.0,47.0,160.0,162.0,,,,,verb.possession,True,1,subject,"a king who had a three - year old son , and was obliged to go to war against another king",1.0,4.0,5.0,male,1.0,tertiary
2,2,sacrifice,28,37,278,287,7,19.0,21.0,269.0,271.0,,,,,verb.communication,True,4,subject,the king,12.0,14.0,26.0,male,1.0,tertiary
3,0,reached,24,31,421,428,12,0.0,23.0,397.0,420.0,,,,,verb.motion,True,3,subject,the whole fleet,1.0,0.0,1.0,unknown,0.0,tertiary
6,1,frightened,13,23,780,790,7,0.0,8.0,767.0,775.0,,,,,verb.emotion,True,5,subject,the king,12.0,14.0,26.0,male,1.0,tertiary
7,3,sacrifice,82,91,907,916,7,73.0,75.0,898.0,900.0,,,,,verb.social,True,7,subject,the king,12.0,14.0,26.0,male,1.0,tertiary
9,0,began,11,16,1043,1048,29,0.0,10.0,1032.0,1042.0,27.0,94.0,1059.0,1126.0,verb.change,True,9,subject,the people,2.0,8.0,10.0,group/nonbinary,1.0,tertiary
10,3,enter,106,111,1234,1239,24,80.0,82.0,1208.0,1210.0,,,,,verb.motion,True,8,subject,The prince,36.0,53.0,89.0,male,1.0,primary
11,2,came,111,115,1388,1392,38,94.0,110.0,1371.0,1387.0,,,,,verb.motion,True,10,subject,a little brother,1.0,0.0,1.0,male,1.0,tertiary
12,1,walking,48,55,1454,1461,40,15.0,39.0,1421.0,1445.0,,,,,verb.motion,True,11,subject,the princes,1.0,0.0,1.0,male,1.0,tertiary
12,1,walking,48,55,1454,1461,39,15.0,39.0,1421.0,1445.0,,,,,verb.motion,True,11,subject,the older of the princes,1.0,1.0,2.0,male,1.0,tertiary
13,0,reached,14,21,1520,1527,29,9.0,13.0,1515.0,1519.0,,,,,verb.motion,True,12,subject,the people,2.0,8.0,10.0,group/nonbinary,1.0,tertiary
15,1,return,11,17,1770,1776,24,8.0,10.0,1767.0,1769.0,,,,,verb.motion,True,14,subject,The prince,36.0,53.0,89.0,male,1.0,primary
17,1,began,26,31,1963,1968,29,21.0,25.0,1958.0,1962.0,,,,,verb.change,True,13,subject,the people,2.0,8.0,10.0,group/nonbinary,1.0,tertiary
18,5,died,127,131,2132,2136,29,122.0,126.0,2127.0,2131.0,,,,,verb.change,True,15,subject,the people,2.0,8.0,10.0,group/nonbinary,1.0,tertiary
21,1,heard,19,24,2350,2355,60,0.0,14.0,2331.0,2345.0,,,,,verb.perception,True,16,subject,Various people,1.0,0.0,1.0,unknown,0.0,tertiary
25,9,said,175,179,2871,2875,68,167.0,170.0,2863.0,2866.0,,,,,verb.communication,True,17,subject,"a wise woman , who had already foretold many mysterious happenings , which had all taken place",1.0,1.0,2.0,female,1.0,tertiary
26,2,said,52,56,2940,2944,70,48.0,51.0,2936.0,2939.0,,,,,verb.communication,True,20,subject,The wise woman,13.0,5.0,18.0,female,1.0,tertiary
29,1,said,74,78,3373,3377,70,59.0,73.0,3358.0,3372.0,,,,,verb.communication,True,21,subject,The wise woman,13.0,5.0,18.0,female,1.0,tertiary
30,0,said,17,21,3501,3505,70,0.0,11.0,3484.0,3495.0,,,,,verb.communication,True,22,subject,The wise woman,13.0,5.0,18.0,female,1.0,tertiary
31,5,lay,92,95,3669,3672,86,54.0,58.0,3631.0,3635.0,,,,,verb.contact,True,23,subject,no more than four workmen,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
32,3,superintend,72,83,3896,3907,91,37.0,64.0,3861.0,3888.0,94.0,146.0,3918.0,3970.0,verb.creation,True,24,subject,the royal architect,1.0,1.0,2.0,unknown,0.0,tertiary
33,4,travel,90,96,4062,4068,93,74.0,83.0,4046.0,4055.0,,,,,verb.motion,True,25,subject,every one,1.0,0.0,1.0,unknown,0.0,tertiary
34,1,hurry,41,46,4142,4147,95,16.0,32.0,4117.0,4133.0,,,,,verb.motion,True,26,subject,the four workmen,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
35,6,hear,130,134,4294,4298,98,120.0,123.0,4284.0,4287.0,,,,,verb.perception,True,27,subject,,,,,,,
36,2,came,65,69,4400,4404,100,45.0,64.0,4380.0,4399.0,,,,,verb.motion,True,28,subject,the best carpenters,1.0,0.0,1.0,unknown,0.0,tertiary
38,4,turned,137,143,4825,4831,98,121.0,131.0,4809.0,4819.0,,,,,verb.motion,True,29,subject,,,,,,,
43,2,taken,16,21,5371,5376,115,0.0,4.0,5355.0,5359.0,,,,,verb.social,True,31,subject,"three of the loveliest maidens between the ages of fifteen and seventeen , belonging to the first families of the land",1.0,3.0,4.0,female,1.0,tertiary
44,1,find,24,28,5567,5571,115,12.0,23.0,5555.0,5566.0,35.0,64.0,5578.0,5607.0,verb.communication,True,32,subject,"three of the loveliest maidens between the ages of fifteen and seventeen , belonging to the first families of the land",1.0,3.0,4.0,female,1.0,tertiary
45,5,arrive,140,146,5800,5806,124,92.0,118.0,5752.0,5778.0,,,,,verb.motion,True,34,subject,The younger prince,2.0,1.0,3.0,male,1.0,tertiary
45,5,arrive,140,146,5800,5806,125,92.0,118.0,5752.0,5778.0,,,,,verb.motion,True,34,subject,The younger prince's bride selected for him,1.0,0.0,1.0,unknown,0.0,tertiary
46,1,chosen,23,29,5831,5837,126,3.0,12.0,5811.0,5820.0,,,,,verb.cognition,True,33,subject,the girls,2.0,0.0,2.0,female,1.0,tertiary
48,4,console,68,75,6010,6017,128,1.0,59.0,5943.0,6001.0,,,,,verb.emotion,True,35,subject,The three chosen,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
48,4,console,68,75,6010,6017,130,1.0,59.0,5943.0,6001.0,,,,,verb.emotion,True,35,subject,princesses,1.0,0.0,1.0,female,1.0,tertiary
49,1,yielded,18,25,6041,6048,128,9.0,13.0,6032.0,6036.0,,,,,verb.social,True,36,subject,The three chosen,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
50,5,said,140,144,6255,6259,136,129.0,139.0,6244.0,6254.0,,,,,verb.communication,True,37,subject,,,,,,,
52,2,saw,42,45,6466,6469,132,38.0,41.0,6462.0,6465.0,,,,,verb.cognition,True,38,subject,The first girl destined to sleep in,1.0,8.0,9.0,female,1.0,tertiary
53,1,led,50,53,6602,6605,138,26.0,45.0,6578.0,6597.0,,,,,verb.motion,True,40,subject,the royal sea - bride,1.0,3.0,4.0,female,1.0,tertiary
54,2,locked,90,96,6733,6739,140,0.0,27.0,6643.0,6670.0,106.0,120.0,6749.0,6763.0,verb.contact,True,41,subject,the royal sea - bride's relatives,1.0,0.0,1.0,unknown,0.0,tertiary
54,2,locked,90,96,6733,6739,141,0.0,27.0,6643.0,6670.0,106.0,120.0,6749.0,6763.0,verb.contact,True,41,subject,the court,1.0,0.0,1.0,unknown,0.0,tertiary
54,2,locked,90,96,6733,6739,138,0.0,27.0,6643.0,6670.0,106.0,120.0,6749.0,6763.0,verb.contact,True,41,subject,the royal sea - bride,1.0,3.0,4.0,female,1.0,tertiary
56,0,prayed,14,20,7012,7018,148,0.0,13.0,6998.0,7011.0,,,,,verb.communication,True,43,subject,The poor girl,5.0,37.0,42.0,female,1.0,secondary
58,2,turned,53,59,7201,7207,148,44.0,52.0,7192.0,7200.0,,,,,verb.motion,True,44,subject,The poor girl,5.0,37.0,42.0,female,1.0,secondary
59,2,said,41,45,7392,7396,150,0.0,2.0,7351.0,7353.0,,,,,verb.communication,True,45,subject,"a tall , well - built youth",1.0,11.0,12.0,male,1.0,tertiary
60,0,went,8,12,7414,7418,150,5.0,7.0,7411.0,7413.0,,,,,verb.motion,True,46,subject,"a tall , well - built youth",1.0,11.0,12.0,male,1.0,tertiary
61,2,looked,60,66,7588,7594,150,5.0,7.0,7533.0,7535.0,,,,,verb.perception,True,47,subject,"a tall , well - built youth",1.0,11.0,12.0,male,1.0,tertiary
