sentence_id,event_id,temporal_rank
1,4,0
3,0,1
4,2,2
7,0,3
4,3,4
8,3,5
8,5,6
9,4,7
29,1,8
10,2,9
34,1,10
34,5,11
34,3,12
44,5,13
63,1,14
60,0,15
50,5,16
64,1,17
66,1,18
66,2,19
66,4,20
66,5,21
67,0,22
68,0,23
68,3,24
69,1,25
70,0,26
70,1,27
71,1,28
73,0,29
72,0,30
75,2,31
75,1,32
74,0,33
73,1,34
76,0,35
76,1,36
76,3,37
77,0,38
78,0,39
78,2,40
79,1,41
80,0,42
79,5,43
81,0,44
81,2,45
81,1,46
82,0,47
83,2,48
82,1,49
83,3,50
85,1,51
85,2,52
85,4,53
85,5,54
87,1,55
88,0,56
88,1,57
90,0,58
90,1,59
90,2,60
91,0,61
92,1,62
93,2,63
93,1,64
92,2,65
93,3,66
93,4,67
93,6,68
93,9,69
94,1,70
94,3,71
95,1,72
95,4,73
95,3,74
95,7,75
96,0,76
96,1,77
96,2,78
97,1,79
97,2,80
98,3,81
98,1,82
98,4,83
99,0,84
101,4,85
100,1,86
101,5,87
102,4,88
102,1,89
103,0,90
103,1,91
103,2,92
103,4,93
104,5,94
104,1,95
105,0,96
105,2,97
106,3,98
109,0,99
109,3,100
110,0,101
112,1,102
111,0,103
112,3,104
112,2,105
114,0,106
113,1,107
115,0,108
115,1,109
115,2,110
118,1,111
118,4,112
118,3,113
118,2,114
119,0,115
118,6,116
120,2,117
121,2,118
120,3,119
121,7,120
122,0,121
122,2,122
123,0,123
123,1,124
123,2,125
123,3,126
124,1,127
125,0,128
126,0,129
126,1,130
128,1,131
127,0,132
126,2,133
128,3,134
130,1,135
129,0,136
131,4,137
131,1,138
132,4,139
132,2,140
132,0,141
133,0,142
133,2,143
135,2,144
133,3,145
136,0,146
136,1,147
137,0,148
137,2,149
137,1,150
138,1,151
140,6,152
140,0,153
140,7,154
141,2,155
141,0,156
145,2,157
145,0,158
144,4,159
144,2,160
146,3,161
145,3,162
148,2,163
147,0,164
149,0,165
149,1,166
150,0,167
150,1,168
150,2,169
150,3,170
151,1,171
152,0,172
152,3,173
152,2,174
152,5,175
152,7,176
152,8,177
152,9,178
153,1,179
154,1,180
155,0,181
155,1,182
155,2,183
156,3,184
156,1,185
156,4,186
156,6,187
157,3,188
157,1,189
157,0,190
158,0,191
158,1,192
158,4,193
159,5,194
160,3,195
160,4,196
161,2,197
162,2,198
163,3,199
163,1,200
164,1,201
165,0,202
166,0,203
166,5,204
166,2,205
166,6,206
167,2,207
167,3,208
167,4,209
168,1,210
169,1,211
168,3,212
169,7,213
169,6,214
169,5,215
169,8,216
170,0,217
170,6,218
170,1,219
172,1,220
170,9,221
172,2,222
172,4,223
172,8,224
172,5,225
173,0,226
173,1,227
176,0,228
180,0,229
180,4,230
180,1,231
180,6,232
180,8,233
183,2,234
181,2,235
183,3,236
184,1,237
184,2,238
184,6,239
184,3,240
184,9,241
186,3,242
186,2,243
186,0,244
185,1,245
186,4,246
186,6,247
187,0,248
187,1,249
187,2,250
188,0,251
189,1,252
190,1,253
191,0,254
192,0,255
192,1,256
193,1,257
196,1,258
197,2,259
197,7,260
198,1,261
200,1,262
200,0,263
199,2,264
200,4,265
200,5,266
204,2,267
203,0,268
204,4,269
205,0,270
206,0,271
205,1,272
206,2,273
207,4,274
207,2,275
207,6,276
207,8,277
208,1,278
207,9,279
208,5,280
208,6,281
210,1,282
211,1,283
211,3,284
211,5,285
211,7,286
212,1,287
214,0,288
212,3,289
216,0,290
217,1,291
216,1,292
217,2,293
218,5,294
218,2,295
221,3,296
221,0,297
222,3,298
223,2,299
224,0,300
226,0,301
226,1,302
226,3,303
226,4,304
228,4,305
228,0,306
230,3,307
230,0,308
229,0,309
231,2,310
231,0,311
231,5,312
231,8,313
231,7,314
231,6,315
231,9,316
233,0,317
233,1,318
236,0,319
237,6,320
236,4,321
238,0,322
238,1,323
239,2,324
239,3,325
240,1,326
241,0,327
242,0,328
242,1,329
243,1,330
242,2,331
246,3,332
246,1,333
248,2,334
249,3,335
250,1,336
251,5,337
252,0,338
252,1,339
252,2,340
253,0,341
254,1,342
253,1,343
254,3,344
255,0,345
257,1,346
262,0,347
260,0,348
263,0,349
264,1,350
263,3,351
264,5,352
264,3,353
266,4,354
266,2,355
266,0,356
270,4,357
270,3,358
270,5,359
271,0,360
270,7,361
271,1,362
271,2,363
272,1,364
274,1,365
273,1,366
275,0,367
275,4,368
275,1,369
275,5,370
276,8,371
276,6,372
276,7,373
278,0,374
279,2,375
278,1,376
279,3,377
280,1,378
281,1,379
281,0,380
282,0,381
282,1,382
282,2,383
283,0,384
284,2,385
284,3,386
284,6,387
284,4,388
285,5,389
284,8,390
286,0,391
285,6,392
287,0,393
288,0,394
287,3,395
287,2,396
288,1,397
288,3,398
288,6,399
288,7,400
289,0,401
289,2,402
289,5,403
289,6,404
290,0,405
290,6,406
290,1,407
293,1,408
292,0,409
291,1,410
293,2,411
293,3,412
294,3,413
294,1,414
293,6,415
294,7,416
294,5,417
294,8,418
295,2,419
296,1,420
295,3,421
296,3,422
297,10,423
297,5,424
297,4,425
298,2,426
297,6,427
298,6,428
299,0,429
299,2,430
299,3,431
301,2,432
300,0,433
301,5,434
301,4,435
302,2,436
303,0,437
303,1,438
303,9,439
303,7,440
304,2,441
