sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
7,0,did,10,13,658,661,14,5.0,9.0,653.0,657.0,,,,,verb.social,True,2,subject,all his many friends,1.0,2.0,3.0,group/nonbinary,1.0,tertiary
8,3,began,36,41,719,724,14,31.0,35.0,714.0,718.0,,,,,verb.change,True,4,subject,all his many friends,1.0,2.0,3.0,group/nonbinary,1.0,tertiary
10,2,help,21,25,895,899,15,0.0,3.0,874.0,877.0,,,,,verb.social,True,7,subject,,,,,,,
34,3,imagine,89,96,3048,3055,29,74.0,78.0,3033.0,3037.0,,,,,verb.creation,True,8,subject,,,,,,,
44,5,found,91,96,3691,3696,33,55.0,61.0,3655.0,3661.0,,,,,verb.possession,True,9,subject,a king,2.0,0.0,2.0,male,1.0,tertiary
50,5,said,161,165,4269,4273,311,1.0,158.0,4109.0,4266.0,,,,,verb.communication,True,12,subject,"one of those who are used to sleeping in a castle , with golden mirrors and rugs of gold brocade and luxuries and conveniences of every kind",1.0,0.0,1.0,unknown,0.0,tertiary
63,1,provided,19,27,5549,5557,304,10.0,13.0,5540.0,5543.0,,,,,verb.consumption,True,10,subject,The duke's master,10.0,1.0,11.0,unknown,0.0,tertiary
66,2,bowed,96,101,5880,5885,47,83.0,95.0,5867.0,5879.0,,,,,verb.communication,True,14,subject,some of them,1.0,0.0,1.0,unknown,0.0,tertiary
68,0,came,18,22,6154,6158,57,9.0,17.0,6145.0,6153.0,,,,,verb.motion,True,16,subject,the king,48.0,118.0,166.0,male,1.0,primary
70,1,bowing,25,31,6415,6421,59,0.0,4.0,6390.0,6394.0,,,,,verb.communication,True,18,subject,the king's courtiers,3.0,22.0,25.0,group/nonbinary,1.0,tertiary
71,1,see,8,11,6444,6447,59,4.0,7.0,6440.0,6443.0,,,,,verb.perception,True,19,subject,the king's courtiers,3.0,22.0,25.0,group/nonbinary,1.0,tertiary
73,1,looked,45,51,6528,6534,59,28.0,39.0,6511.0,6522.0,,,,,verb.perception,True,23,subject,the king's courtiers,3.0,22.0,25.0,group/nonbinary,1.0,tertiary
74,0,saw,18,21,6554,6557,59,13.0,17.0,6549.0,6553.0,,,,,verb.perception,True,22,subject,the king's courtiers,3.0,22.0,25.0,group/nonbinary,1.0,tertiary
76,1,scraped,24,31,6647,6654,62,0.0,13.0,6623.0,6636.0,,,,,verb.perception,True,24,subject,the courtiers,3.0,1.0,4.0,unknown,0.0,tertiary
77,0,sent,12,16,6686,6690,57,3.0,11.0,6677.0,6685.0,,,,,verb.motion,True,25,subject,the king,48.0,118.0,166.0,male,1.0,primary
78,0,came,5,9,6714,6718,64,0.0,4.0,6709.0,6713.0,,,,,verb.motion,True,26,subject,the king's soldiers,2.0,3.0,5.0,group/nonbinary,1.0,tertiary
79,1,said,41,45,6792,6796,322,1.0,38.0,6752.0,6789.0,,,,,verb.communication,True,27,subject,horsemen,2.0,0.0,2.0,unknown,0.0,tertiary
79,1,said,41,45,6792,6796,57,1.0,38.0,6752.0,6789.0,,,,,verb.communication,True,27,subject,the king,48.0,118.0,166.0,male,1.0,primary
80,0,assembled,13,22,6902,6911,66,0.0,12.0,6889.0,6901.0,,,,,verb.motion,True,28,subject,The soldiers,4.0,16.0,20.0,group/nonbinary,1.0,tertiary
81,0,beat,13,17,6962,6966,67,0.0,12.0,6949.0,6961.0,,,,,verb.contact,True,29,subject,The drummers,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
82,1,came,46,50,7130,7134,66,41.0,45.0,7125.0,7129.0,,,,,verb.motion,True,31,subject,The soldiers,4.0,16.0,20.0,group/nonbinary,1.0,tertiary
83,2,heard,39,44,7184,7189,50,32.0,34.0,7177.0,7179.0,,,,,verb.perception,True,30,subject,The duke,61.0,146.0,207.0,male,1.0,primary
87,1,looked,32,38,7639,7645,50,23.0,31.0,7630.0,7638.0,,,,,verb.perception,True,33,subject,The duke,61.0,146.0,207.0,male,1.0,primary
88,0,arrived,23,30,7740,7747,74,5.0,22.0,7722.0,7739.0,,,,,verb.motion,True,34,subject,the king 's people,2.0,5.0,7.0,male,1.0,tertiary
88,0,arrived,23,30,7740,7747,57,5.0,22.0,7722.0,7739.0,,,,,verb.motion,True,34,subject,the king,48.0,118.0,166.0,male,1.0,primary
90,0,went,3,7,7825,7829,50,0.0,2.0,7822.0,7824.0,,,,,verb.motion,True,35,subject,The duke,61.0,146.0,207.0,male,1.0,primary
91,0,repeated,12,20,7902,7910,78,0.0,11.0,7890.0,7901.0,,,,,verb.communication,True,36,subject,the captain,3.0,7.0,10.0,male,1.0,tertiary
92,2,said,35,39,7964,7968,325,1.0,32.0,7930.0,7961.0,,,,,verb.communication,True,37,subject,soldiers,3.0,2.0,5.0,group/nonbinary,1.0,tertiary
92,2,said,35,39,7964,7968,77,1.0,32.0,7930.0,7961.0,,,,,verb.communication,True,37,subject,the king 's captain,1.0,4.0,5.0,male,1.0,tertiary
94,3,given,137,142,8305,8310,50,119.0,131.0,8287.0,8299.0,,,,,verb.possession,True,39,subject,The duke,61.0,146.0,207.0,male,1.0,primary
94,3,given,137,142,8305,8310,64,119.0,131.0,8287.0,8299.0,,,,,verb.possession,True,39,subject,the king's soldiers,2.0,3.0,5.0,group/nonbinary,1.0,tertiary
95,1,eating,41,47,8419,8425,50,10.0,35.0,8388.0,8413.0,,,,,verb.consumption,True,40,subject,The duke,61.0,146.0,207.0,male,1.0,primary
95,1,eating,41,47,8419,8425,86,10.0,35.0,8388.0,8413.0,,,,,verb.consumption,True,40,subject,the officers,2.0,0.0,2.0,unknown,0.0,tertiary
96,1,eat,49,52,8635,8638,91,26.0,45.0,8612.0,8631.0,,,,,verb.consumption,True,41,subject,the king 's officers,1.0,1.0,2.0,male,1.0,tertiary
96,1,eat,49,52,8635,8638,57,26.0,45.0,8612.0,8631.0,,,,,verb.consumption,True,41,subject,the king,48.0,118.0,166.0,male,1.0,primary
97,1,began,46,51,8790,8795,50,29.0,45.0,8773.0,8789.0,,,,,verb.change,True,43,subject,The duke,61.0,146.0,207.0,male,1.0,primary
98,4,look,93,97,8907,8911,89,45.0,48.0,8859.0,8862.0,,,,,verb.perception,True,42,subject,a daughter,1.0,2.0,3.0,female,1.0,tertiary
99,0,laughed,18,25,8940,8947,50,4.0,12.0,8926.0,8934.0,,,,,verb.body,True,44,subject,The duke,61.0,146.0,207.0,male,1.0,primary
100,1,said,34,38,8983,8987,50,1.0,28.0,8950.0,8977.0,,,,,verb.communication,True,46,subject,The duke,61.0,146.0,207.0,male,1.0,primary
101,5,woke,101,105,9127,9131,66,96.0,100.0,9122.0,9126.0,,,,,verb.body,True,45,subject,The soldiers,4.0,16.0,20.0,group/nonbinary,1.0,tertiary
102,1,imagine,8,15,9183,9190,29,0.0,3.0,9175.0,9178.0,,,,,verb.creation,True,47,subject,,,,,,,
103,4,pay,85,88,9373,9376,57,71.0,73.0,9359.0,9361.0,,,,,verb.possession,True,49,subject,the king,48.0,118.0,166.0,male,1.0,primary
104,5,said,137,141,9527,9531,66,120.0,132.0,9510.0,9522.0,,,,,verb.communication,True,48,subject,The soldiers,4.0,16.0,20.0,group/nonbinary,1.0,tertiary
105,2,like,20,24,9553,9557,50,11.0,13.0,9544.0,9546.0,,,,,verb.emotion,True,50,subject,The duke,61.0,146.0,207.0,male,1.0,primary
109,3,said,82,86,9803,9807,93,1.0,79.0,9722.0,9800.0,,,,,verb.communication,True,52,subject,the king 's daughter,2.0,0.0,2.0,male,1.0,tertiary
