sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
It was heavy work turning the handle when any one had to raise a bucketful of water over the edge of the well. ,raise,AFTER,"They had, in fact, come head-over-heels down the well, in the person of the old Mother-Toad, who was still alive. ",come,1,5,3,1
"They had, in fact, come head-over-heels down the well, in the person of the old Mother-Toad, who was still alive. ",come,AFTER,"The green Frogs, who had been established there a long time, and swam about in the water, called them ""well-guests."" ",swam,5,6,1,3
"The green Frogs, who had been established there a long time, and swam about in the water, called them ""well-guests."" ",swam,BEFORE,"But the new-comers seemed determined to stay where they were, for they found it very agreeable living ""in a dry place,"" as they called the wet stones. ",stay,6,7,3,1
"But the new-comers seemed determined to stay where they were, for they found it very agreeable living ""in a dry place,"" as they called the wet stones. ",stay,BEFORE,"She happened to be in the water-bucket when it was drawn up, but the light became too strong for her, and she got a pain in her eyes. ",got,7,9,1,5
"She happened to be in the water-bucket when it was drawn up, but the light became too strong for her, and she got a pain in her eyes. ",got,BEFORE,Fortunately she scrambled out of the bucket. ,scrambled,9,10,5,0
Fortunately she scrambled out of the bucket. ,scrambled,AFTER,"But she fell into the water with a terrible flop, and had to lie sick for three days with pains in her back. ",fell,10,11,0,0
"But she fell into the water with a terrible flop, and had to lie sick for three days with pains in her back. ",fell,BEFORE,"She certainly had not much to tell of the things up above, but she knew this, and all the Frogs knew it, that the well was not all the world. ",knew,11,12,0,2
"She certainly had not much to tell of the things up above, but she knew this, and all the Frogs knew it, that the well was not all the world. ",knew,BEFORE,"The Mother-Toad might have told this and that, if she had chosen, but she never answered when they asked her anything, and so they left off asking. ",asked,12,13,2,6
"The Mother-Toad might have told this and that, if she had chosen, but she never answered when they asked her anything, and so they left off asking. ",asked,BEFORE,"""She's thick, and fat and ugly,"" said the young green Frogs. ",said,13,14,6,1
"""She's thick, and fat and ugly,"" said the young green Frogs. ",said,AFTER,"""That may be,"" retorted the mother-Toad, ""but one of them has a jewel in his head, or else I have the jewel."" ",has,14,16,1,3
"""That may be,"" retorted the mother-Toad, ""but one of them has a jewel in his head, or else I have the jewel."" ",has,BEFORE,The young frogs listened and stared. ,listened,16,17,3,0
The young frogs listened and stared. ,listened,BEFORE,"As these words did not please them, they made grimaces and dived down under the water. ",please,17,18,0,1
"As these words did not please them, they made grimaces and dived down under the water. ",please,BEFORE,"But the little Toads kicked up their hind legs from mere pride, for each of them thought that he must have the jewel. ",kicked,18,19,1,0
"But the little Toads kicked up their hind legs from mere pride, for each of them thought that he must have the jewel. ",kicked,BEFORE,Then they sat and held their heads quite still. ,sat,19,20,0,0
Then they sat and held their heads quite still. ,sat,BEFORE,"But at length they asked what it was that made them so proud, and what kind of a thing a jewel might be. ",asked,20,21,0,0
