clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Mother - Toad/the little Toad/The Toad/Toad/the Toad,6,13,61,74,The Mother - Toad,female,1.0,primary
the little Toad,68,2,27,29,the little Toad,female,1.0,secondary
the Caterpillar,60,4,12,16,the Caterpillar,unknown,0.0,tertiary
The Mother - Frog,5,1,12,13,The Mother - Frog,female,1.0,tertiary
the poor creature,53,1,11,12,the poor creature,unknown,0.0,tertiary
the mother - Toad/the Mother - Toad,29,2,9,11,the mother - Toad,female,1.0,tertiary
Father - Stork/The Stork/the Stork,13,5,5,10,Father - Stork,male,1.0,tertiary
the Toad/the toad,37,4,5,9,the Toad,unknown,0.0,tertiary
men,132,3,5,8,men,male,1.0,tertiary
the naturalist,83,4,4,8,the naturalist,male,1.0,tertiary
The stork/the Stork,70,2,5,7,The stork,male,1.0,tertiary
The young frogs,30,1,6,7,The young frogs,group/nonbinary,1.0,tertiary
the two young men,93,1,6,7,the two young men,male,1.0,tertiary
The one/the one,76,2,4,6,The one,male,1.0,tertiary
the Fowl/The Fowl,8,3,3,6,the Fowl,female,1.0,tertiary
the poet,84,3,2,5,the poet,unknown,0.0,tertiary
the farm laborer who emptied the bucket,40,1,4,5,the farm laborer who emptied the bucket,male,1.0,tertiary
all the Frogs,26,1,4,5,all the Frogs,group/nonbinary,1.0,tertiary
the Caterpillar,9,2,3,5,the Caterpillar,unknown,0.0,tertiary
two young students,75,1,3,4,two young students,group/nonbinary,1.0,tertiary
the new - comers,22,1,3,4,the new - comers,group/nonbinary,1.0,tertiary
the Toads/the little Toads,7,2,1,3,the Toads,group/nonbinary,1.0,tertiary
The green Frogs/the young green Frogs/the Frogs,4,3,0,3,The green Frogs,unknown,0.0,tertiary
the old Mother - Toad,20,2,1,3,the old Mother - Toad,female,1.0,tertiary
the Fowl,65,2,1,3,the Fowl,female,1.0,tertiary
God,10,3,0,3,God,unknown,0.0,tertiary
some fowls,61,1,2,3,some fowls,group/nonbinary,1.0,tertiary
a great man that is yonder,141,1,2,3,a great man that is yonder,male,1.0,tertiary
the Mother - stork/the Mother - Stork,72,2,1,3,the Mother - stork,female,1.0,tertiary
the smallest of the Toads,34,1,2,3,the smallest of the Toads,female,1.0,tertiary
a family of the Toad race,18,1,2,3,a family of the Toad race,group/nonbinary,1.0,tertiary
Father - Stork/The Stork/the Stork--his family,91,2,0,2,Father - Stork's family,male,1.0,tertiary
Those two/those two,82,2,0,2,Those two,unknown,0.0,tertiary
the Stork family,103,2,0,2,the Stork family,unknown,0.0,tertiary
The other fowls,67,1,1,2,The other fowls,group/nonbinary,1.0,tertiary
some fowls--The Fowl who marched at the head of them,63,1,1,2,some fowls's Fowl who marched at the head of them,unknown,0.0,tertiary
the little creature,38,2,0,2,the little creature,unknown,0.0,tertiary
the other,78,1,0,1,the other,unknown,0.0,tertiary
a scientific searcher into the secrets of nature,79,1,0,1,a scientific searcher into the secrets of nature,unknown,0.0,tertiary
Whither,14,1,0,1,Whither,unknown,0.0,tertiary
The stork/the Stork--his young ones,144,1,0,1,The stork's young ones,unknown,0.0,tertiary
a traveller,25,1,0,1,a traveller,unknown,0.0,tertiary
the two young men--One of them,136,1,0,1,the two young men's of them,unknown,0.0,tertiary
Man,134,1,0,1,Man,male,1.0,tertiary
The Mother - Toad/the little Toad/The Toad/Toad/the Toad--her children,112,1,0,1,The Mother - Toad's children,female,1.0,tertiary
other people,114,1,0,1,other people,unknown,0.0,tertiary
others,115,1,0,1,others,unknown,0.0,tertiary
The two friends,88,1,0,1,The two friends,unknown,0.0,tertiary
Socrates,12,1,0,1,Socrates,unknown,0.0,tertiary
Aesop,11,1,0,1,Aesop,unknown,0.0,tertiary
a poet,77,1,0,1,a poet,unknown,0.0,tertiary
the first,85,1,0,1,the first,unknown,0.0,tertiary
Our Toad,39,1,0,1,Our Toad,unknown,0.0,tertiary
that fellow,131,1,0,1,that fellow,unknown,0.0,tertiary
a person,42,1,0,1,a person,unknown,0.0,tertiary
a he or a she,121,1,0,1,a he or a she,unknown,0.0,tertiary
"good , joyful men",81,1,0,1,"good , joyful men",male,1.0,tertiary
people,55,1,0,1,people,unknown,0.0,tertiary
allies,126,1,0,1,allies,unknown,0.0,tertiary
