sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"""NOW, my dears,"" said old Mrs. Rabbit one morning, ""you may go into the fields or down the lane, but don't go into Mr. McGregor's garden: your Father had an accident there; ",said,AFTER,"""NOW, my dears,"" said old Mrs. Rabbit one morning, ""you may go into the fields or down the lane, but don't go into Mr. McGregor's garden: your Father had an accident there; ",had,2,2,0,5
"""NOW, my dears,"" said old Mrs. Rabbit one morning, ""you may go into the fields or down the lane, but don't go into Mr. McGregor's garden: your Father had an accident there; ",had,BEFORE,"THEN old Mrs. Rabbit took a basket and her umbrella, to the baker's. ",took,2,7,5,0
"THEN old Mrs. Rabbit took a basket and her umbrella, to the baker's. ",took,BEFORE,She bought a loaf of brown bread and five currant buns. ,bought,7,8,0,0
She bought a loaf of brown bread and five currant buns. ,bought,BEFORE,"FLOPSY, Mopsy, and Cottontail, who were good little bunnies, went down the lane to gather blackberries; ",went,8,9,0,1
"FLOPSY, Mopsy, and Cottontail, who were good little bunnies, went down the lane to gather blackberries; ",went,BEFORE,"FLOPSY, Mopsy, and Cottontail, who were good little bunnies, went down the lane to gather blackberries; ",gather,9,9,1,2
"FLOPSY, Mopsy, and Cottontail, who were good little bunnies, went down the lane to gather blackberries; ",gather,BEFORE," BUT Peter, who was very naughty, ran straight away to Mr. McGregor's garden and squeezed under the gate! ",ran,9,10,2,1
" BUT Peter, who was very naughty, ran straight away to Mr. McGregor's garden and squeezed under the gate! ",ran,BEFORE," BUT Peter, who was very naughty, ran straight away to Mr. McGregor's garden and squeezed under the gate! ",squeezed,10,10,1,2
" BUT Peter, who was very naughty, ran straight away to Mr. McGregor's garden and squeezed under the gate! ",squeezed,BEFORE,FIRST he ate some lettuces and some French beans; ,ate,10,11,2,0
FIRST he ate some lettuces and some French beans; ,ate,BEFORE, and then he ate some radishes; ,ate,11,12,0,0
 and then he ate some radishes; ,ate,BEFORE," AND then, feeling rather sick, he went to look for some parsley. ",feeling,12,13,0,0
" AND then, feeling rather sick, he went to look for some parsley. ",feeling,BEFORE," AND then, feeling rather sick, he went to look for some parsley. ",went,13,13,0,1
" AND then, feeling rather sick, he went to look for some parsley. ",went,BEFORE,"BUT round the end of a cucumber frame, whom should he meet but Mr. McGregor! ",meet,13,14,1,2
"BUT round the end of a cucumber frame, whom should he meet but Mr. McGregor! ",meet,BEFORE,"MR. McGREGOR was on his hands and knees planting out young cabbages, but he jumped up and ran after Peter, waving a rake and calling out, ""Stop thief!"" ",waving,14,15,2,4
"MR. McGREGOR was on his hands and knees planting out young cabbages, but he jumped up and ran after Peter, waving a rake and calling out, ""Stop thief!"" ",waving,BEFORE," he rushed all over the garden, for he had forgotten the way back to the gate. ",rushed,15,17,4,0
" he rushed all over the garden, for he had forgotten the way back to the gate. ",rushed,AFTER," he rushed all over the garden, for he had forgotten the way back to the gate. ",forgotten,17,17,0,2
