clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Ali/Ali Baba,1,20,13,33,Ali,male,1.0,primary
the greedy Cassim/the late Cassim/Cassim,2,11,4,15,the greedy Cassim,male,1.0,secondary
the thief/The thief,55,7,3,10,the thief,male,1.0,secondary
The thieves/the thieves,20,7,1,8,The thieves,group/nonbinary,1.0,tertiary
Morgiana,4,8,0,8,Morgiana,unknown,0.0,tertiary
Ali/Ali Baba--his sister - in - law,24,1,6,7,Ali's sister - in - law,female,1.0,tertiary
the head thief,70,2,3,5,the head thief,male,1.0,tertiary
the thirty - seven thieves,83,1,4,5,the thirty - seven thieves,group/nonbinary,1.0,tertiary
Baba Mustafa,5,4,1,5,Baba Mustafa,male,1.0,tertiary
the tailor/The tailor,42,2,2,4,the tailor,male,1.0,tertiary
a clever slave - girl in Cassim 's household,36,1,2,3,a clever slave - girl in Cassim 's household,female,1.0,tertiary
the thirty - seven thieves--their leader,84,1,2,3,the thirty - seven thieves's leader,male,1.0,tertiary
the sons of a merchant,8,1,2,3,the sons of a merchant,group/nonbinary,1.0,tertiary
an apothecary,39,1,1,2,an apothecary,male,1.0,tertiary
another person,47,1,1,2,another person,male,1.0,tertiary
The second thief,73,1,1,2,The second thief,male,1.0,tertiary
The chief of the thieves,77,1,1,2,The chief of the thieves,male,1.0,tertiary
Ali/Ali Baba--his brother,28,2,0,2,Ali's brother,male,1.0,tertiary
her master,65,1,1,2,her master,male,1.0,tertiary
Simsim,3,2,0,2,Simsim,unknown,0.0,tertiary
forty thieves/Forty thieves,17,2,0,2,forty thieves,unknown,0.0,tertiary
a group of forty thieves visiting their treasure store,16,1,1,2,a group of forty thieves visiting their treasure store,group/nonbinary,1.0,tertiary
the sons of a merchant--their father,10,2,0,2,the sons of a merchant's father,male,1.0,tertiary
a merchant,9,2,0,2,a merchant,unknown,0.0,tertiary
the 40 thieves,68,1,1,2,the 40 thieves,group/nonbinary,1.0,tertiary
the thirty - seven thieves's leader--his men,85,1,0,1,the thirty - seven thieves's leader's men,male,1.0,tertiary
Ali Baba 's son,88,1,0,1,Ali Baba 's son,unknown,0.0,tertiary
the other remaining thieves,81,1,0,1,the other remaining thieves,unknown,0.0,tertiary
an oil merchant in need of Ali Baba 's hospitality,79,1,0,1,an oil merchant in need of Ali Baba 's hospitality,unknown,0.0,tertiary
the diners,91,1,0,1,the diners,unknown,0.0,tertiary
Ali/Ali Baba--his son,95,1,0,1,Ali's son,unknown,0.0,tertiary
everyone,97,1,0,1,everyone,unknown,0.0,tertiary
another thief,72,1,0,1,another thief,unknown,0.0,tertiary
the lesser thief,71,1,0,1,the lesser thief,unknown,0.0,tertiary
Ali/Ali Baba--his family,44,1,0,1,Ali's family,unknown,0.0,tertiary
everyone in the house,61,1,0,1,everyone in the house,unknown,0.0,tertiary
others,38,1,0,1,others,unknown,0.0,tertiary
a wealthy woman,11,1,0,1,a wealthy woman,female,1.0,tertiary
a poor woman,13,1,0,1,a poor woman,female,1.0,tertiary
a woodcutter,14,1,0,1,a woodcutter,unknown,0.0,tertiary
Ali's sister - in - law--her impoverished brother - in - law,25,1,0,1,Ali's sister - in - law's impoverished brother - in - law,female,0.5,tertiary
Ali's sister - in - law--her husband,26,1,0,1,Ali's sister - in - law's husband,female,0.5,tertiary
Ali Baba 's rich and greedy brother,27,1,0,1,Ali Baba 's rich and greedy brother,male,1.0,tertiary
"an old tailor known as Baba Mustafa whom she pays , blindfolds , and leads to Cassim 's house",40,1,0,1,"an old tailor known as Baba Mustafa whom she pays , blindfolds , and leads to Cassim 's house",unknown,0.0,tertiary
the other thieves,60,1,0,1,the other thieves,unknown,0.0,tertiary
Cassims,6,1,0,1,Cassims,unknown,0.0,tertiary
Ali/Ali Baba--his elder brother,7,1,0,1,Ali's elder brother,male,1.0,tertiary
One of the thieves,48,1,0,1,One of the thieves,unknown,0.0,tertiary
a dead man,51,1,0,1,a dead man,male,1.0,tertiary
the dead man,52,1,0,1,the dead man,male,1.0,tertiary
the thieves ' victim,54,1,0,1,the thieves ' victim,unknown,0.0,tertiary
the forty thieves,98,1,0,1,the forty thieves,unknown,0.0,tertiary
