sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
2,0,marries,51,58,174,181,2,33.0,50.0,156.0,173.0,11,59.0,74.0,182.0,197.0,,,,,verb.social,1,True
3,4,overhear,93,101,431,439,1,79.0,81.0,417.0,419.0,"16,17",102.0,156.0,440.0,494.0,,,,,verb.perception,1,True
5,1,seals,42,47,604,609,,0.0,2.0,562.0,564.0,3,48.0,54.0,610.0,616.0,,,,,verb.contact,1,True
6,2,enters,36,42,683,689,1,27.0,35.0,674.0,682.0,,43.0,51.0,690.0,698.0,52.0,59.0,699.0,706.0,verb.motion,1,True
7,0,borrows,9,16,754,761,1,0.0,8.0,745.0,753.0,"1,24",17.0,43.0,762.0,788.0,44.0,82.0,789.0,827.0,verb.possession,1,True
8,5,know,118,122,947,951,24,100.0,103.0,929.0,932.0,"24,25",123.0,190.0,952.0,1019.0,,,,,verb.cognition,1,True
9,1,tells,63,68,1084,1089,24,14.0,17.0,1035.0,1038.0,"1,26,2,24,27",69.0,124.0,1090.0,1145.0,,,,,verb.communication,1,True
10,2,reveal,55,61,1202,1208,1,33.0,41.0,1180.0,1188.0,,62.0,84.0,1209.0,1231.0,,,,,verb.communication,1,True
11,0,goes,7,11,1240,1244,2,0.0,6.0,1233.0,1239.0,,12.0,23.0,1245.0,1256.0,,,,,verb.motion,1,True
12,1,kill,32,36,1420,1424,20,0.0,11.0,1388.0,1399.0,2,37.0,40.0,1425.0,1428.0,,,,,verb.contact,1,True
13,4,finds,84,89,1514,1519,1,37.0,45.0,1467.0,1475.0,,90.0,225.0,1520.0,1655.0,,,,,verb.possession,1,True
14,1,entrusts,40,48,1697,1705,1,37.0,39.0,1694.0,1696.0,4,49.0,57.0,1706.0,1714.0,,,,,verb.social,1,True
15,6,leads,179,184,2015,2020,5,132.0,147.0,1968.0,1983.0,2,185.0,202.0,2021.0,2038.0,,,,,verb.motion,1,True
16,0,stitches,29,37,2069,2077,42,18.0,28.0,2058.0,2068.0,6,38.0,65.0,2078.0,2105.0,81.0,114.0,2121.0,2154.0,verb.contact,1,True
17,1,give,31,35,2187,2191,"1,44",0.0,18.0,2156.0,2174.0,2,36.0,42.0,2192.0,2198.0,59.0,98.0,2215.0,2254.0,verb.possession,1,True
18,2,realize,36,43,2292,2299,20,0.0,11.0,2256.0,2267.0,"47,20",44.0,121.0,2300.0,2377.0,,,,,verb.cognition,1,True
19,4,sewn,102,106,2481,2485,5,90.0,92.0,2469.0,2471.0,51,107.0,124.0,2486.0,2503.0,125.0,138.0,2504.0,2517.0,verb.contact,1,True
20,0,Realizing,0,9,2519,2528,,,,,,"52,55,54,20",10.0,62.0,2529.0,2581.0,,,,,verb.cognition,1,True
21,1,blindfolded,14,25,2684,2695,42,0.0,10.0,2670.0,2680.0,,,,,,,,,,verb.contact,1,True
22,0,marks,10,15,2783,2788,55,0.0,9.0,2773.0,2782.0,,16.0,24.0,2789.0,2797.0,,,,,verb.contact,1,True
23,2,kill,62,66,2875,2879,60,16.0,33.0,2829.0,2846.0,61,67.0,88.0,2880.0,2901.0,,,,,verb.social,1,True
24,3,foils,75,80,2978,2983,55,9.0,18.0,2912.0,2921.0,65,81.0,89.0,2984.0,2992.0,90.0,158.0,2993.0,3061.0,verb.cognition,1,True
25,3,kills,97,102,3160,3165,70,82.0,96.0,3145.0,3159.0,71,103.0,119.0,3166.0,3182.0,,,,,verb.contact,1,True
26,0,tries,54,59,3238,3243,72,14.0,27.0,3198.0,3211.0,,,,,,,,,,verb.social,1,True
27,0,foils,15,20,3349,3354,4,6.0,14.0,3340.0,3348.0,,21.0,29.0,3355.0,3363.0,30.0,80.0,3364.0,3414.0,verb.social,1,True
28,1,killed,20,26,3436,3442,73,0.0,16.0,3416.0,3432.0,73,27.0,44.0,3443.0,3460.0,45.0,52.0,3461.0,3468.0,verb.social,1,True
29,0,goes,24,28,3494,3498,70,9.0,23.0,3479.0,3493.0,,,,,,,,,,verb.motion,1,True
30,0,memorizes,14,23,3536,3545,70,11.0,13.0,3533.0,3535.0,"1,70",24.0,79.0,3546.0,3601.0,,,,,verb.cognition,1,True
31,3,hiding,123,129,3726,3732,17,109.0,122.0,3712.0,3725.0,,,,,,,,,,verb.motion,1,True
32,1,plan,37,41,3902,3906,20,25.0,36.0,3890.0,3901.0,1,42.0,53.0,3907.0,3918.0,,,,,verb.cognition,1,True
33,1,foils,30,35,3950,3955,4,7.0,15.0,3927.0,3935.0,,36.0,44.0,3956.0,3964.0,46.0,127.0,3966.0,4047.0,verb.cognition,1,True
34,2,discovers,45,54,4094,4103,84,42.0,44.0,4091.0,4093.0,83,55.0,73.0,4104.0,4122.0,,,,,verb.cognition,1,True
35,2,befriends,79,88,4216,4225,55,34.0,43.0,4171.0,4180.0,"1,2,88",89.0,156.0,4226.0,4293.0,,,,,verb.cognition,1,True
36,2,performs,41,49,4382,4390,4,27.0,35.0,4368.0,4376.0,,50.0,57.0,4391.0,4398.0,58.0,86.0,4399.0,4427.0,verb.creation,1,True
37,3,kill,83,87,4580,4584,55,64.0,73.0,4561.0,4570.0,1,88.0,91.0,4585.0,4588.0,,,,,verb.contact,1,True
38,1,left,17,21,4665,4669,1,0.0,8.0,4648.0,4656.0,,22.0,105.0,4670.0,4753.0,,,,,verb.cognition,1,True
