coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
4,a peasant,a peasant,0,29,38,0
0,Ivan,you,16,23,26,0
0,Ivan,Ivan,19,9,13,0
0,Ivan,Ivan,32,0,4,0
0,Ivan,he,6,59,61,0
0,Ivan,I,28,4,5,0
0,Ivan,himself,27,21,28,0
0,Ivan,Ivan,27,6,10,0
0,Ivan,him,25,89,92,0
0,Ivan,his,25,26,29,0
0,Ivan,He,24,0,2,0
0,Ivan,Ivan,12,28,32,0
0,Ivan,he,12,38,40,0
0,Ivan,his,12,51,54,0
0,Ivan,his,12,89,92,1
0,Ivan,his,23,57,60,0
0,Ivan,he,23,30,32,0
0,Ivan,he,23,14,16,0
0,Ivan,Ivan,22,38,42,0
0,Ivan,Ivan,6,9,13,0
0,Ivan,Ivan,32,6,10,0
0,Ivan,his,6,49,52,1
0,Ivan,Ivan,5,0,4,0
0,Ivan,Ivan,0,46,50,0
0,Ivan,he,0,56,58,0
0,Ivan,Ivan,102,47,51,0
0,Ivan,you,18,7,10,0
5,a wife,a wife,0,63,69,0
1,Marie,her,48,31,34,0
1,Marie,Marie,20,31,36,0
1,Marie,Her,48,0,3,0
1,Marie,she,33,4,7,0
1,Marie,She,42,0,3,0
1,Marie,her,42,72,75,0
1,Marie,her,42,116,119,0
1,Marie,herself,33,14,21,0
1,Marie,she,39,64,67,0
1,Marie,she,46,23,26,0
1,Marie,her,37,29,32,0
1,Marie,She,44,0,3,0
1,Marie,Marie,32,23,28,0
1,Marie,Marie,34,108,113,1
1,Marie,her,45,24,27,0
1,Marie,her,33,86,89,0
1,Marie,her,49,59,62,0
1,Marie,her,49,5,8,0
1,Marie,her,48,71,74,0
1,Marie,she,43,23,26,0
1,Marie,her,34,122,125,1
1,Marie,her,42,90,93,0
1,Marie,Marie,79,3,8,0
1,Marie,my,102,112,114,1
1,Marie,Marie,0,85,90,0
1,Marie,Marie,102,56,61,0
1,Marie,me,80,40,42,0
1,Marie,my,80,29,31,0
1,Marie,my,79,40,42,1
1,Marie,Marie,5,9,14,0
1,Marie,Marie,57,6,11,0
1,Marie,she,77,30,33,0
1,Marie,she,77,1,4,0
1,Marie,Marie,76,4,9,0
1,Marie,Marie,8,8,13,0
1,Marie,Marie,75,42,47,0
1,Marie,her,41,145,148,0
7,no children,no children,1,64,75,0
8,old people,old people,1,111,121,0
9,the children of their neighbours at all,the children of their neighbours at all,1,154,193,0
10,their neighbours,their neighbours,1,170,186,1
11,nobody living,nobody living,2,18,31,0
12,the tallest man,the tallest man,2,108,123,0
13,the children,us,12,10,12,0
13,the children,the children,3,55,67,0
13,the children,them,3,163,167,0
13,the children,The children,4,0,12,0
13,the children,they,4,89,93,0
13,the children,us,11,4,6,0
13,the children,them,5,23,27,0
13,the children,us,9,17,19,0
13,the children,we,6,89,91,0
15,the old man,his,3,121,124,1
15,the old man,the old man,3,105,116,0
16,his wife,his wife,3,121,129,0
16,his wife,his wife,6,49,57,0
18,a snow woman,a snow woman,6,97,109,0
18,a snow woman,a snow woman,4,108,120,0
69,Wife,Wife,6,69,73,0
71,a woman,a woman,10,27,34,0
72,a little snow child,a little snow child,11,12,31,0
73,a living one,a living one,11,51,63,0
21,his old wife,his old wife,12,89,101,0
22,the two,They,21,0,4,0
22,the two,They,14,0,4,0
22,the two,they,15,14,18,0
22,the two,the two,13,5,12,0
22,the two,their,13,34,39,0
23,a passer - by,a passer-by,17,6,17,0
75,a snow - child,a snow-child,20,8,20,0
24,the child,the child,25,12,21,0
24,the child,her,75,54,57,0
24,the child,her,81,26,29,0
24,the child,her,79,124,127,0
