sentence_id,event_id,temporal_rank
4,0,0
5,0,1
7,3,2
6,0,3
7,5,4
7,4,5
9,0,6
9,2,7
12,1,8
12,2,9
14,2,10
15,0,11
16,1,12
15,1,13
16,7,14
16,2,15
17,3,16
17,5,17
17,6,18
18,1,19
18,2,20
19,3,21
18,5,22
19,5,23
19,6,24
20,3,25
20,0,26
21,1,27
22,0,28
23,0,29
24,1,30
26,1,31
24,3,32
27,1,33
26,2,34
27,2,35
27,3,36
28,1,37
30,0,38
29,0,39
28,4,40
30,3,41
30,6,42
30,4,43
30,9,44
30,8,45
32,1,46
31,1,47
31,0,48
32,2,49
34,0,50
34,1,51
34,3,52
35,10,53
35,2,54
35,5,55
36,0,56
37,0,57
37,1,58
39,0,59
39,1,60
40,3,61
40,1,62
39,2,63
41,3,64
41,0,65
42,0,66
41,5,67
42,2,68
43,0,69
44,3,70
45,1,71
46,1,72
47,1,73
48,1,74
49,1,75
49,2,76
50,1,77
49,4,78
50,2,79
50,3,80
51,1,81
50,4,82
52,1,83
51,2,84
53,3,85
53,5,86
56,1,87
56,0,88
55,2,89
57,2,90
59,1,91
58,3,92
60,3,93
60,5,94
61,1,95
64,4,96
64,0,97
63,0,98
61,2,99
66,1,100
66,0,101
65,1,102
68,1,103
69,4,104
69,5,105
70,0,106
70,1,107
70,3,108
70,2,109
70,4,110
70,6,111
70,7,112
71,0,113
71,5,114
72,1,115
72,4,116
72,3,117
74,0,118
73,1,119
75,0,120
76,0,121
78,0,122
77,0,123
80,9,124
79,0,125
80,2,126
80,5,127
82,0,128
83,5,129
83,3,130
83,2,131
84,0,132
89,1,133
87,0,134
91,1,135
93,0,136
91,2,137
93,2,138
93,3,139
93,7,140
94,1,141
95,0,142
98,1,143
97,0,144
99,0,145
99,1,146
99,3,147
100,1,148
102,0,149
101,0,150
102,1,151
105,3,152
104,0,153
107,2,154
106,0,155
107,3,156
108,1,157
108,0,158
108,4,159
108,3,160
108,5,161
109,1,162
110,0,163
112,1,164
114,0,165
115,0,166
115,1,167
116,0,168
119,1,169
120,4,170
121,0,171
121,1,172
122,0,173
122,3,174
124,1,175
123,0,176
126,3,177
125,0,178
127,1,179
128,0,180
129,1,181
129,3,182
129,2,183
130,4,184
130,3,185
130,1,186
131,1,187
131,2,188
131,4,189
132,3,190
133,1,191
135,4,192
135,2,193
135,6,194
136,0,195
136,3,196
137,0,197
137,6,198
137,3,199
138,0,200
138,1,201
139,1,202
142,1,203
139,3,204
139,2,205
143,0,206
145,2,207
146,1,208
146,2,209
146,4,210
147,3,211
148,4,212
148,0,213
149,0,214
149,1,215
149,2,216
149,3,217
150,0,218
150,1,219
151,1,220
152,1,221
153,1,222
152,2,223
154,0,224
154,1,225
155,0,226
157,0,227
157,3,228
158,2,229
158,1,230
158,5,231
158,3,232
159,2,233
159,0,234
160,1,235
160,2,236
161,0,237
161,1,238
163,0,239
164,0,240
164,1,241
165,1,242
165,2,243
166,0,244
167,1,245
167,2,246
168,1,247
169,2,248
171,0,249
170,0,250
171,5,251
