clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Princess/the Princess,54,13,50,63,The Princess,female,1.0,primary
the Crab/The Crab,14,10,32,42,the Crab,male,1.0,primary
the King/The King,5,12,23,35,the King,male,1.0,secondary
The old man/the old man,15,9,20,29,The old man,male,1.0,secondary
the Prince,67,5,22,27,the Prince,male,1.0,secondary
an old man,96,1,18,19,an old man,male,1.0,tertiary
The old woman/the old woman,7,5,12,17,The old woman,female,1.0,tertiary
the Crab,0,8,7,15,the Crab,male,1.0,tertiary
a fisherman who had a wife and three children--his wife,8,4,10,14,a fisherman who had a wife and three children's wife,female,1.0,tertiary
The old woman/the old woman--her husband,11,6,8,14,The old woman's husband,male,1.0,tertiary
the daughter,62,1,11,12,the daughter,female,1.0,tertiary
a fisherman who had a wife and three children,2,1,8,9,a fisherman who had a wife and three children,female,1.0,tertiary
the old fisherman,38,1,6,7,the old fisherman,male,1.0,tertiary
twelve handsome youths,105,1,6,7,twelve handsome youths,group/nonbinary,1.0,tertiary
The Princess/the Princess--Her mother/her mother,58,4,2,6,The Princess's mother,female,1.0,tertiary
the King/The King--Your master,154,2,3,5,the King's master,male,1.0,tertiary
the fisherman 's wife/The fisherman 's wife,17,3,2,5,the fisherman 's wife,female,1.0,tertiary
twelve handsome youths--one of them,106,1,3,4,twelve handsome youths's of them,male,1.0,tertiary
The Princess/the Princess--Her parents,130,1,3,4,The Princess's parents,group/nonbinary,1.0,tertiary
The youths/the youths,107,2,2,4,The youths,unknown,0.0,tertiary
the royal family,55,1,3,4,the royal family,group/nonbinary,1.0,tertiary
the fisherman/The fisherman,16,4,0,4,the fisherman,unknown,0.0,tertiary
twelve handsome youths's of them--my dearest lady,170,2,2,4,twelve handsome youths's of them's dearest lady,female,1.0,tertiary
the King/The King--his daughter,20,2,1,3,the King's daughter,female,1.0,tertiary
a black man,153,2,0,2,a black man,male,1.0,tertiary
The Princess/the Princess--her father,74,1,1,2,The Princess's father,male,1.0,tertiary
the Crab/The Crab--his young wife,47,1,1,2,the Crab's young wife,female,1.0,tertiary
all the princes in the world,157,1,1,2,all the princes in the world,male,1.0,tertiary
a fisherman who had a wife and three children's wife--your sisters,164,1,1,2,a fisherman who had a wife and three children's wife's sisters,female,1.0,tertiary
the King/The King--my daughter,142,2,0,2,the King's daughter,unknown,0.0,tertiary
the cruel mother,171,2,0,2,the cruel mother,female,1.0,tertiary
the Crab himself--the Crab himself,167,1,1,2,the Crab himself's Crab himself,unknown,0.0,tertiary
The Princess/the Princess--The Princess in her fright,87,1,0,1,The Princess's Princess in her fright,female,1.0,tertiary
young men,120,1,0,1,young men,male,1.0,tertiary
a man,134,1,0,1,a man,male,1.0,tertiary
an eagle,133,1,0,1,an eagle,unknown,0.0,tertiary
that prince,165,1,0,1,that prince,male,1.0,tertiary
The Princess/the Princess--you fool,166,1,0,1,The Princess's fool,unknown,0.0,tertiary
the other persons in the story,95,1,0,1,the other persons in the story,unknown,0.0,tertiary
The Princess's mother--her daughter,89,1,0,1,The Princess's mother's daughter,unknown,0.0,tertiary
the poor Princess,91,1,0,1,the poor Princess,female,1.0,tertiary
twelve persons,102,1,0,1,twelve persons,unknown,0.0,tertiary
The old man/the old man--my parents,175,1,0,1,The old man's parents,unknown,0.0,tertiary
twelve handsome youths--my father,168,1,0,1,twelve handsome youths's father,male,1.0,tertiary
twelve handsome youths--my mother,169,1,0,1,twelve handsome youths's mother,female,1.0,tertiary
the black man,79,1,0,1,the black man,male,1.0,tertiary
sisters,84,1,0,1,sisters,female,1.0,tertiary
Benjamin,1,1,0,1,Benjamin,unknown,0.0,tertiary
the Princes,76,1,0,1,the Princes,male,1.0,tertiary
the married pair,45,1,0,1,the married pair,unknown,0.0,tertiary
three children,4,1,0,1,three children,unknown,0.0,tertiary
the little creature,9,1,0,1,the little creature,unknown,0.0,tertiary
the Golden Crab,10,1,0,1,the Golden Crab,unknown,0.0,tertiary
the King/The King--his younger daughter,139,1,0,1,the King's younger daughter,unknown,0.0,tertiary
a prudent monarch,21,1,0,1,a prudent monarch,unknown,0.0,tertiary
a prince in disguise,22,1,0,1,a prince in disguise,male,1.0,tertiary
old woman,140,1,0,1,old woman,female,1.0,tertiary
the King/The King--Your Majesty,148,1,0,1,the King's Majesty,unknown,0.0,tertiary
the Crab/The Crab--his bride,44,1,0,1,the Crab's bride,unknown,0.0,tertiary
the son of the greatest king in the world,48,1,0,1,the son of the greatest king in the world,male,1.0,tertiary
any of the Princes,75,1,0,1,any of the Princes,male,1.0,tertiary
the greatest king in the world,49,1,0,1,the greatest king in the world,male,1.0,tertiary
a crab,51,1,0,1,a crab,unknown,0.0,tertiary
a man only at night,52,1,0,1,a man only at night,male,1.0,tertiary
a handsome youth,53,1,0,1,a handsome youth,unknown,0.0,tertiary
a son,57,1,0,1,a son,unknown,0.0,tertiary
a wife,3,1,0,1,a wife,female,1.0,tertiary
another husband,61,1,0,1,another husband,male,1.0,tertiary
all the princes in the world--any one of them,159,1,0,1,all the princes in the world's one of them,male,1.0,tertiary
The Princess/the Princess--her sisters,70,1,0,1,The Princess's sisters,female,1.0,tertiary
who hear the story,137,1,0,1,who hear the story,unknown,0.0,tertiary
