clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Cinderella,1,27,162,189,Cinderella,female,1.0,primary
Cinderella--her godmother/Her godmother,38,13,26,39,Cinderella's godmother,female,1.0,tertiary
Our young misses,32,1,28,29,Our young misses,group/nonbinary,1.0,tertiary
the mother - in - law--her sisters/Her sisters,21,7,14,21,the mother - in - law's sisters,female,1.0,tertiary
Cinderella--her two sisters,88,4,13,17,Cinderella's two sisters,female,1.0,tertiary
the King 's son/The King 's son,30,7,6,13,the King 's son,male,1.0,tertiary
the two sisters,97,3,9,12,the two sisters,female,1.0,tertiary
the mother - in - law,12,1,10,11,the mother - in - law,female,1.0,tertiary
the youngest,26,2,6,8,the youngest,female,1.0,tertiary
the King/The King,29,8,0,8,the King,male,1.0,tertiary
Miss Charlotte,2,2,5,7,Miss Charlotte,unknown,0.0,tertiary
The poor girl,23,1,6,7,The poor girl,female,1.0,tertiary
"a gentleman who married , for his second wife's gentleman who married , for his second wife--his second wife",4,1,5,6,"a gentleman who married , for his second wife's gentleman who married , for his second wife's second wife",female,0.6428571428571429,tertiary
the eldest,27,2,3,5,the eldest,unknown,0.0,tertiary
All the ladies,74,1,3,4,All the ladies,female,1.0,tertiary
the young prince,78,2,2,4,the young prince,male,1.0,tertiary
"The King himself , old as he was--The King himself , old as he was",71,1,3,4,"The King himself , old as he was's King himself , old as he was",male,1.0,tertiary
The gentleman who was sent to try the slipper,125,1,3,4,The gentleman who was sent to try the slipper,male,1.0,tertiary
that princess,92,1,2,3,that princess,female,1.0,tertiary
The guards at the palace gate,104,1,2,3,The guards at the palace gate,group/nonbinary,1.0,tertiary
The Prince/the Prince,80,3,0,3,The Prince,male,1.0,tertiary
"The King 's son who was told that a great princess , whom nobody knew",63,1,2,3,"The King 's son who was told that a great princess , whom nobody knew",male,0.625,tertiary
"a gentleman who married , for his second wife--a gentleman who married , for his second wife",3,1,2,3,"a gentleman who married , for his second wife's gentleman who married , for his second wife",male,0.6,tertiary
The poor girl--her father,24,1,2,3,The poor girl's father,male,1.0,tertiary
The fairy/The Fairy,47,2,0,2,The fairy,unknown,0.0,tertiary
everyone,69,2,0,2,everyone,unknown,0.0,tertiary
the finest princess,144,1,1,2,the finest princess,female,1.0,tertiary
the Queen,72,1,0,1,the Queen,female,1.0,tertiary
so beautiful and lovely a creature,73,1,0,1,so beautiful and lovely a creature,unknown,0.0,tertiary
"Cinderella's two sisters--that fine , beautiful lady whom they had seen at the ball",130,1,0,1,"Cinderella's two sisters's fine , beautiful lady whom they had seen at the ball",female,1.0,tertiary
a young girl,108,1,0,1,a young girl,female,1.0,tertiary
a poor country wench,109,1,0,1,a poor country wench,unknown,0.0,tertiary
all the Court,122,1,0,1,all the Court,unknown,0.0,tertiary
the company,82,1,0,1,the company,unknown,0.0,tertiary
the duchesses,121,1,0,1,the duchesses,unknown,0.0,tertiary
Cinderella--one of her sisters,90,1,0,1,Cinderella's of her sisters,female,1.0,tertiary
the fine lady,112,1,0,1,the fine lady,female,1.0,tertiary
the most beautiful ever was seen with mortal eyes,145,1,0,1,the most beautiful ever was seen with mortal eyes,unknown,0.0,tertiary
a gentlewoman,110,1,0,1,a gentlewoman,unknown,0.0,tertiary
the princesses,120,1,0,1,the princesses,female,1.0,tertiary
the two sisters--They whom he employed,119,1,0,1,the two sisters's whom he employed,unknown,0.0,tertiary
a dirty Cinderwench,146,1,0,1,a dirty Cinderwench,unknown,0.0,tertiary
a fool,147,1,0,1,a fool,unknown,0.0,tertiary
Cinderella--her sister,96,1,0,1,Cinderella's sister,female,1.0,tertiary
the beautiful person who owned the glass slipper,116,1,0,1,the beautiful person who owned the glass slipper,unknown,0.0,tertiary
a princess,106,1,0,1,a princess,female,1.0,tertiary
Cinderella--her coachman,60,1,0,1,Cinderella's coachman,unknown,0.0,tertiary
the unknown new - comer,70,1,0,1,the unknown new - comer,unknown,0.0,tertiary
Cinderwench,0,1,0,1,Cinderwench,unknown,0.0,tertiary
the proudest and most haughty woman that was ever seen,5,1,0,1,the proudest and most haughty woman that was ever seen,female,1.0,tertiary
a former husband,6,1,0,1,a former husband,male,1.0,tertiary
"a gentleman who married , for his second wife's gentleman who married , for his second wife's second wife--two daughters of her own humor",7,1,0,1,"a gentleman who married , for his second wife's gentleman who married , for his second wife's second wife's daughters of her own humor",male,1.0,tertiary
another wife,8,1,0,1,another wife,female,1.0,tertiary
"a young daughter , but of unparalleled goodness and sweetness of temper",9,1,0,1,"a young daughter , but of unparalleled goodness and sweetness of temper",unknown,0.0,tertiary
"a gentleman who married , for his second wife's gentleman who married , for his second wife's second wife--her mother , who was the best creature in the world",10,1,0,1,"a gentleman who married , for his second wife's gentleman who married , for his second wife's second wife's mother , who was the best creature in the world",female,0.5,tertiary
this pretty girl,13,1,0,1,this pretty girl,female,1.0,tertiary
the mother - in - law--her own daughters,15,1,0,1,the mother - in - law's own daughters,female,1.0,tertiary
madam,17,1,0,1,madam,unknown,0.0,tertiary
misses,19,1,0,1,misses,unknown,0.0,tertiary
the mother - in - law--her daughters,20,1,0,1,the mother - in - law's daughters,female,1.0,tertiary
The poor girl's father--his wife,25,1,0,1,The poor girl's father's wife,female,1.0,tertiary
all persons of fashion,31,1,0,1,all persons of fashion,unknown,0.0,tertiary
all the company,67,1,0,1,all the company,unknown,0.0,tertiary
a very grand figure among the quality,33,1,0,1,a very grand figure among the quality,unknown,0.0,tertiary
the people,137,1,0,1,the people,unknown,0.0,tertiary
a Cinderwench,138,1,0,1,a Cinderwench,unknown,0.0,tertiary
Cinderella--This godmother of hers,39,1,0,1,Cinderella's godmother of hers,unknown,0.0,tertiary
a fairy,40,1,0,1,a fairy,unknown,0.0,tertiary
a good girl,139,1,0,1,a good girl,female,1.0,tertiary
a coachman,45,1,0,1,a coachman,unknown,0.0,tertiary
a coachman of him,142,1,0,1,a coachman of him,unknown,0.0,tertiary
"a fat , jolly coachman",49,1,0,1,"a fat , jolly coachman",unknown,0.0,tertiary
"six footmen , who skipped up immediately behind the coach , with their liveries all bedaubed with gold and silver , and clung as close behind each other as if they had done nothing else their whole lives",52,1,0,1,"six footmen , who skipped up immediately behind the coach , with their liveries all bedaubed with gold and silver , and clung as close behind each other as if they had done nothing else their whole lives",unknown,0.0,tertiary
a great princess,64,1,0,1,a great princess,female,1.0,tertiary
nobody knew,65,1,0,1,nobody knew,unknown,0.0,tertiary
two great lords of the Court,134,1,0,1,two great lords of the Court,unknown,0.0,tertiary
