sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",Win,BEFORE,"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",said,0,0,0,1
"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",said,BEFORE,"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",tell,0,0,1,2
"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",tell,AFTER,"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",escaped,0,0,2,5
"""Win victory and blessings, O Fionn,"" said Conan, ""and tell me who was the man that, having only one leg, one arm, and one eye, escaped from you in consequence of his swiftness. ",escaped,BEFORE,"Who outstripped the Fenians of Eire, and why is this proverb used, 'As Roc came to the house of Fionn'?"" ",used,0,1,5,2
"Who outstripped the Fenians of Eire, and why is this proverb used, 'As Roc came to the house of Fionn'?"" ",used,BEFORE,"Who outstripped the Fenians of Eire, and why is this proverb used, 'As Roc came to the house of Fionn'?"" ",came,1,1,2,3
"Who outstripped the Fenians of Eire, and why is this proverb used, 'As Roc came to the house of Fionn'?"" ",came,BEFORE,"""I will tell you that,"" said Fionn. ",tell,1,2,3,1
"""I will tell you that,"" said Fionn. ",tell,BEFORE,"""I will tell you that,"" said Fionn. ",said,2,2,1,2
"""I will tell you that,"" said Fionn. ",said,AFTER,"I gave a portion of it to each of the Fenian chiefs, and there remained none for my own share but a haunch bone. ",gave,2,6,2,0
"I gave a portion of it to each of the Fenian chiefs, and there remained none for my own share but a haunch bone. ",gave,BEFORE,"Gobha Gaoithe, son of Ronan, presented himself, and requested me to give him the haunch. ",presented,6,7,0,0
"Gobha Gaoithe, son of Ronan, presented himself, and requested me to give him the haunch. ",presented,BEFORE,"Gobha Gaoithe, son of Ronan, presented himself, and requested me to give him the haunch. ",requested,7,7,0,1
"Gobha Gaoithe, son of Ronan, presented himself, and requested me to give him the haunch. ",requested,BEFORE,"Gobha Gaoithe, son of Ronan, presented himself, and requested me to give him the haunch. ",give,7,7,1,2
"Gobha Gaoithe, son of Ronan, presented himself, and requested me to give him the haunch. ",give,BEFORE,I accordingly gave it to him. ,gave,7,8,2,0
I accordingly gave it to him. ,gave,BEFORE,He then declared that I gave him that portion on account of his swiftness of foot. ,declared,8,9,0,0
He then declared that I gave him that portion on account of his swiftness of foot. ,declared,AFTER,He then declared that I gave him that portion on account of his swiftness of foot. ,gave,9,9,0,1
He then declared that I gave him that portion on account of his swiftness of foot. ,gave,BEFORE,"He went out on the plain, but he had only gone a short distance when Caoilte, son of Ronan, his own brother, overtook him, and brought the haunch back again to me, and we had no further dispute about the matter. ",gone,9,10,1,2
"He went out on the plain, but he had only gone a short distance when Caoilte, son of Ronan, his own brother, overtook him, and brought the haunch back again to me, and we had no further dispute about the matter. ",gone,BEFORE,"He went out on the plain, but he had only gone a short distance when Caoilte, son of Ronan, his own brother, overtook him, and brought the haunch back again to me, and we had no further dispute about the matter. ",overtook,10,10,2,3
"He went out on the plain, but he had only gone a short distance when Caoilte, son of Ronan, his own brother, overtook him, and brought the haunch back again to me, and we had no further dispute about the matter. ",overtook,BEFORE,"He went out on the plain, but he had only gone a short distance when Caoilte, son of Ronan, his own brother, overtook him, and brought the haunch back again to me, and we had no further dispute about the matter. ",brought,10,10,3,4
"He went out on the plain, but he had only gone a short distance when Caoilte, son of Ronan, his own brother, overtook him, and brought the haunch back again to me, and we had no further dispute about the matter. ",brought,BEFORE,"We had not been long so when we saw a huge, obnoxious, massy-boned, black, detestable giant, having only one eye, one arm, and one leg, hop forward towards us. ",saw,10,11,4,2
"We had not been long so when we saw a huge, obnoxious, massy-boned, black, detestable giant, having only one eye, one arm, and one leg, hop forward towards us. ",saw,AFTER,"We had not been long so when we saw a huge, obnoxious, massy-boned, black, detestable giant, having only one eye, one arm, and one leg, hop forward towards us. ",hop,11,11,2,5
"We had not been long so when we saw a huge, obnoxious, massy-boned, black, detestable giant, having only one eye, one arm, and one leg, hop forward towards us. ",hop,BEFORE,He saluted us. ,saluted,11,12,5,0
He saluted us. ,saluted,BEFORE,"I returned the salutation, and asked him whence he came."" ",asked,12,13,0,1
"I returned the salutation, and asked him whence he came."" ",asked,AFTER,"I returned the salutation, and asked him whence he came."" ",came,13,13,1,2
"I returned the salutation, and asked him whence he came."" ",came,BEFORE,"'I am come by the powers of the agility of my arm and leg,' responded he, 'having heard there is not one man in the world more liberal in bestowing gifts than you, O Fionn. ",come,13,14,2,1
"'I am come by the powers of the agility of my arm and leg,' responded he, 'having heard there is not one man in the world more liberal in bestowing gifts than you, O Fionn. ",come,BEFORE,"'I am come by the powers of the agility of my arm and leg,' responded he, 'having heard there is not one man in the world more liberal in bestowing gifts than you, O Fionn. ",responded,14,14,1,2
"'I am come by the powers of the agility of my arm and leg,' responded he, 'having heard there is not one man in the world more liberal in bestowing gifts than you, O Fionn. ",responded,BEFORE,"Therefore, I am come to solicit wealth and valuable gifts from you.' ",solicit,14,15,2,2
"Therefore, I am come to solicit wealth and valuable gifts from you.' ",solicit,BEFORE,I replied that were all the wealth of the world mine I would give him neither little nor much. ,replied,15,16,2,0
I replied that were all the wealth of the world mine I would give him neither little nor much. ,replied,BEFORE,I replied that were all the wealth of the world mine I would give him neither little nor much. ,give,16,16,0,3
I replied that were all the wealth of the world mine I would give him neither little nor much. ,give,BEFORE,He then declared 'they were all liars who asserted that I never gave a refusal to any person.' ,declared,16,17,3,0
He then declared 'they were all liars who asserted that I never gave a refusal to any person.' ,declared,AFTER,He then declared 'they were all liars who asserted that I never gave a refusal to any person.' ,asserted,17,17,0,2
He then declared 'they were all liars who asserted that I never gave a refusal to any person.' ,asserted,AFTER,He then declared 'they were all liars who asserted that I never gave a refusal to any person.' ,gave,17,17,2,3
He then declared 'they were all liars who asserted that I never gave a refusal to any person.' ,gave,BEFORE,I replied that if he were a man I would not give him a refusal. ,replied,17,18,3,0
I replied that if he were a man I would not give him a refusal. ,replied,BEFORE,I replied that if he were a man I would not give him a refusal. ,give,18,18,0,3
I replied that if he were a man I would not give him a refusal. ,give,BEFORE,"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",said,18,19,3,0
"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",said,BEFORE,"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",let,19,19,0,1
"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",let,BEFORE,"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",have,19,19,1,2
"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",have,BEFORE,"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",say,19,19,2,5
"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",say,AFTER,"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",allow,19,19,5,7
"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",allow,BEFORE,"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",make,19,19,7,10
"'Well, then,' said the giant, 'let me have that haunch you have in your hand, and I will say good-bye to the Fenians, provided that you allow me the length of the haunch as a distance, and that I am not seized upon until I make my first hop.' ",make,AFTER,"Upon hearing this I gave the haunch into the giant's hand, and he hopped over the lofty stockades of the town. ",gave,19,20,10,1
"Upon hearing this I gave the haunch into the giant's hand, and he hopped over the lofty stockades of the town. ",gave,BEFORE,"Upon hearing this I gave the haunch into the giant's hand, and he hopped over the lofty stockades of the town. ",hopped,20,20,1,2
"Upon hearing this I gave the haunch into the giant's hand, and he hopped over the lofty stockades of the town. ",hopped,BEFORE,He then made use of the utmost swiftness of his one leg to outstrip all the rest of the Fenians. ,made,20,21,2,0
He then made use of the utmost swiftness of his one leg to outstrip all the rest of the Fenians. ,made,BEFORE,"When the Fenian chiefs saw that, they started in pursuit of the giant, while I and the band of minstrels of the town went to the top of the dun to watch their proceedings. ",saw,21,22,0,0
"When the Fenian chiefs saw that, they started in pursuit of the giant, while I and the band of minstrels of the town went to the top of the dun to watch their proceedings. ",saw,BEFORE,"When the Fenian chiefs saw that, they started in pursuit of the giant, while I and the band of minstrels of the town went to the top of the dun to watch their proceedings. ",started,22,22,0,1
"When the Fenian chiefs saw that, they started in pursuit of the giant, while I and the band of minstrels of the town went to the top of the dun to watch their proceedings. ",started,BEFORE,"When the Fenian chiefs saw that, they started in pursuit of the giant, while I and the band of minstrels of the town went to the top of the dun to watch their proceedings. ",watch,22,22,1,3
"When the Fenian chiefs saw that, they started in pursuit of the giant, while I and the band of minstrels of the town went to the top of the dun to watch their proceedings. ",watch,BEFORE,"When I saw that the giant had outstripped them a considerable distance, I put on my running habiliments, and, taking no weapon but Mac an Loin in my hand, I started after the others. ",saw,22,23,3,0
"When I saw that the giant had outstripped them a considerable distance, I put on my running habiliments, and, taking no weapon but Mac an Loin in my hand, I started after the others. ",saw,AFTER,"When I saw that the giant had outstripped them a considerable distance, I put on my running habiliments, and, taking no weapon but Mac an Loin in my hand, I started after the others. ",outstripped,23,23,0,2
"When I saw that the giant had outstripped them a considerable distance, I put on my running habiliments, and, taking no weapon but Mac an Loin in my hand, I started after the others. ",outstripped,BEFORE,"The giant passed on before me and crossed Eas Roe (now Ballyshannon), of the son of Modhuirn, without wetting his foot. ",crossed,23,25,2,1
"The giant passed on before me and crossed Eas Roe (now Ballyshannon), of the son of Modhuirn, without wetting his foot. ",crossed,BEFORE,"The giant passed on before me and crossed Eas Roe (now Ballyshannon), of the son of Modhuirn, without wetting his foot. ",wetting,25,25,1,2
"The giant passed on before me and crossed Eas Roe (now Ballyshannon), of the son of Modhuirn, without wetting his foot. ",wetting,BEFORE,"He then directed his course towards the estuary of Binn-Edair, keeping the circuit of Eire to his right hand. ",directed,25,27,2,0
"He then directed his course towards the estuary of Binn-Edair, keeping the circuit of Eire to his right hand. ",directed,BEFORE,"The giant leaped over the estuary, and it was a leap similar to flight over the sea. ",leaped,27,28,0,0
"The giant leaped over the estuary, and it was a leap similar to flight over the sea. ",leaped,BEFORE,"I sprang after him, and having caught him by the small of the back, laid him prostrate on the earth. ",sprang,28,29,0,0
"I sprang after him, and having caught him by the small of the back, laid him prostrate on the earth. ",sprang,BEFORE,"I sprang after him, and having caught him by the small of the back, laid him prostrate on the earth. ",caught,29,29,0,2
"I sprang after him, and having caught him by the small of the back, laid him prostrate on the earth. ",caught,BEFORE,"I sprang after him, and having caught him by the small of the back, laid him prostrate on the earth. ",laid,29,29,2,3
"I sprang after him, and having caught him by the small of the back, laid him prostrate on the earth. ",laid,BEFORE,"'You have dealt unjustly by me, O Fionn,' cried the giant. ",cried,29,30,3,2
"'You have dealt unjustly by me, O Fionn,' cried the giant. ",cried,AFTER,"'For it was not with you I arranged the combat, but with the Fenians.' ",arranged,30,31,2,1
"'For it was not with you I arranged the combat, but with the Fenians.' ",arranged,BEFORE,"I replied that the Fenians were not perfect, except I myself were with them. ",replied,31,32,1,0
"I replied that the Fenians were not perfect, except I myself were with them. ",replied,BEFORE,"We had not remained long thus when Liagan Luaimneach, from Luachar Deaghaidh, came to us. ",came,32,33,0,2
"We had not remained long thus when Liagan Luaimneach, from Luachar Deaghaidh, came to us. ",came,BEFORE,"He was followed by Caoilte Mac Ronan, together with the swiftest of the Fenians. ",followed,33,34,2,1
"He was followed by Caoilte Mac Ronan, together with the swiftest of the Fenians. ",followed,BEFORE,"Each of them couched his javelin, intending to drive it through the giant and kill him in my arms, but I protected him from their attacks. ",couched,34,35,1,0
