clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the giant/The giant,56,19,56,75,the giant,male,1.0,primary
Fionn Mac Cumhaill/O Fionn/Fionn,41,5,15,20,Fionn Mac Cumhaill,male,1.0,tertiary
the man of the house,147,2,13,15,the man of the house,male,1.0,tertiary
Fionn/O Fionn,22,12,2,14,Fionn,unknown,0.0,tertiary
Caoilte/Mac/Caoilte Mac Ronan/Ronan,28,12,2,14,Caoilte,male,1.0,tertiary
"a huge , obnoxious , massy - boned , black , detestable giant , having only one eye , one arm , and one leg",53,1,12,13,"a huge , obnoxious , massy - boned , black , detestable giant , having only one eye , one arm , and one leg",male,1.0,tertiary
Gobha Gaoithe,27,1,9,10,Gobha Gaoithe,male,1.0,tertiary
the Fenians/the Fenians of Eire,24,7,2,9,the Fenians,group/nonbinary,1.0,tertiary
The man/the man,145,3,6,9,The man,male,1.0,tertiary
The man at the door - post/the man at the door - post,138,4,3,7,The man at the door - post,male,1.0,tertiary
my four men,150,3,3,6,my four men,male,1.0,tertiary
the ram,149,1,4,5,the ram,unknown,0.0,tertiary
Roc,25,4,1,5,Roc,male,1.0,tertiary
The four men,151,1,4,5,The four men,male,1.0,tertiary
O Conan/Conan,23,5,0,5,O Conan,unknown,0.0,tertiary
the Fenian chiefs,47,2,3,5,the Fenian chiefs,group/nonbinary,1.0,tertiary
Liagan Luaimneach,30,3,2,5,Liagan Luaimneach,male,1.0,tertiary
the giant/The giant--My betrothed,176,1,3,4,the giant's betrothed,female,1.0,tertiary
the hag,155,2,2,4,the hag,female,1.0,tertiary
Diarmuid O'Duibhne/Diarmuid,37,4,0,4,Diarmuid O'Duibhne,unknown,0.0,tertiary
"a rough , tall , huge giant",111,1,3,4,"a rough , tall , huge giant",male,1.0,tertiary
the Fenians,73,2,1,3,the Fenians,group/nonbinary,1.0,tertiary
the giant/The giant--his betrothed one,101,1,2,3,the giant's betrothed one,female,1.0,tertiary
the man of the door - post,142,2,1,3,the man of the door - post,male,1.0,tertiary
the man with the twelve eyes,152,1,2,3,the man with the twelve eyes,male,1.0,tertiary
all the Fenians of Eire,94,3,0,3,all the Fenians of Eire,unknown,0.0,tertiary
