sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,0,Win,1,4,1,4,,,,,,22,5.0,35.0,5.0,35.0,,,,,verb.possession,1
0,1,said,38,42,38,42,22,1.0,35.0,1.0,35.0,,,,,,,,,,verb.communication,1
0,2,tell,55,59,55,59,22,1.0,35.0,1.0,35.0,",43,22",60.0,62.0,60.0,62.0,,,,,verb.communication,1
0,5,escaped,128,135,128,135,,85.0,126.0,85.0,126.0,22,136.0,144.0,136.0,144.0,145.0,176.0,,,verb.motion,1
1,2,used,61,65,239,243,,48.0,60.0,226.0,238.0,25,68.0,101.0,246.0,279.0,,,,,verb.consumption,1
1,3,came,75,79,253,257,25,71.0,74.0,249.0,252.0,,80.0,101.0,258.0,279.0,,,,,verb.motion,1
2,1,tell,8,12,291,295,,1.0,2.0,284.0,285.0,22,13.0,16.0,296.0,299.0,,,,,verb.communication,1
2,2,said,24,28,307,311,22,1.0,21.0,284.0,304.0,22,29.0,34.0,312.0,317.0,,,,,verb.communication,1
6,0,gave,2,6,521,525,,0.0,1.0,519.0,520.0,"46,47",7.0,22.0,526.0,541.0,,,,,verb.possession,1
7,0,presented,29,38,661,670,"48,28,27",0.0,27.0,632.0,659.0,27,39.0,46.0,671.0,678.0,,,,,verb.communication,1
7,1,requested,52,61,684,693,"48,28,27",0.0,27.0,632.0,659.0,27,62.0,64.0,694.0,696.0,,,,,verb.communication,1
7,2,give,68,72,700,704,,62.0,64.0,694.0,696.0,27,73.0,76.0,705.0,708.0,,,,,verb.possession,1
8,0,gave,14,18,735,739,,0.0,1.0,721.0,722.0,27,19.0,21.0,740.0,742.0,,,,,verb.possession,1
