sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
2,5,informed,66,74,236,244,7,54.0,56.0,224.0,226.0,"13,12,7",75.0,134.0,245.0,304.0,,,,,verb.communication,1
2,6,had,83,86,253,256,7,80.0,82.0,250.0,252.0,"13,12,7",87.0,134.0,257.0,304.0,,,,,verb.possession,1
3,1,belonged,24,32,330,338,7,0.0,8.0,306.0,314.0,,,,,,,,,,verb.communication,1
3,5,lost,122,126,428,432,"14,7",0.0,32.0,306.0,338.0,15,127.0,131.0,433.0,437.0,,,,,verb.possession,1
4,2,produce,65,72,504,511,,56.0,58.0,495.0,497.0,17,73.0,184.0,512.0,623.0,,,,,verb.creation,1
5,2,gave,56,60,681,685,18,0.0,15.0,625.0,640.0,7,61.0,64.0,686.0,689.0,,,,,verb.possession,1
5,3,amuse,85,90,710,715,,,,,,7,91.0,98.0,716.0,723.0,,,,,verb.consumption,1
6,1,saw,48,51,778,781,7,0.0,2.0,730.0,732.0,,52.0,60.0,782.0,790.0,,,,,verb.perception,1
7,0,knowing,9,16,800,807,,,,,,7,17.0,28.0,808.0,819.0,,,,,verb.cognition,1
7,3,described,46,55,837,846,7,30.0,32.0,821.0,823.0,"13,7",56.0,58.0,847.0,849.0,,,,,verb.communication,1
8,0,told,3,7,873,877,18,0.0,2.0,870.0,872.0,"13,18",8.0,11.0,878.0,881.0,,,,,verb.communication,1
8,5,shoot,78,83,948,953,18,69.0,71.0,939.0,941.0,18,84.0,101.0,954.0,971.0,,,,,verb.competition,1
8,7,kill,125,129,995,999,18,116.0,118.0,986.0,988.0,,130.0,132.0,1000.0,1002.0,,,,,verb.contact,1
9,2,asked,68,73,1072,1077,24,65.0,67.0,1069.0,1071.0,"13,7",74.0,89.0,1078.0,1093.0,,,,,verb.communication,1
9,3,boil,93,97,1097,1101,"13,7",74.0,89.0,1078.0,1093.0,,,,,,,,,,verb.change,1
10,0,humored,3,10,1135,1142,18,0.0,2.0,1132.0,1134.0,24,11.0,18.0,1143.0,1150.0,19.0,26.0,1151.0,1158.0,verb.communication,1
10,1,encouraged,35,45,1167,1177,18,32.0,34.0,1164.0,1166.0,24,46.0,49.0,1178.0,1181.0,,,,,verb.communication,1
10,3,acquiring,62,71,1194,1203,24,46.0,49.0,1178.0,1181.0,,72.0,96.0,1204.0,1228.0,,,,,verb.possession,1
10,5,kill,113,117,1245,1249,24,104.0,106.0,1236.0,1238.0,,118.0,151.0,1250.0,1283.0,,,,,verb.contact,1
13,0,came,11,15,1476,1480,24,8.0,10.0,1473.0,1475.0,"13,24,7",16.0,129.0,1481.0,1594.0,,,,,verb.motion,1
13,1,saw,51,54,1516,1519,24,48.0,50.0,1513.0,1515.0,,55.0,60.0,1520.0,1525.0,61.0,98.0,1526.0,1563.0,verb.perception,1
14,0,returned,3,11,1599,1607,24,0.0,2.0,1596.0,1598.0,,,,,,,,,,verb.motion,1
14,1,inquired,17,25,1613,1621,24,0.0,2.0,1596.0,1598.0,"13,7",26.0,88.0,1622.0,1684.0,,,,,verb.communication,1
14,4,made,75,79,1671,1675,"13,7",34.0,49.0,1630.0,1645.0,,80.0,88.0,1676.0,1684.0,,,,,verb.creation,1
15,1,answered,7,15,1693,1701,24,0.0,2.0,1686.0,1688.0,,,,,,,,,,verb.communication,1
16,1,believe,11,18,1718,1725,24,8.0,10.0,1715.0,1717.0,24,19.0,57.0,1726.0,1764.0,,,,,verb.cognition,1
16,3,seen,31,35,1738,1742,24,24.0,26.0,1731.0,1733.0,,36.0,57.0,1743.0,1764.0,,,,,verb.perception,1
17,2,lost,13,17,1779,1783,24,0.0,2.0,1766.0,1768.0,24,18.0,28.0,1784.0,1794.0,29.0,57.0,1795.0,1823.0,verb.possession,1
18,1,see,38,41,1863,1866,36,12.0,25.0,1837.0,1850.0,,42.0,77.0,1867.0,1902.0,,,,,verb.communication,1
19,0,entering,8,16,1929,1937,,,,,,36,17.0,26.0,1938.0,1947.0,,,,,verb.motion,1
19,1,heard,30,35,1951,1956,36,27.0,29.0,1948.0,1950.0,36,36.0,116.0,1957.0,2037.0,,,,,verb.perception,1
20,1,wear,11,15,2050,2054,36,0.0,3.0,2039.0,2042.0,,16.0,18.0,2055.0,2057.0,,,,,verb.body,1
22,1,dream,9,14,2133,2138,36,0.0,3.0,2124.0,2127.0,36,15.0,72.0,2139.0,2196.0,,,,,verb.creation,1
22,2,hearing,18,25,2142,2149,,,,,,36,26.0,72.0,2150.0,2196.0,,,,,verb.perception,1
22,4,tell,46,50,2170,2174,,26.0,33.0,2150.0,2157.0,36,51.0,54.0,2175.0,2178.0,,,,,verb.communication,1
22,5,rise,58,62,2182,2186,36,51.0,54.0,2175.0,2178.0,,,,,,,,,,verb.motion,1
22,6,smoke,67,72,2191,2196,36,51.0,54.0,2175.0,2178.0,,,,,,,,,,verb.consumption,1
23,1,see,9,12,2207,2210,36,0.0,3.0,2198.0,2201.0,,27.0,76.0,2225.0,2274.0,,,,,verb.perception,1
24,0,awake,9,14,2285,2290,36,5.0,8.0,2281.0,2284.0,,,,,,,,,,verb.body,1
24,2,find,24,28,2300,2304,36,15.0,18.0,2291.0,2294.0,,29.0,43.0,2305.0,2319.0,,,,,verb.possession,1
25,0,Put,0,3,2321,2324,,,,,,36,4.0,15.0,2325.0,2336.0,,,,,verb.contact,1
25,3,do,108,110,2429,2431,"212,213,211",50.0,98.0,2371.0,2419.0,,111.0,120.0,2432.0,2441.0,,,,,verb.social,1
26,3,smoke,58,63,2501,2506,36,54.0,57.0,2497.0,2500.0,,,,,,,,,,verb.consumption,1
27,0,informed,15,23,2558,2566,38,0.0,9.0,2543.0,2552.0,36,24.0,48.0,2567.0,2591.0,,,,,verb.communication,1
27,4,imposing,107,115,2650,2658,"13,36",82.0,97.0,2625.0,2640.0,36,116.0,124.0,2659.0,2667.0,125.0,146.0,2668.0,2689.0,verb.communication,1
27,5,serve,128,133,2671,2676,,,,,,13,134.0,146.0,2677.0,2689.0,,,,,verb.competition,1
28,0,caused,22,28,2713,2719,,0.0,16.0,2691.0,2707.0,36,29.0,58.0,2720.0,2749.0,,,,,verb.communication,1
28,2,laid,42,46,2733,2737,,29.0,35.0,2720.0,2726.0,36,47.0,58.0,2738.0,2749.0,,,,,verb.contact,1
28,3,told,64,68,2755,2759,,0.0,16.0,2691.0,2707.0,"41,36",69.0,72.0,2760.0,2763.0,,,,,verb.communication,1
28,5,avenge,102,108,2793,2799,,,,,,"41,36",109.0,134.0,2800.0,2825.0,,,,,verb.cognition,1
29,0,meet,10,14,2837,2841,36,6.0,9.0,2833.0,2836.0,"214,36",15.0,25.0,2842.0,2852.0,,,,,verb.social,1
29,1,added,39,44,2866,2871,42,28.0,38.0,2855.0,2865.0,,,,,,,,,,verb.communication,1
29,3,run,56,59,2883,2886,36,47.0,50.0,2874.0,2877.0,214,60.0,75.0,2887.0,2902.0,,,,,verb.motion,1
30,1,see,12,15,2916,2919,214,0.0,2.0,2904.0,2906.0,,16.0,24.0,2920.0,2928.0,26.0,49.0,2930.0,2953.0,verb.perception,1
31,1,running,14,21,2969,2976,36,6.0,9.0,2961.0,2964.0,,,,,,,,,,verb.motion,1
31,3,throw,32,37,2987,2992,36,23.0,26.0,2978.0,2981.0,214,38.0,40.0,2993.0,2995.0,73.0,102.0,3028.0,3057.0,verb.contact,1
31,4,entangle,59,67,3014,3022,36,23.0,26.0,2978.0,2981.0,214,68.0,71.0,3023.0,3026.0,73.0,102.0,3028.0,3057.0,verb.contact,1
31,6,win,90,93,3045,3048,36,81.0,84.0,3036.0,3039.0,,94.0,102.0,3049.0,3057.0,,,,,verb.competition,1
32,3,turned,52,58,3112,3118,36,34.0,47.0,3094.0,3107.0,,,,,,,,,,verb.motion,1
32,7,behold,131,137,3191,3197,36,110.0,112.0,3170.0,3172.0,44,138.0,143.0,3198.0,3203.0,,,,,verb.perception,1
