coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
2,an old man,an old man,0,10,20,0
2,an old man,his,0,59,62,1
2,an old man,he,0,78,80,0
5,his grandson,his grandson,0,59,71,0
6,an infant,an infant,0,112,121,0
7,the child,He,6,0,2,0
7,the child,his,9,74,77,1
7,the child,him,5,61,64,0
7,the child,himself,5,91,98,0
7,the child,he,3,17,19,1
7,the child,his,13,75,78,1
7,the child,he,7,30,32,0
7,the child,his,14,34,37,1
7,the child,his,2,119,122,1
7,the child,he,2,80,82,0
7,the child,the child,5,28,37,0
7,the child,he,2,54,56,0
7,the child,his,7,62,65,1
7,the child,The child,1,0,9,0
8,no parents,no parents,1,14,24,0
9,brothers,brothers,1,26,34,0
10,sisters,sisters,1,39,46,0
12,no other relative living beside his grandfather,no other relative living beside his grandfather,2,87,134,0
13,his grandfather,He,41,0,2,0
13,his grandfather,he,41,72,74,0
13,his grandfather,his grandfather,7,62,77,0
13,his grandfather,him,8,8,11,0
13,his grandfather,his grandfather,9,74,89,0
13,his grandfather,his,27,134,137,0
13,his grandfather,his grandfather,27,82,97,0
13,his grandfather,his grandfather,14,34,49,0
13,his grandfather,he,41,120,122,0
13,his grandfather,his grandfather,13,75,90,0
13,his grandfather,his,41,98,101,0
13,his grandfather,his,40,22,25,0
13,his grandfather,His grandfather,40,0,15,0
13,his grandfather,his grandfather,33,53,68,0
13,his grandfather,his,40,50,53,0
13,his grandfather,his grandfather,2,119,134,1
13,his grandfather,his grandfather,137,119,134,0
14,The band to whom he had belonged,their,3,44,49,1
14,The band to whom he had belonged,The band to whom he had belonged,3,0,32,0
15,their children,their children,3,44,58,0
15,their children,them,3,127,131,0
16,the tribe,the tribe,4,30,39,0
17,"a great man , who would wear a white feather , and who would astonish every one","a great man, who would wear a white feather, and who would astonish every one",4,73,150,0
17,"a great man , who would wear a white feather , and who would astonish every one",his,4,154,157,0
18,The grandfather,his,8,91,94,0
18,The grandfather,He,10,0,2,0
18,The grandfather,he,8,69,71,0
18,The grandfather,he,10,32,34,0
18,The grandfather,He,8,0,2,0
18,The grandfather,The grandfather,5,0,15,0
18,The grandfather,he,8,116,118,0
24,the boy,he,16,8,10,0
24,the boy,He,15,0,2,0
24,the boy,he,13,48,50,0
24,the boy,He,14,0,2,0
24,the boy,he,16,24,26,0
24,the boy,He,17,0,2,0
24,the boy,he,13,8,10,0
24,the boy,he,10,104,106,0
24,the boy,he,11,19,21,0
24,the boy,he,11,5,7,0
24,the boy,him,10,46,49,0
24,the boy,the boy,10,11,18,0
24,the boy,he,9,65,67,0
24,the boy,The boy,9,0,7,0
24,the boy,his,17,18,21,0
28,an expert hunter,an expert hunter,11,31,47,0
