sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
" they had all been destroyed by six large giants, and he had been informed that he had no other relative living beside his grandfather. ",informed,AFTER," they had all been destroyed by six large giants, and he had been informed that he had no other relative living beside his grandfather. ",had,2,2,5,6
" they had all been destroyed by six large giants, and he had been informed that he had no other relative living beside his grandfather. ",had,AFTER,"The band to whom he had belonged had put up their children on a wager in a race against those of the giants, and had thus lost them. ",belonged,2,3,6,1
"The band to whom he had belonged had put up their children on a wager in a race against those of the giants, and had thus lost them. ",belonged,BEFORE,"The band to whom he had belonged had put up their children on a wager in a race against those of the giants, and had thus lost them. ",lost,3,3,1,5
"The band to whom he had belonged had put up their children on a wager in a race against those of the giants, and had thus lost them. ",lost,BEFORE,"There was an old tradition in the tribe, that, one day, it would produce a great man, who would wear a white feather, and who would astonish every one by his feats of skill and bravery. ",produce,3,4,5,2
"There was an old tradition in the tribe, that, one day, it would produce a great man, who would wear a white feather, and who would astonish every one by his feats of skill and bravery. ",produce,AFTER,"The grandfather, as soon as the child could play about, gave him a bow and arrows to amuse himself with. ",gave,4,5,2,2
"The grandfather, as soon as the child could play about, gave him a bow and arrows to amuse himself with. ",gave,BEFORE,"The grandfather, as soon as the child could play about, gave him a bow and arrows to amuse himself with. ",amuse,5,5,2,3
"The grandfather, as soon as the child could play about, gave him a bow and arrows to amuse himself with. ",amuse,BEFORE,"He went into the edge of the woods one day, and saw a rabbit; ",saw,5,6,3,1
"He went into the edge of the woods one day, and saw a rabbit; ",saw,BEFORE," but not knowing what it was, he ran home and described it to his grandfather. ",knowing,6,7,1,0
" but not knowing what it was, he ran home and described it to his grandfather. ",knowing,BEFORE," but not knowing what it was, he ran home and described it to his grandfather. ",described,7,7,0,3
" but not knowing what it was, he ran home and described it to his grandfather. ",described,BEFORE,"He told him what it was, that its flesh was good to eat, and that if he would shoot one of his arrows into its body he would kill it. ",told,7,8,3,0
"He told him what it was, that its flesh was good to eat, and that if he would shoot one of his arrows into its body he would kill it. ",told,BEFORE,"He told him what it was, that its flesh was good to eat, and that if he would shoot one of his arrows into its body he would kill it. ",shoot,8,8,0,5
"He told him what it was, that its flesh was good to eat, and that if he would shoot one of his arrows into its body he would kill it. ",shoot,BEFORE,"He told him what it was, that its flesh was good to eat, and that if he would shoot one of his arrows into its body he would kill it. ",kill,8,8,5,7
"He told him what it was, that its flesh was good to eat, and that if he would shoot one of his arrows into its body he would kill it. ",kill,BEFORE,"The boy went out again and brought home the little animal, which he asked his grandfather to boil, that they might feast on it. ",asked,8,9,7,2
"The boy went out again and brought home the little animal, which he asked his grandfather to boil, that they might feast on it. ",asked,AFTER,"The boy went out again and brought home the little animal, which he asked his grandfather to boil, that they might feast on it. ",boil,9,9,2,3
"The boy went out again and brought home the little animal, which he asked his grandfather to boil, that they might feast on it. ",boil,BEFORE,"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",humored,9,10,3,0
"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",humored,BEFORE,"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",encouraged,10,10,0,1
"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",encouraged,AFTER,"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",acquiring,10,10,1,3
"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",acquiring,BEFORE,"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",kill,10,10,3,5
"He humored the boy in this, and he encouraged him to go on in acquiring the knowledge of hunting, until he could kill deer and the larger kinds of game; ",kill,BEFORE,"One day he came to the edge of a prairie, where he saw ashes like those at his grandfather's lodge, and lodge-poles left standing. ",came,10,13,5,0
"One day he came to the edge of a prairie, where he saw ashes like those at his grandfather's lodge, and lodge-poles left standing. ",came,BEFORE,"One day he came to the edge of a prairie, where he saw ashes like those at his grandfather's lodge, and lodge-poles left standing. ",saw,13,13,0,1
"One day he came to the edge of a prairie, where he saw ashes like those at his grandfather's lodge, and lodge-poles left standing. ",saw,BEFORE,"He returned, and inquired whether his grandfather had put up the poles and made the fire. ",returned,13,14,1,0
"He returned, and inquired whether his grandfather had put up the poles and made the fire. ",returned,BEFORE,"He returned, and inquired whether his grandfather had put up the poles and made the fire. ",inquired,14,14,0,1
"He returned, and inquired whether his grandfather had put up the poles and made the fire. ",inquired,AFTER,"He returned, and inquired whether his grandfather had put up the poles and made the fire. ",made,14,14,1,4
"He returned, and inquired whether his grandfather had put up the poles and made the fire. ",made,BEFORE,"He was answered, No. ",answered,14,15,4,1
"He was answered, No. ",answered,AFTER,Nor did he believe that he had seen any thing of the kind. ,believe,15,16,1,1
Nor did he believe that he had seen any thing of the kind. ,believe,AFTER,Nor did he believe that he had seen any thing of the kind. ,seen,16,16,1,3
Nor did he believe that he had seen any thing of the kind. ,seen,BEFORE,He must have lost his senses to be talking of such things. ,lost,16,17,3,2
He must have lost his senses to be talking of such things. ,lost,BEFORE,"Another day the young man went out to see what there was, within a day's hunt, that was curious; ",see,17,18,2,1
"Another day the young man went out to see what there was, within a day's hunt, that was curious; ",see,BEFORE," and on entering the woods he heard a voice calling out to him, ""Come here, you destined wearer of the White Feather. ",entering,18,19,1,0
" and on entering the woods he heard a voice calling out to him, ""Come here, you destined wearer of the White Feather. ",entering,BEFORE," and on entering the woods he heard a voice calling out to him, ""Come here, you destined wearer of the White Feather. ",heard,19,19,0,1
" and on entering the woods he heard a voice calling out to him, ""Come here, you destined wearer of the White Feather. ",heard,AFTER,"You do not wear it, yet, but you are worthy of it. ",wear,19,20,1,1
"You do not wear it, yet, but you are worthy of it. ",wear,BEFORE,"You will dream of hearing a voice, which will tell you to rise and smoke. ",dream,20,22,1,1
"You will dream of hearing a voice, which will tell you to rise and smoke. ",dream,BEFORE,"You will dream of hearing a voice, which will tell you to rise and smoke. ",hearing,22,22,1,2
"You will dream of hearing a voice, which will tell you to rise and smoke. ",hearing,BEFORE,"You will dream of hearing a voice, which will tell you to rise and smoke. ",tell,22,22,2,4
"You will dream of hearing a voice, which will tell you to rise and smoke. ",tell,BEFORE,"You will dream of hearing a voice, which will tell you to rise and smoke. ",rise,22,22,4,5
"You will dream of hearing a voice, which will tell you to rise and smoke. ",rise,BEFORE,"You will dream of hearing a voice, which will tell you to rise and smoke. ",smoke,22,22,5,6
"You will dream of hearing a voice, which will tell you to rise and smoke. ",smoke,BEFORE,"You will see in your dream a pipe, a smoking-sack, and a large white feather. ",see,22,23,6,1
"You will see in your dream a pipe, a smoking-sack, and a large white feather. ",see,BEFORE,When you awake you will find these articles. ,awake,23,24,1,0
When you awake you will find these articles. ,awake,BEFORE,When you awake you will find these articles. ,find,24,24,0,2
When you awake you will find these articles. ,find,BEFORE,"Put the feather on your head, and you will become a great hunter, a great warrior, and a great man, able to do any thing. ",Put,24,25,2,0
"Put the feather on your head, and you will become a great hunter, a great warrior, and a great man, able to do any thing. ",Put,BEFORE,"Put the feather on your head, and you will become a great hunter, a great warrior, and a great man, able to do any thing. ",do,25,25,0,3
"Put the feather on your head, and you will become a great hunter, a great warrior, and a great man, able to do any thing. ",do,BEFORE,"As a proof that these things shall come to pass, when you smoke, the smoke will turn into pigeons."" ",smoke,25,26,3,3
"As a proof that these things shall come to pass, when you smoke, the smoke will turn into pigeons."" ",smoke,BEFORE,"The voice then informed the young man who he was, and made known the character of his grandfather, who was imposing upon him to serve his own ends. ",informed,26,27,3,0
"The voice then informed the young man who he was, and made known the character of his grandfather, who was imposing upon him to serve his own ends. ",informed,AFTER,"The voice then informed the young man who he was, and made known the character of his grandfather, who was imposing upon him to serve his own ends. ",imposing,27,27,0,4
"The voice then informed the young man who he was, and made known the character of his grandfather, who was imposing upon him to serve his own ends. ",imposing,BEFORE,"The voice then informed the young man who he was, and made known the character of his grandfather, who was imposing upon him to serve his own ends. ",serve,27,27,4,5
"The voice then informed the young man who he was, and made known the character of his grandfather, who was imposing upon him to serve his own ends. ",serve,BEFORE,"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",caused,27,28,5,0
"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",caused,BEFORE,"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",laid,28,28,0,2
"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",laid,BEFORE,"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",told,28,28,2,3
"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",told,BEFORE,"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",avenge,28,28,3,5
"The voice-spirit then caused a vine to be laid at his side, and told him that he was now of an age to avenge the wrongs of his kindred. ",avenge,BEFORE,"""When you meet your enemy,"" the spirit added, ""you will run a race with him. ",meet,28,29,5,0
"""When you meet your enemy,"" the spirit added, ""you will run a race with him. ",meet,BEFORE,"""When you meet your enemy,"" the spirit added, ""you will run a race with him. ",added,29,29,0,1
"""When you meet your enemy,"" the spirit added, ""you will run a race with him. ",added,BEFORE,"""When you meet your enemy,"" the spirit added, ""you will run a race with him. ",run,29,29,1,3
"""When you meet your enemy,"" the spirit added, ""you will run a race with him. ",run,BEFORE,"He will not see the vine, because it is enchanted. ",see,29,30,3,1
"He will not see the vine, because it is enchanted. ",see,AFTER,"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",running,30,31,1,1
"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",running,BEFORE,"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",throw,31,31,1,3
"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",throw,BEFORE,"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",entangle,31,31,3,4
"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",entangle,BEFORE,"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",win,31,31,4,6
"While you are running, you will throw it over his head and entangle him, so that you will win the race."" ",win,AFTER,"Long before this speech was ended the young man had turned to the quarter from which the voice proceeded, and he was astonished to behold a man; ",turned,31,32,6,3
"Long before this speech was ended the young man had turned to the quarter from which the voice proceeded, and he was astonished to behold a man; ",turned,BEFORE,"Long before this speech was ended the young man had turned to the quarter from which the voice proceeded, and he was astonished to behold a man; ",behold,32,32,3,7
"Long before this speech was ended the young man had turned to the quarter from which the voice proceeded, and he was astonished to behold a man; ",behold,AFTER, for as yet he had never seen any human being beside his grandfather. ,seen,32,33,7,1
 for as yet he had never seen any human being beside his grandfather. ,seen,BEFORE,"As he looked more keenly, he saw that this man, who had the looks of great age, was wood from the breast downward, and that he appeared to be fixed in the earth. ",looked,33,34,1,0
"As he looked more keenly, he saw that this man, who had the looks of great age, was wood from the breast downward, and that he appeared to be fixed in the earth. ",looked,BEFORE,"As he looked more keenly, he saw that this man, who had the looks of great age, was wood from the breast downward, and that he appeared to be fixed in the earth. ",saw,34,34,0,1
"As he looked more keenly, he saw that this man, who had the looks of great age, was wood from the breast downward, and that he appeared to be fixed in the earth. ",saw,AFTER,"As he looked more keenly, he saw that this man, who had the looks of great age, was wood from the breast downward, and that he appeared to be fixed in the earth. ",fixed,34,34,1,6
"As he looked more keenly, he saw that this man, who had the looks of great age, was wood from the breast downward, and that he appeared to be fixed in the earth. ",fixed,BEFORE,"As his eye dwelt upon this strange being, the countenance by degrees faded away, and when he advanced to the spot whence it had addressed him, it was gone. ",advanced,34,35,6,1
"As his eye dwelt upon this strange being, the countenance by degrees faded away, and when he advanced to the spot whence it had addressed him, it was gone. ",advanced,AFTER,"As his eye dwelt upon this strange being, the countenance by degrees faded away, and when he advanced to the spot whence it had addressed him, it was gone. ",addressed,35,35,1,3
"As his eye dwelt upon this strange being, the countenance by degrees faded away, and when he advanced to the spot whence it had addressed him, it was gone. ",addressed,BEFORE," in the midst of his slumbers, as from the hollow of the air, heard the voice; ",heard,35,38,3,0
" in the midst of his slumbers, as from the hollow of the air, heard the voice; ",heard,BEFORE,"His grandfather, when his attention was called to his awakening, was greatly surprised to find the youth with a white feather on his forehead, and to see flocks of pigeons flying out of his lodge. ",find,38,40,0,3
"His grandfather, when his attention was called to his awakening, was greatly surprised to find the youth with a white feather on his forehead, and to see flocks of pigeons flying out of his lodge. ",find,BEFORE,"His grandfather, when his attention was called to his awakening, was greatly surprised to find the youth with a white feather on his forehead, and to see flocks of pigeons flying out of his lodge. ",see,40,40,3,4
"His grandfather, when his attention was called to his awakening, was greatly surprised to find the youth with a white feather on his forehead, and to see flocks of pigeons flying out of his lodge. ",see,BEFORE,"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",remembered,40,41,4,0
"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",remembered,BEFORE,"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",knowing,41,41,0,1
"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",knowing,BEFORE,"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",lose,41,41,1,3
"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",lose,AFTER,"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",begun,41,41,3,5
"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",begun,BEFORE,"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",bewailed,41,41,5,6
"He then remembered the old tradition, and knowing that now the day when he should lose control of his charge had begun, he bitterly bewailed the hour. ",bewailed,BEFORE,"Possessed of his three magic gifts, the young man departed the next morning, to seek his enemies, and to demand revenge. ",departed,41,42,6,1
"Possessed of his three magic gifts, the young man departed the next morning, to seek his enemies, and to demand revenge. ",departed,BEFORE,"Possessed of his three magic gifts, the young man departed the next morning, to seek his enemies, and to demand revenge. ",seek,42,42,1,2
"Possessed of his three magic gifts, the young man departed the next morning, to seek his enemies, and to demand revenge. ",seek,BEFORE,"Possessed of his three magic gifts, the young man departed the next morning, to seek his enemies, and to demand revenge. ",demand,42,42,2,3
"Possessed of his three magic gifts, the young man departed the next morning, to seek his enemies, and to demand revenge. ",demand,AFTER,"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",traveled,42,44,3,0
"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",traveled,BEFORE,"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",reached,44,44,0,1
"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",reached,BEFORE,"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",found,44,44,1,2
"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",found,AFTER,"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",made,44,44,2,6
"He traveled on, in good heart, till he reached this lodge, where he found that his coming had been made known by the little spirits who carry the news. ",made,BEFORE,"The giants hastened out, and gave a cry of joy as they saw him drawing near. ",gave,44,45,6,1
"The giants hastened out, and gave a cry of joy as they saw him drawing near. ",gave,BEFORE,"The giants hastened out, and gave a cry of joy as they saw him drawing near. ",saw,45,45,1,2
"The giants hastened out, and gave a cry of joy as they saw him drawing near. ",saw,BEFORE,"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",approached,45,46,2,0
"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",approached,BEFORE,"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",began,46,46,0,1
"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",began,BEFORE,"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",make,46,46,1,2
"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",make,BEFORE,"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",saying,46,46,2,3
"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",saying,AFTER,"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",comes,46,46,3,4
"When he approached within hail, they began to make sport of him, saying, ""Here comes the little man with the white feather, who is to achieve such wonderful wonders."" ",comes,BEFORE,"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",arrived,46,47,4,1
"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",arrived,BEFORE,"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",spoke,47,47,1,2
"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",spoke,BEFORE,"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",saying,47,47,2,3
"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",saying,BEFORE,"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",do,47,47,3,6
"When, however, he had arrived among them, they spoke him fair, saying he was a brave man and would do brave things. ",do,BEFORE,"Their object was to encourage him, so that he would be bold to engage in some fool-hardy trial of strength. ",encourage,47,48,6,1
"Their object was to encourage him, so that he would be bold to engage in some fool-hardy trial of strength. ",encourage,BEFORE,"Their object was to encourage him, so that he would be bold to engage in some fool-hardy trial of strength. ",engage,48,48,1,4
"Their object was to encourage him, so that he would be bold to engage in some fool-hardy trial of strength. ",engage,AFTER,"Without paying much heed to their fine speeches, White Feather went fearlessly into their lodge; ",paying,48,49,4,0
"Without paying much heed to their fine speeches, White Feather went fearlessly into their lodge; ",paying,BEFORE,"Without paying much heed to their fine speeches, White Feather went fearlessly into their lodge; ",went,49,49,0,1
"Without paying much heed to their fine speeches, White Feather went fearlessly into their lodge; ",went,BEFORE," and without waiting for invitation, he challenged them to a foot-match. ",challenged,49,50,1,1
" and without waiting for invitation, he challenged them to a foot-match. ",challenged,BEFORE,They agreed; ,agreed,50,51,1,0
They agreed; ,agreed,BEFORE," and, as they said, by way of being easy with him, they told him to begin the race with the smallest of their number. ",said,51,52,0,0
" and, as they said, by way of being easy with him, they told him to begin the race with the smallest of their number. ",said,AFTER," and, as they said, by way of being easy with him, they told him to begin the race with the smallest of their number. ",told,52,52,0,2
" and, as they said, by way of being easy with him, they told him to begin the race with the smallest of their number. ",told,BEFORE," and, as they said, by way of being easy with him, they told him to begin the race with the smallest of their number. ",begin,52,52,2,3
" and, as they said, by way of being easy with him, they told him to begin the race with the smallest of their number. ",begin,BEFORE,"The point to which they were to run was a peeled tree toward the rising sun, and then back to the starting-place, which was a war-club of iron. ",run,52,53,3,1
"The point to which they were to run was a peeled tree toward the rising sun, and then back to the starting-place, which was a war-club of iron. ",run,BEFORE,"Whoever won this stake, was empowered to use it in dispatching the defeated champion. ",empowered,53,54,1,2
