sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,1,served,9,15,9,15,0,0.0,4.0,0.0,4.0,,,,,verb.social,0,subject,Hans,31.0,190.0,221.0,male,1.0,primary
1,0,said,34,38,74,78,0,31.0,33.0,71.0,73.0,,,,,verb.communication,1,subject,Hans,31.0,190.0,221.0,male,1.0,primary
2,0,want,2,6,106,110,0,0.0,1.0,104.0,105.0,,,,,verb.emotion,2,subject,Hans,31.0,190.0,221.0,male,1.0,primary
2,2,see,22,25,126,129,0,0.0,1.0,104.0,105.0,,,,,verb.social,3,subject,Hans,31.0,190.0,221.0,male,1.0,primary
2,3,give,40,44,144,148,0,0.0,1.0,104.0,105.0,,,,,verb.possession,5,subject,Hans,31.0,190.0,221.0,male,1.0,primary
3,1,served,10,16,173,179,0,1.0,4.0,164.0,167.0,20.0,40.0,183.0,203.0,verb.social,4,subject,Hans,31.0,190.0,221.0,male,1.0,primary
3,2,said,43,47,206,210,2,1.0,40.0,164.0,203.0,,,,,verb.communication,7,subject,the master,1.0,2.0,3.0,male,1.0,tertiary
3,2,said,43,47,206,210,0,1.0,40.0,164.0,203.0,,,,,verb.communication,7,subject,Hans,31.0,190.0,221.0,male,1.0,primary
4,3,gave,50,54,273,277,2,47.0,49.0,270.0,272.0,,,,,verb.possession,6,subject,the master,1.0,2.0,3.0,male,1.0,tertiary
5,0,pulled,5,11,322,328,0,0.0,4.0,317.0,321.0,,,,,verb.contact,8,subject,Hans,31.0,190.0,221.0,male,1.0,primary
5,2,hoisted,83,90,400,407,0,0.0,4.0,317.0,321.0,,,,,verb.contact,9,subject,Hans,31.0,190.0,221.0,male,1.0,primary
6,1,trudging,14,22,471,479,0,7.0,9.0,464.0,466.0,,,,,verb.motion,10,subject,Hans,31.0,190.0,221.0,male,1.0,primary
10,0,heard,13,18,775,780,5,0.0,12.0,762.0,774.0,,,,,verb.perception,12,subject,The horseman,3.0,7.0,10.0,male,1.0,tertiary
10,1,say,24,27,786,789,0,19.0,23.0,781.0,785.0,,,,,verb.communication,14,subject,Hans,31.0,190.0,221.0,male,1.0,primary
10,4,doing,82,87,844,849,0,69.0,73.0,831.0,835.0,,,,,verb.social,13,subject,Hans,31.0,190.0,221.0,male,1.0,primary
11,1,help,9,13,869,873,0,1.0,2.0,861.0,862.0,,,,,verb.social,15,subject,Hans,31.0,190.0,221.0,male,1.0,primary
11,3,have,37,41,897,901,0,35.0,36.0,895.0,896.0,,,,,verb.possession,16,subject,Hans,31.0,190.0,221.0,male,1.0,primary
11,4,carry,61,66,921,926,0,35.0,36.0,895.0,896.0,,,,,verb.contact,18,subject,Hans,31.0,190.0,221.0,male,1.0,primary
13,1,tell,6,10,1032,1036,5,1.0,2.0,1027.0,1028.0,,,,,verb.communication,20,subject,The horseman,3.0,7.0,10.0,male,1.0,tertiary
13,2,said,22,26,1048,1052,5,1.0,19.0,1027.0,1045.0,,,,,verb.communication,21,subject,The horseman,3.0,7.0,10.0,male,1.0,tertiary
13,2,said,22,26,1048,1052,0,1.0,19.0,1027.0,1045.0,,,,,verb.communication,21,subject,Hans,31.0,190.0,221.0,male,1.0,primary
14,1,give,7,11,1091,1095,5,0.0,1.0,1084.0,1085.0,,,,,verb.possession,22,subject,The horseman,3.0,7.0,10.0,male,1.0,tertiary
14,3,give,40,44,1124,1128,0,30.0,33.0,1114.0,1117.0,,,,,verb.possession,24,subject,Hans,31.0,190.0,221.0,male,1.0,primary
15,0,said,21,25,1173,1177,0,1.0,18.0,1153.0,1170.0,,,,,verb.communication,23,subject,Hans,31.0,190.0,221.0,male,1.0,primary
16,0,warn,7,11,1191,1195,0,5.0,6.0,1189.0,1190.0,,,,,verb.communication,25,subject,Hans,31.0,190.0,221.0,male,1.0,primary
16,2,find,26,30,1210,1214,0,17.0,20.0,1201.0,1204.0,,,,,verb.perception,27,subject,Hans,31.0,190.0,221.0,male,1.0,primary
17,1,took,30,34,1256,1260,5,4.0,16.0,1230.0,1242.0,,,,,verb.contact,26,subject,The horseman,3.0,7.0,10.0,male,1.0,tertiary
18,1,gave,20,24,1291,1295,5,17.0,19.0,1288.0,1290.0,,,,,verb.possession,29,subject,The horseman,3.0,7.0,10.0,male,1.0,tertiary
19,1,go,18,20,1339,1341,0,6.0,9.0,1327.0,1330.0,,,,,verb.motion,30,subject,Hans,31.0,190.0,221.0,male,1.0,primary
19,4,click,47,52,1368,1373,0,38.0,41.0,1359.0,1362.0,,,,,verb.communication,31,subject,Hans,31.0,190.0,221.0,male,1.0,primary
19,5,cry,69,72,1390,1393,0,38.0,41.0,1359.0,1362.0,,,,,verb.communication,34,subject,Hans,31.0,190.0,221.0,male,1.0,primary
20,0,sat,16,19,1421,1424,0,13.0,15.0,1418.0,1420.0,,,,,verb.contact,33,subject,Hans,31.0,190.0,221.0,male,1.0,primary
21,0,thought,17,24,1508,1515,0,14.0,16.0,1505.0,1507.0,,,,,verb.cognition,35,subject,Hans,31.0,190.0,221.0,male,1.0,primary
21,2,like,35,39,1526,1530,0,25.0,27.0,1516.0,1518.0,,,,,verb.emotion,36,subject,Hans,31.0,190.0,221.0,male,1.0,primary
21,3,go,43,45,1534,1536,0,25.0,27.0,1516.0,1518.0,,,,,verb.motion,38,subject,Hans,31.0,190.0,221.0,male,1.0,primary
21,4,began,61,66,1552,1557,0,58.0,60.0,1549.0,1551.0,,,,,verb.change,37,subject,Hans,31.0,190.0,221.0,male,1.0,primary
21,5,click,70,75,1561,1566,0,58.0,60.0,1549.0,1551.0,,,,,verb.motion,39,subject,Hans,31.0,190.0,221.0,male,1.0,primary
21,6,cry,99,102,1590,1593,0,58.0,60.0,1549.0,1551.0,,,,,verb.communication,40,subject,Hans,31.0,190.0,221.0,male,1.0,primary
22,3,thrown,42,48,1646,1652,0,33.0,37.0,1637.0,1641.0,,,,,verb.contact,41,subject,Hans,31.0,190.0,221.0,male,1.0,primary
22,4,knew,59,63,1663,1667,0,56.0,58.0,1660.0,1662.0,,,,,verb.cognition,42,subject,Hans,31.0,190.0,221.0,male,1.0,primary
23,0,lay,9,12,1703,1706,0,6.0,8.0,1700.0,1702.0,,,,,verb.contact,43,subject,Hans,31.0,190.0,221.0,male,1.0,primary
24,4,caught,46,52,1791,1797,0,39.0,41.0,1784.0,1786.0,,,,,verb.contact,45,subject,Hans,31.0,190.0,221.0,male,1.0,primary
25,0,pulled,9,15,1875,1881,0,4.0,8.0,1870.0,1874.0,56.0,74.0,1922.0,1940.0,verb.contact,46,subject,Hans,31.0,190.0,221.0,male,1.0,primary
25,1,got,37,40,1903,1906,0,4.0,8.0,1870.0,1874.0,56.0,74.0,1922.0,1940.0,verb.body,47,subject,Hans,31.0,190.0,221.0,male,1.0,primary
25,2,feeling,56,63,1922,1929,0,4.0,8.0,1870.0,1874.0,,,,,verb.emotion,48,subject,Hans,31.0,190.0,221.0,male,1.0,primary
28,1,try,14,17,2111,2114,0,12.0,13.0,2109.0,2110.0,28.0,33.0,2125.0,2130.0,verb.social,49,subject,Hans,31.0,190.0,221.0,male,1.0,primary
30,2,have,41,45,2214,2218,42,0.0,3.0,2173.0,2176.0,75.0,102.0,2248.0,2275.0,verb.possession,51,subject,,,,,,,
31,1,give,17,21,2294,2298,0,0.0,4.0,2277.0,2281.0,,,,,verb.possession,52,subject,Hans,31.0,190.0,221.0,male,1.0,primary
31,2,have,25,29,2302,2306,0,11.0,12.0,2288.0,2289.0,,,,,verb.possession,53,subject,Hans,31.0,190.0,221.0,male,1.0,primary
32,5,mind,81,85,2401,2405,0,73.0,74.0,2393.0,2394.0,,,,,verb.cognition,56,subject,Hans,31.0,190.0,221.0,male,1.0,primary
32,6,exchanging,86,96,2406,2416,0,73.0,74.0,2393.0,2394.0,,,,,verb.possession,57,subject,Hans,31.0,190.0,221.0,male,1.0,primary
33,0,agreed,5,11,2446,2452,0,0.0,4.0,2441.0,2445.0,,,,,verb.communication,58,subject,Hans,31.0,190.0,221.0,male,1.0,primary
33,1,swinging,44,52,2485,2493,11,31.0,42.0,2472.0,2483.0,61.0,76.0,2502.0,2517.0,verb.motion,59,subject,the peasant,4.0,1.0,5.0,unknown,0.0,tertiary
34,0,went,9,13,2551,2555,0,4.0,8.0,2546.0,2550.0,56.0,114.0,2598.0,2656.0,verb.motion,61,subject,Hans,31.0,190.0,221.0,male,1.0,primary
34,1,driving,20,27,2562,2569,0,4.0,8.0,2546.0,2550.0,36.0,54.0,2578.0,2596.0,verb.motion,60,subject,Hans,31.0,190.0,221.0,male,1.0,primary
34,2,thinking,60,68,2602,2610,0,4.0,8.0,2546.0,2550.0,,,,,verb.cognition,63,subject,Hans,31.0,190.0,221.0,male,1.0,primary
34,4,made,110,114,2652,2656,0,86.0,102.0,2628.0,2644.0,,,,,verb.social,62,subject,Hans,31.0,190.0,221.0,male,1.0,primary
