clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The wolf/the wolf,12,6,25,31,The wolf,male,1.0,primary
the mother goat,32,1,18,19,the mother goat,female,1.0,secondary
the kids,6,4,10,14,the kids,group/nonbinary,1.0,secondary
the rogue,24,2,8,10,the rogue,male,1.0,secondary
Dear children,60,1,9,10,Dear children,unknown,0.0,secondary
ever mother,4,1,7,8,ever mother,female,1.0,tertiary
the youngest,35,1,6,7,the youngest,male,1.0,tertiary
the seven little kids,57,1,6,7,the seven little kids,group/nonbinary,1.0,tertiary
the six little kids,48,1,6,7,the six little kids,group/nonbinary,1.0,tertiary
the miller,18,3,3,6,the miller,male,1.0,tertiary
the baker,17,1,5,6,the baker,male,1.0,tertiary
the mother/The mother,7,4,1,5,the mother,female,1.0,tertiary
children,72,1,4,5,children,unknown,0.0,tertiary
The wretch,63,1,3,4,The wretch,male,1.0,tertiary
ever mother--her children,5,2,2,4,ever mother's children,group/nonbinary,1.0,tertiary
Dear children--your mother,67,2,1,3,Dear children's mother,female,1.0,tertiary
the kids--our mother,68,3,0,3,the kids's mother,female,1.0,tertiary
a little voice,36,1,1,2,a little voice,unknown,0.0,tertiary
the little kids,10,1,1,2,the little kids,group/nonbinary,1.0,tertiary
The wolf/the wolf--my dear children,66,2,0,2,The wolf's dear children,unknown,0.0,tertiary
Dear mother,64,1,1,2,Dear mother,female,1.0,tertiary
the six little kids--their dear mother,50,1,0,1,the six little kids's dear mother,female,1.0,tertiary
tailors at a wedding,51,1,0,1,tailors at a wedding,unknown,0.0,tertiary
the mother goat--her dear children,38,1,0,1,the mother goat's dear children,female,1.0,tertiary
the other,47,1,0,1,the other,unknown,0.0,tertiary
the little kid,43,1,0,1,the little kid,unknown,0.0,tertiary
the mother goat--my poor children,77,1,0,1,the mother goat's poor children,female,1.0,tertiary
the youngest kid,39,1,0,1,the youngest kid,unknown,0.0,tertiary
kids,78,1,0,1,kids,unknown,0.0,tertiary
an old goat who had seven little ones,2,1,0,1,an old goat who had seven little ones,unknown,0.0,tertiary
mother,76,1,0,1,mother,female,1.0,tertiary
"the youngest , who was hid in the clock - case",30,1,0,1,"the youngest , who was hid in the clock - case",unknown,0.0,tertiary
the second,27,1,0,1,the second,unknown,0.0,tertiary
children--Your dear mother,73,1,0,1,children's dear mother,female,1.0,tertiary
men,23,1,0,1,men,male,1.0,tertiary
Miller,1,1,0,1,Miller,unknown,0.0,tertiary
Baker,0,1,0,1,Baker,unknown,0.0,tertiary
a baker,16,1,0,1,a baker,unknown,0.0,tertiary
the wolf by the hoarse voice,11,1,0,1,the wolf by the hoarse voice,unknown,0.0,tertiary
the seven little kids--their mother,58,1,0,1,the seven little kids's mother,female,1.0,tertiary
