sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,2,fetch,39,44,153,158,4,8.0,11.0,122.0,125.0,50.0,58.0,164.0,172.0,verb.contact,True,0,subject,ever mother,1.0,7.0,8.0,female,1.0,tertiary
2,0,said,17,21,225,229,60,1.0,14.0,209.0,222.0,,,,,verb.communication,True,1,subject,Dear children,1.0,9.0,10.0,unknown,0.0,secondary
4,0,disguises,17,26,416,425,63,0.0,10.0,399.0,409.0,,,,,verb.perception,True,2,subject,The wretch,1.0,3.0,4.0,male,1.0,tertiary
6,0,bleated,15,22,611,618,7,4.0,14.0,600.0,610.0,,,,,verb.body,True,5,subject,the mother,4.0,1.0,5.0,female,1.0,tertiary
7,2,knocking,37,45,705,713,8,23.0,31.0,691.0,699.0,,,,,verb.contact,True,6,subject,,,,,,,
8,0,knew,20,24,869,873,10,4.0,19.0,853.0,868.0,,,,,verb.cognition,True,7,subject,the little kids,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
13,2,cried,54,59,1219,1224,12,9.0,11.0,1174.0,1176.0,,,,,verb.communication,True,10,subject,The wolf,6.0,25.0,31.0,male,1.0,primary
14,2,seeing,72,78,1393,1399,6,63.0,71.0,1384.0,1392.0,,,,,verb.perception,True,12,subject,the kids,4.0,10.0,14.0,group/nonbinary,1.0,secondary
15,0,has,12,15,1456,1459,68,1.0,11.0,1445.0,1455.0,,,,,verb.perception,True,11,subject,the kids's mother,3.0,0.0,3.0,female,1.0,tertiary
17,0,ran,14,17,1521,1524,12,0.0,8.0,1507.0,1515.0,,,,,verb.motion,True,14,subject,The wolf,6.0,25.0,31.0,male,1.0,primary
18,2,hurt,24,28,1561,1565,12,19.0,20.0,1556.0,1557.0,,,,,verb.body,True,13,subject,The wolf,6.0,25.0,31.0,male,1.0,primary
20,1,plastered,23,32,1642,1651,17,9.0,18.0,1628.0,1637.0,,,,,verb.contact,True,15,subject,the baker,1.0,5.0,6.0,male,1.0,tertiary
22,1,thinking,24,32,1768,1776,18,4.0,14.0,1748.0,1758.0,,,,,verb.cognition,True,17,subject,the miller,3.0,3.0,6.0,male,1.0,tertiary
23,2,cried,22,27,1842,1847,18,1.0,16.0,1821.0,1836.0,,,,,verb.communication,True,18,subject,the miller,3.0,3.0,6.0,male,1.0,tertiary
24,3,told,44,48,1921,1925,18,37.0,39.0,1914.0,1916.0,,,,,verb.communication,True,19,subject,the miller,3.0,3.0,6.0,male,1.0,tertiary
30,3,know,58,62,2190,2194,6,51.0,53.0,2183.0,2185.0,,,,,verb.cognition,True,24,subject,the kids,4.0,10.0,14.0,group/nonbinary,1.0,secondary
31,4,opened,110,116,2343,2349,6,105.0,109.0,2338.0,2342.0,,,,,verb.contact,True,25,subject,the kids,4.0,10.0,14.0,group/nonbinary,1.0,secondary
32,1,saw,29,32,2388,2391,6,24.0,28.0,2383.0,2387.0,,,,,verb.cognition,True,26,subject,the kids,4.0,10.0,14.0,group/nonbinary,1.0,secondary
33,0,ran,4,7,2467,2470,26,0.0,3.0,2463.0,2466.0,,,,,verb.motion,True,27,subject,,,,,,,
34,1,gave,33,37,2686,2690,12,4.0,12.0,2657.0,2665.0,,,,,verb.possession,True,28,subject,The wolf,6.0,25.0,31.0,male,1.0,primary
35,0,swallowed,24,33,2733,2742,24,11.0,20.0,2720.0,2729.0,,,,,verb.consumption,True,29,subject,the rogue,2.0,8.0,10.0,male,1.0,secondary
41,0,sought,4,10,3165,3171,32,0.0,3.0,3161.0,3164.0,,,,,verb.contact,True,31,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
42,2,came,67,71,3284,3288,32,63.0,66.0,3280.0,3283.0,,,,,verb.motion,True,33,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
43,1,cried,36,41,3354,3359,36,21.0,35.0,3339.0,3353.0,,,,,verb.communication,True,35,subject,a little voice,1.0,1.0,2.0,unknown,0.0,tertiary
44,4,eaten,64,69,3452,3457,32,7.0,10.0,3395.0,3398.0,,,,,verb.consumption,True,34,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
45,2,cried,26,31,3498,3503,32,22.0,25.0,3494.0,3497.0,,,,,verb.communication,True,36,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
46,0,wandered,25,33,3564,3572,32,21.0,24.0,3560.0,3563.0,,,,,verb.motion,True,39,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
48,4,struggling,114,124,3852,3862,35,73.0,98.0,3811.0,3836.0,,,,,verb.contact,True,38,subject,the youngest,1.0,6.0,7.0,male,1.0,tertiary
50,3,devoured,54,62,3929,3937,32,29.0,45.0,3904.0,3920.0,,,,,verb.consumption,True,37,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
50,3,devoured,54,62,3929,3937,35,29.0,45.0,3904.0,3920.0,,,,,verb.consumption,True,37,subject,the youngest,1.0,6.0,7.0,male,1.0,tertiary
50,3,devoured,54,62,3929,3937,77,29.0,45.0,3904.0,3920.0,,,,,verb.consumption,True,37,subject,the mother goat's poor children,1.0,0.0,1.0,female,1.0,tertiary
51,0,sent,8,12,3985,3989,32,4.0,7.0,3981.0,3984.0,28.0,90.0,4005.0,4067.0,verb.motion,True,40,subject,the mother goat,1.0,18.0,19.0,female,1.0,secondary
