coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
16,the little dog,the little dog,1,9,23,0
16,the little dog,you,4,51,54,0
16,the little dog,I,4,33,34,0
16,the little dog,you,4,9,12,0
16,the little dog,I,4,1,2,0
16,the little dog,you,3,23,26,0
16,the little dog,you,1,41,44,0
16,the little dog,you,2,7,10,0
3,Pussy/Mistress Pussy,Pussy,1,31,36,0
3,Pussy/Mistress Pussy,Mistress Pussy,3,0,14,0
61,mistress Pussy,mistress Pussy,2,14,28,0
62,little dog,little dog,4,21,31,0
4,Ribby,Ribby,106,126,131,0
4,Ribby,Ribby,79,72,77,0
4,Ribby,Ribby,253,5,10,0
4,Ribby,Ribby,81,0,5,0
4,Ribby,Ribby,84,29,34,0
4,Ribby,Ribby,172,22,27,0
4,Ribby,Ribby,171,32,37,0
4,Ribby,Ribby,167,49,54,0
4,Ribby,she,90,20,23,0
4,Ribby,Ribby,236,68,73,0
4,Ribby,Ribby,91,8,13,0
4,Ribby,my,167,26,28,1
4,Ribby,I,167,5,6,0
4,Ribby,Ribby,93,71,76,0
4,Ribby,Ribby,95,0,5,0
4,Ribby,herself,95,22,29,0
4,Ribby,her,95,142,145,0
4,Ribby,She,96,0,3,0
4,Ribby,I,79,1,2,0
4,Ribby,she,78,69,72,0
4,Ribby,her,253,19,22,0
4,Ribby,Ribby,97,27,32,0
4,Ribby,She,56,0,3,0
4,Ribby,she,56,63,66,0
4,Ribby,she,57,5,8,0
4,Ribby,her,57,60,63,0
4,Ribby,she,57,90,93,0
4,Ribby,Ribby,60,5,10,0
4,Ribby,she,60,30,33,0
4,Ribby,she,61,5,8,0
4,Ribby,she,61,20,23,0
4,Ribby,Ribby,63,0,5,0
4,Ribby,her,63,13,16,0
4,Ribby,Ribby,65,0,5,0
4,Ribby,Ribby,137,164,169,0
4,Ribby,Ribby,69,17,22,0
4,Ribby,Ribby,70,0,5,0
4,Ribby,she,70,41,44,0
4,Ribby,you,258,4,7,0
4,Ribby,Ribby,257,40,45,0
4,Ribby,Ribby,76,0,5,0
4,Ribby,she,77,5,8,0
4,Ribby,I,97,35,36,0
4,Ribby,I,163,1,2,0
4,Ribby,She,54,0,3,0
4,Ribby,Ribby,116,53,58,0
4,Ribby,she,152,51,54,0
4,Ribby,you,118,14,17,0
4,Ribby,Ribby,152,8,13,0
4,Ribby,Ribby,122,33,38,0
4,Ribby,I,126,1,2,0
4,Ribby,Ribby,126,46,51,0
4,Ribby,I,128,1,2,0
4,Ribby,Ribby,240,6,11,0
4,Ribby,my,129,19,21,1
4,Ribby,you,147,12,15,0
4,Ribby,Ribby,131,8,13,0
4,Ribby,my,133,16,18,1
4,Ribby,I,145,1,2,0
4,Ribby,Ribby,142,48,53,0
4,Ribby,I,142,1,2,0
4,Ribby,I,141,1,2,0
4,Ribby,Ribby,276,0,5,0
4,Ribby,YOU,116,37,40,0
4,Ribby,I,97,51,52,0
4,Ribby,you,116,21,24,0
4,Ribby,I,115,1,2,0
4,Ribby,my,98,29,31,0
4,Ribby,She,99,0,3,0
4,Ribby,She,100,0,3,0
4,Ribby,She,101,0,3,0
4,Ribby,I,102,1,2,0
4,Ribby,I,102,11,12,0
4,Ribby,Ribby,102,41,46,0
4,Ribby,I,103,0,1,0
4,Ribby,Ribby,162,20,25,0
4,Ribby,my,162,12,14,1
4,Ribby,Ribby,107,13,18,0
4,Ribby,my,160,22,24,1
4,Ribby,her,157,42,45,0
4,Ribby,she,157,29,32,0
4,Ribby,my,113,19,21,1
4,Ribby,herself,157,17,24,0
4,Ribby,Ribby,157,8,13,0
4,Ribby,Ribby,114,6,11,0
4,Ribby,I,115,8,9,0
4,Ribby,she,53,5,8,0
4,Ribby,Ribby,138,0,5,0
4,Ribby,Ribby,51,0,5,0
4,Ribby,my,195,16,18,1
4,Ribby,Ribby,27,11,16,0
4,Ribby,Ribby,195,24,29,0
4,Ribby,I,195,31,32,0
4,Ribby,I,195,41,42,0
4,Ribby,she,52,5,8,0
4,Ribby,Ribby,20,35,40,0
4,Ribby,Ribby,198,42,47,0
4,Ribby,Ribby,16,38,43,0
4,Ribby,I,200,7,8,0
4,Ribby,Ribby,15,66,71,0
4,Ribby,Ribby,265,0,5,0
4,Ribby,I,201,0,1,0
4,Ribby,you,15,29,32,0
4,Ribby,Ribby,194,37,42,0
4,Ribby,Ribby,12,6,11,0
4,Ribby,my,11,22,24,1
4,Ribby,I,11,1,2,0
4,Ribby,I,8,0,1,0
4,Ribby,Ribby,7,43,48,0
4,Ribby,Ribby,204,0,5,0
4,Ribby,my,7,20,22,1
4,Ribby,Ribby,6,46,51,0
4,Ribby,Ribby,267,1,6,0
4,Ribby,Ribby,221,10,15,0
4,Ribby,Ribby,268,64,69,0
4,Ribby,Ribby,218,31,36,0
4,Ribby,Ribby,216,23,28,0
4,Ribby,Ribby,274,5,10,0
4,Ribby,Ribby,211,0,5,0
4,Ribby,Ribby,203,28,33,0
4,Ribby,Ribby,34,43,48,0
4,Ribby,Ribby,20,61,66,0
4,Ribby,Ribby,43,0,5,0
4,Ribby,she,40,68,71,0
4,Ribby,she,40,113,116,0
4,Ribby,Ribby,38,65,70,0
4,Ribby,HER,40,124,127,0
4,Ribby,Ribby,38,47,52,0
4,Ribby,Ribby,37,0,5,0
4,Ribby,herself,35,62,69,0
4,Ribby,Ribby,45,39,44,0
4,Ribby,herself,45,48,55,0
4,Ribby,Ribby,35,21,26,0
4,Ribby,I,47,4,5,0
4,Ribby,Ribby,40,0,5,0
4,Ribby,Ribby,188,12,17,0
4,Ribby,you,261,21,24,0
4,Ribby,I,48,69,70,0
5,Duchess,She,205,0,3,0
5,Duchess,I,233,35,36,0
5,Duchess,I,238,16,17,0
5,Duchess,I,238,5,6,0
5,Duchess,I,234,10,11,0
5,Duchess,my,237,19,21,0
5,Duchess,Duchess,156,10,17,0
5,Duchess,I,226,28,29,0
5,Duchess,My,180,1,3,1
5,Duchess,my,203,20,22,1
5,Duchess,me,227,33,35,0
5,Duchess,I,181,1,2,0
