clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Duchess,5,60,139,199,Duchess,female,1.0,primary
Ribby,4,68,73,141,Ribby,female,1.0,primary
the doctor,92,7,9,16,the doctor,male,1.0,tertiary
Ribby--my dear,63,16,0,16,Ribby's dear,unknown,0.0,tertiary
the little dog,16,1,7,8,the little dog,unknown,0.0,tertiary
Cousin Tabitha/Cousin Tabitha Twitchit,6,7,1,8,Cousin Tabitha,unknown,0.0,tertiary
Dr. Maggotty,10,3,5,8,Dr. Maggotty,male,1.0,tertiary
the Duchess,43,1,7,8,the Duchess,unknown,0.0,tertiary
Ribby--my dear Duchess,65,6,0,6,Ribby's dear Duchess,unknown,0.0,tertiary
the magpie,98,2,1,3,the magpie,male,1.0,tertiary
Gammon,12,2,0,2,Gammon,unknown,0.0,tertiary
Pussy/Mistress Pussy,3,2,0,2,Pussy,unknown,0.0,tertiary
Dr. Maggotty----,13,1,0,1,Dr. Maggotty----,unknown,0.0,tertiary
Duchess--My Great - aunt,88,1,0,1,Duchess's Great - aunt,unknown,0.0,tertiary
MOUSE,11,1,0,1,MOUSE,unknown,0.0,tertiary
Duchess--her guest,48,1,0,1,Duchess's guest,unknown,0.0,tertiary
three jackdaws,105,1,0,1,three jackdaws,unknown,0.0,tertiary
The jackdaws,106,1,0,1,The jackdaws,unknown,0.0,tertiary
Squintina,9,1,0,1,Squintina,unknown,0.0,tertiary
somebody,73,1,0,1,somebody,unknown,0.0,tertiary
people,87,1,0,1,people,unknown,0.0,tertiary
Mrs. Ribston,8,1,0,1,Mrs. Ribston,unknown,0.0,tertiary
no one hiding in the cupboard or in the larder,37,1,0,1,no one hiding in the cupboard or in the larder,unknown,0.0,tertiary
nobody there,34,1,0,1,nobody there,unknown,0.0,tertiary
Timothy Baker,7,1,0,1,Timothy Baker,unknown,0.0,tertiary
A little DOG,71,1,0,1,A little DOG,unknown,0.0,tertiary
one another,29,1,0,1,one another,unknown,0.0,tertiary
a most genteel and elegant little dog,70,1,0,1,a most genteel and elegant little dog,unknown,0.0,tertiary
the postman,17,1,0,1,the postman,unknown,0.0,tertiary
little dog,62,1,0,1,little dog,unknown,0.0,tertiary
mistress Pussy,61,1,0,1,mistress Pussy,unknown,0.0,tertiary
Dr Maggotty,14,1,0,1,Dr Maggotty,unknown,0.0,tertiary
