sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time there was a woman who had seven hungry children, and she was baking pancakes for them. ",had,BEFORE,"Once upon a time there was a woman who had seven hungry children, and she was baking pancakes for them. ",baking,0,0,1,3
"Once upon a time there was a woman who had seven hungry children, and she was baking pancakes for them. ",baking,BEFORE,"The children stood around it, and their grandfather sat and looked on. ",stood,0,2,3,0
"The children stood around it, and their grandfather sat and looked on. ",stood,BEFORE,"The children stood around it, and their grandfather sat and looked on. ",sat,2,2,0,1
"The children stood around it, and their grandfather sat and looked on. ",sat,BEFORE,"The children stood around it, and their grandfather sat and looked on. ",looked,2,2,1,2
"The children stood around it, and their grandfather sat and looked on. ",looked,BEFORE,"""Give me a little bit of pancake, mother, I'm so hungry!"" ",Give,2,3,2,0
"""Give me a little bit of pancake, mother, I'm so hungry!"" ",Give,BEFORE,said one of the children. ,said,3,4,0,0
said one of the children. ,said,BEFORE,said the second. ,said,4,6,0,0
said the second. ,said,BEFORE,said the third. ,said,6,8,0,0
said the third. ,said,BEFORE,said the fourth. ,said,8,10,0,0
said the fourth. ,said,BEFORE,said the fifth. ,said,10,12,0,0
said the fifth. ,said,BEFORE,said the sixth. ,said,12,14,0,0
said the sixth. ,said,BEFORE,"said the seventh, and so they all begged around the pancake, one more sweetly than the other, for they were all so hungry and so well-behaved. ",said,14,16,0,0
"said the seventh, and so they all begged around the pancake, one more sweetly than the other, for they were all so hungry and so well-behaved. ",said,BEFORE,"said the seventh, and so they all begged around the pancake, one more sweetly than the other, for they were all so hungry and so well-behaved. ",begged,16,16,0,1
"said the seventh, and so they all begged around the pancake, one more sweetly than the other, for they were all so hungry and so well-behaved. ",begged,BEFORE,"The woman was after it with the pan in one hand, and the spoon in the other, as fast as she could, and after her came the children, and last of all, their grandfather came hobbling along. ",came,16,23,1,2
"The woman was after it with the pan in one hand, and the spoon in the other, as fast as she could, and after her came the children, and last of all, their grandfather came hobbling along. ",came,BEFORE,"The woman was after it with the pan in one hand, and the spoon in the other, as fast as she could, and after her came the children, and last of all, their grandfather came hobbling along. ",came,23,23,2,3
"The woman was after it with the pan in one hand, and the spoon in the other, as fast as she could, and after her came the children, and last of all, their grandfather came hobbling along. ",came,BEFORE,"The woman was after it with the pan in one hand, and the spoon in the other, as fast as she could, and after her came the children, and last of all, their grandfather came hobbling along. ",hobbling,23,23,3,4
"The woman was after it with the pan in one hand, and the spoon in the other, as fast as she could, and after her came the children, and last of all, their grandfather came hobbling along. ",hobbling,BEFORE,"they all cried together, and wanted to catch up with it and grab it on the run; ",cried,23,28,4,0
"they all cried together, and wanted to catch up with it and grab it on the run; ",cried,BEFORE,"they all cried together, and wanted to catch up with it and grab it on the run; ",wanted,28,28,0,1
"they all cried together, and wanted to catch up with it and grab it on the run; ",wanted,BEFORE,"they all cried together, and wanted to catch up with it and grab it on the run; ",grab,28,28,1,3
"they all cried together, and wanted to catch up with it and grab it on the run; ",grab,AFTER," but the pancake rolled and rolled, and sure enough, it got so far ahead of them that they could no longer see it, for it had nimbler legs than all of them. ",got,28,29,3,2
" but the pancake rolled and rolled, and sure enough, it got so far ahead of them that they could no longer see it, for it had nimbler legs than all of them. ",got,BEFORE," but the pancake rolled and rolled, and sure enough, it got so far ahead of them that they could no longer see it, for it had nimbler legs than all of them. ",see,29,29,2,4
" but the pancake rolled and rolled, and sure enough, it got so far ahead of them that they could no longer see it, for it had nimbler legs than all of them. ",see,BEFORE,After it had rolled a while it met a man. ,met,29,30,4,2
After it had rolled a while it met a man. ,met,BEFORE,"""Good-day, pancake,"" said the man. ",said,30,31,2,0
"""Good-day, pancake,"" said the man. ",said,BEFORE,"""Good-day, Man Tan,"" said the pancake. ",said,31,32,0,0
"""Good-day, Man Tan,"" said the pancake. ",said,BEFORE," but wait a little and let me eat you!"" ",let,32,34,0,1
" but wait a little and let me eat you!"" ",let,BEFORE," but wait a little and let me eat you!"" ",eat,34,34,1,2
" but wait a little and let me eat you!"" ",eat,AFTER,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",left,34,36,2,1
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",left,BEFORE,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",find,36,36,1,3
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",find,AFTER,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",think,36,36,3,4
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",think,BEFORE,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",leave,36,36,4,6
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, so I think I can leave you as well, Man Tan!"" ",leave,BEFORE,"said the pancake, and rolled and rolled until it met a hen. ",said,36,37,6,0
"said the pancake, and rolled and rolled until it met a hen. ",said,BEFORE,"""Good-day, pancake,"" said the hen. ",said,37,38,0,0
"""Good-day, pancake,"" said the hen. ",said,BEFORE,"""Good-day, Hen Glen,"" said the pancake. ",said,38,39,0,0
"""Good-day, Hen Glen,"" said the pancake. ",said,AFTER,"""Dear, good pancake, don't roll so fast, wait a little and I will eat you up!"" ",roll,39,40,0,1
"""Dear, good pancake, don't roll so fast, wait a little and I will eat you up!"" ",roll,BEFORE,"""Dear, good pancake, don't roll so fast, wait a little and I will eat you up!"" ",eat,40,40,1,4
"""Dear, good pancake, don't roll so fast, wait a little and I will eat you up!"" ",eat,AFTER,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",left,40,42,4,1
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",left,BEFORE,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",find,42,42,1,3
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",find,AFTER,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",think,42,42,3,4
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",think,BEFORE,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",leave,42,42,4,6
"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan, so I think I can leave you as well, Hen Glen!"" ",leave,BEFORE,"said the pancake, and rolled along the road like a wheel. ",said,42,43,6,0
"said the pancake, and rolled along the road like a wheel. ",said,BEFORE,"""Good-day, pancake,"" said the rooster. ",said,43,45,0,0
"""Good-day, pancake,"" said the rooster. ",said,BEFORE,"""Good-day, Rooster Booster,"" said the pancake. ",said,45,46,0,0
"""Good-day, Rooster Booster,"" said the pancake. ",said,AFTER,"""Dear, good pancake, don't roll so fast. ",roll,46,47,0,1
"""Dear, good pancake, don't roll so fast. ",roll,BEFORE,"Wait a little and I will eat you up!"" ",eat,47,48,1,2
"Wait a little and I will eat you up!"" ",eat,AFTER,"""Mother Gray and grandpa I've left behind, and the seven squallers, too, you'll find, and Man Tan and Hen Glen, and so I think I can leave you as well, Rooster Booster,"" said the pancake, and rolled and rolled as fast as ever it could. ",left,48,50,2,1
