sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,3,baking,verb.consumption,16,17
23,2,came,verb.motion,30,18
32,0,said,verb.communication,7,37
34,2,eat,verb.consumption,36,37
36,4,think,verb.cognition,37,37
36,4,think,verb.cognition,37,7
36,6,leave,verb.cognition,37,37
40,4,eat,verb.consumption,40,37
42,4,think,verb.cognition,37,37
42,6,leave,verb.cognition,37,37
48,2,eat,verb.consumption,46,80
50,3,find,verb.communication,78,7
50,3,find,verb.communication,80,7
50,4,think,verb.cognition,37,37
50,4,think,verb.cognition,37,80
50,6,leave,verb.cognition,37,80
50,7,said,verb.communication,80,37
50,7,said,verb.communication,7,37
52,0,said,verb.communication,87,50
53,0,said,verb.communication,10,37
57,4,think,verb.cognition,37,37
57,4,think,verb.cognition,37,80
57,6,leave,verb.cognition,37,80
57,7,said,verb.communication,78,37
57,7,said,verb.communication,7,37
57,7,said,verb.communication,37,37
57,7,said,verb.communication,80,37
57,7,said,verb.communication,8,37
57,7,said,verb.communication,81,37
60,0,said,verb.communication,11,37
64,4,think,verb.cognition,37,11
64,4,think,verb.cognition,37,37
64,4,think,verb.cognition,37,80
64,6,leave,verb.motion,37,80
64,7,said,verb.communication,78,37
64,7,said,verb.communication,7,37
64,7,said,verb.communication,37,37
64,7,said,verb.communication,80,37
64,7,said,verb.communication,8,37
64,7,said,verb.communication,81,37
67,0,said,verb.communication,12,37
71,4,think,verb.cognition,37,37
71,4,think,verb.cognition,37,80
71,6,leave,verb.cognition,37,80
71,7,said,verb.communication,7,37
71,7,said,verb.communication,1,37
71,7,said,verb.communication,37,37
71,7,said,verb.communication,80,37
71,7,said,verb.communication,2,37
71,7,said,verb.communication,8,37
71,7,said,verb.communication,81,37
71,7,said,verb.communication,10,37
74,0,said,verb.communication,15,37
81,3,carry,verb.contact,60,60
