clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver--his son",8,1,21,22,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",male,1.0,primary
the young merchant,20,2,19,21,the young merchant,male,1.0,primary
the princess,18,5,16,21,the princess,female,1.0,primary
"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver--a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",4,1,9,10,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",male,1.0,secondary
The sultan/the sultan,80,6,4,10,The sultan,male,1.0,secondary
the Turks,2,4,5,9,the Turks,group/nonbinary,1.0,secondary
the merchant 's son,17,2,6,8,the merchant 's son,male,1.0,secondary
Everyone/everyone,49,3,3,6,Everyone,unknown,0.0,tertiary
the sultana,88,4,2,6,the sultana,unknown,0.0,tertiary
"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son--His friends",10,1,3,4,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son's friends",group/nonbinary,1.0,tertiary
the Turkish god,97,1,3,4,the Turkish god,unknown,0.0,tertiary
The sultan 's daughter,81,1,3,4,The sultan 's daughter,female,1.0,tertiary
the merchant,16,2,1,3,the merchant,unknown,0.0,tertiary
the young merchant--his bride,73,1,2,3,the young merchant's bride,female,1.0,tertiary
a nurse,14,1,2,3,a nurse,female,1.0,tertiary
the princess--my father,92,1,1,2,the princess's father,male,1.0,tertiary
the street boys,61,1,1,2,the street boys,male,1.0,tertiary
the maid/The maid,50,2,0,2,the maid,unknown,0.0,tertiary
our daughter,94,2,0,2,our daughter,unknown,0.0,tertiary
the urn/The urn,45,2,0,2,the urn,unknown,0.0,tertiary
the people,60,2,0,2,the people,unknown,0.0,tertiary
Halloa,3,1,1,2,Halloa,unknown,0.0,tertiary
the god of the Turks himself who was to marry the princess--the god of the Turks himself who was to marry the princess,66,1,1,2,the god of the Turks himself who was to marry the princess's god of the Turks himself who was to marry the princess,female,1.0,tertiary
the family,58,1,0,1,the family,unknown,0.0,tertiary
one of the family,57,1,0,1,one of the family,unknown,0.0,tertiary
the young man,56,1,0,1,the young man,male,1.0,tertiary
the young merchant--Each one whom he asked,70,1,0,1,the young merchant's one whom he asked,unknown,0.0,tertiary
another,72,1,0,1,another,unknown,0.0,tertiary
a little child,15,1,0,1,a little child,unknown,0.0,tertiary
the kettle,48,1,0,1,the kettle,unknown,0.0,tertiary
a nightingale in a cage who will sing,47,1,0,1,a nightingale in a cage who will sing,unknown,0.0,tertiary
sultana,86,1,0,1,sultana,unknown,0.0,tertiary
The sultan 's daughter--her husband,83,1,0,1,The sultan 's daughter's husband,male,1.0,tertiary
my companions,41,1,0,1,my companions,unknown,0.0,tertiary
grand people,38,1,0,1,grand people,unknown,0.0,tertiary
the lowest people,37,1,0,1,the lowest people,unknown,0.0,tertiary
our family,36,1,0,1,our family,unknown,0.0,tertiary
the woodcutter,35,1,0,1,the woodcutter,unknown,0.0,tertiary
the whole court,31,1,0,1,the whole court,unknown,0.0,tertiary
an excellent merchant,7,1,0,1,an excellent merchant,unknown,0.0,tertiary
the princess--My mother,91,1,0,1,the princess's mother,female,1.0,tertiary
the princess--my parents,90,1,0,1,the princess's parents,unknown,0.0,tertiary
the god of the Turks,89,1,0,1,the god of the Turks,unknown,0.0,tertiary
each other,23,1,0,1,each other,unknown,0.0,tertiary
the princess--a Turkish god who had come through the air to see her,21,1,0,1,the princess's Turkish god who had come through the air to see her,unknown,0.0,tertiary
Halloa--you Turkish nurse,76,1,0,1,Halloa's Turkish nurse,unknown,0.0,tertiary
Turkish nurse,77,1,0,1,Turkish nurse,unknown,0.0,tertiary
the grandest,43,1,0,1,the grandest,unknown,0.0,tertiary
