sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,4,paved,61,66,61,66,4,47.0,49.0,47.0,49.0,132.0,143.0,,,verb.creation,True,0,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",1.0,9.0,10.0,male,1.0,secondary
1,1,do,15,17,160,162,4,4.0,6.0,149.0,151.0,,,,,verb.social,True,2,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",1.0,9.0,10.0,male,1.0,secondary
2,1,spending,24,32,192,200,4,1.0,3.0,169.0,171.0,,,,,verb.consumption,True,1,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",1.0,9.0,10.0,male,1.0,secondary
3,3,died,86,90,298,302,4,83.0,85.0,295.0,297.0,,,,,verb.change,True,3,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",1.0,9.0,10.0,male,1.0,secondary
4,0,inherited,12,21,316,325,4,4.0,11.0,308.0,315.0,,,,,verb.possession,True,5,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver",1.0,9.0,10.0,male,1.0,secondary
4,0,inherited,12,21,316,325,8,4.0,11.0,308.0,315.0,,,,,verb.possession,True,5,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
6,0,went,4,8,368,372,8,1.0,3.0,365.0,367.0,,,,,verb.motion,True,4,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
8,0,had,11,14,589,592,8,8.0,10.0,586.0,588.0,,,,,verb.possession,True,6,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
9,1,trouble,20,27,720,727,8,0.0,11.0,700.0,711.0,39.0,42.0,739.0,742.0,verb.emotion,True,7,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
9,1,trouble,20,27,720,727,10,0.0,11.0,700.0,711.0,39.0,42.0,739.0,742.0,verb.emotion,True,7,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son's friends",1.0,3.0,4.0,group/nonbinary,1.0,tertiary
10,1,walk,21,25,779,783,10,1.0,5.0,759.0,763.0,42.0,50.0,800.0,808.0,verb.motion,True,8,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son's friends",1.0,3.0,4.0,group/nonbinary,1.0,tertiary
11,1,sent,44,48,854,858,10,4.0,43.0,814.0,853.0,,,,,verb.communication,True,9,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son's friends",1.0,3.0,4.0,group/nonbinary,1.0,tertiary
12,1,had,31,34,936,939,8,28.0,30.0,933.0,935.0,55.0,87.0,960.0,992.0,verb.possession,True,10,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
14,1,flew,27,31,1098,1102,8,24.0,26.0,1095.0,1097.0,,,,,verb.motion,True,11,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
15,6,turned,120,126,1293,1299,8,106.0,108.0,1279.0,1281.0,,,,,verb.creation,True,12,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
17,1,walked,59,65,1448,1454,8,0.0,2.0,1389.0,1391.0,,,,,verb.motion,True,14,subject,"a merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's merchant who was so rich that he could have paved the whole street , and perhaps even a little side - street besides , with silver's son",1.0,21.0,22.0,male,1.0,primary
