sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,4,paved,61,66,61,66,4,47.0,49.0,47.0,49.0,,67.0,130.0,67.0,130.0,132.0,143.0,,,verb.creation,1
1,1,do,15,17,160,162,4,4.0,6.0,149.0,151.0,,18.0,22.0,163.0,167.0,,,,,verb.social,1
2,0,knew,4,8,172,176,4,1.0,3.0,169.0,171.0,4,9.0,42.0,177.0,210.0,,,,,verb.cognition,1
2,1,spending,24,32,192,200,4,1.0,3.0,169.0,171.0,4,33.0,42.0,201.0,210.0,,,,,verb.consumption,1
3,3,died,86,90,298,302,4,83.0,85.0,295.0,297.0,,,,,,,,,,verb.change,1
4,0,inherited,12,21,316,325,"4,8",4.0,11.0,308.0,315.0,,22.0,36.0,326.0,340.0,,,,,verb.possession,1
6,0,went,4,8,368,372,8,1.0,3.0,365.0,367.0,,21.0,35.0,385.0,399.0,,,,,verb.motion,1
6,1,made,37,41,401,405,8,1.0,3.0,365.0,367.0,,42.0,47.0,406.0,411.0,48.0,77.0,412.0,441.0,verb.cognition,1
6,2,played,83,89,447,453,8,1.0,3.0,365.0,367.0,,90.0,106.0,454.0,470.0,107.0,140.0,471.0,504.0,verb.competition,1
8,0,had,11,14,589,592,8,8.0,10.0,586.0,588.0,,15.0,46.0,593.0,624.0,,,,,verb.possession,1
8,2,had,55,58,633,636,8,52.0,54.0,630.0,632.0,,59.0,120.0,637.0,698.0,,,,,verb.possession,1
9,1,trouble,20,27,720,727,"8,10",0.0,11.0,700.0,711.0,"8,10",28.0,38.0,728.0,738.0,39.0,42.0,739.0,742.0,verb.emotion,1
10,1,walk,21,25,779,783,10,1.0,5.0,759.0,763.0,,26.0,41.0,784.0,799.0,42.0,50.0,800.0,808.0,verb.motion,1
11,1,sent,44,48,854,858,10,4.0,43.0,814.0,853.0,8,49.0,52.0,859.0,862.0,,,,,verb.communication,1
12,1,had,31,34,936,939,8,28.0,30.0,933.0,935.0,,35.0,53.0,940.0,958.0,55.0,87.0,960.0,992.0,verb.possession,1
14,0,pressed,3,10,1074,1081,8,0.0,2.0,1071.0,1073.0,,11.0,13.0,1082.0,1084.0,,,,,verb.contact,1
14,1,flew,27,31,1098,1102,8,24.0,26.0,1095.0,1097.0,,,,,,,,,,verb.motion,1
15,6,turned,120,126,1293,1299,8,106.0,108.0,1279.0,1281.0,,127.0,165.0,1300.0,1338.0,,,,,verb.creation,1
17,0,hid,3,6,1392,1395,8,0.0,2.0,1389.0,1391.0,,7.0,16.0,1396.0,1405.0,17.0,48.0,1406.0,1437.0,verb.contact,1
17,1,walked,59,65,1448,1454,8,0.0,2.0,1389.0,1391.0,,,,,,,,,,verb.motion,1
18,3,dressed,52,59,1522,1529,2,33.0,46.0,1503.0,1516.0,,,,,,,,,,verb.body,1
19,0,met,3,6,1581,1584,8,0.0,2.0,1578.0,1580.0,"15,14",7.0,34.0,1585.0,1612.0,,,,,verb.motion,1
21,0,said,20,24,1643,1647,"76,3,77",0.0,17.0,1623.0,1640.0,8,25.0,27.0,1648.0,1650.0,,,,,verb.communication,1
23,1,replied,41,48,1783,1790,14,37.0,40.0,1779.0,1782.0,,,,,,,,,,verb.communication,1
24,1,prophesied,7,17,1799,1809,,,,,,"81,80,83",18.0,126.0,1810.0,1918.0,,,,,verb.communication,1
24,5,allowed,81,88,1873,1880,,,,,,"81,86,80",89.0,141.0,1881.0,1933.0,,,,,verb.social,1
24,6,see,92,95,1884,1887,,71.0,77.0,1863.0,1869.0,"81,86,80",96.0,141.0,1888.0,1933.0,,,,,verb.social,1
25,1,said,13,17,1949,1953,14,0.0,10.0,1936.0,1946.0,"16,17",18.0,36.0,1954.0,1972.0,,,,,verb.communication,1
25,3,sat,65,68,2001,2004,17,42.0,44.0,1978.0,1980.0,17,69.0,76.0,2005.0,2012.0,,,,,verb.contact,1
25,5,crept,116,121,2052,2057,"16,17",18.0,30.0,1954.0,1966.0,,,,,,,,,,verb.motion,1
26,1,lying,8,13,2111,2116,18,0.0,3.0,2103.0,2106.0,,14.0,32.0,2117.0,2135.0,,,,,verb.contact,1
26,4,kiss,86,90,2189,2193,20,60.0,78.0,2163.0,2181.0,18,91.0,94.0,2194.0,2197.0,,,,,verb.contact,1
27,2,said,54,58,2253,2257,20,51.0,53.0,2250.0,2252.0,"18,21,20",59.0,151.0,2258.0,2350.0,,,,,verb.communication,1
27,6,see,112,115,2311,2314,,80.0,83.0,2279.0,2282.0,18,116.0,119.0,2315.0,2318.0,,,,,verb.social,1
27,7,pleased,130,137,2329,2336,,66.0,79.0,2265.0,2278.0,18,138.0,141.0,2337.0,2340.0,142.0,151.0,2341.0,2350.0,verb.emotion,1
28,0,sat,5,8,2357,2360,,0.0,4.0,2352.0,2356.0,23,9.0,28.0,2361.0,2380.0,,,,,verb.contact,1
28,1,told,37,41,2389,2393,20,34.0,36.0,2386.0,2388.0,18,42.0,45.0,2394.0,2397.0,,,,,verb.communication,1
29,1,swam,53,57,2475,2479,18,40.0,52.0,2462.0,2474.0,,58.0,77.0,2480.0,2499.0,,,,,verb.motion,1
32,0,asked,8,13,2594,2599,20,5.0,7.0,2591.0,2593.0,"18,20",14.0,26.0,2600.0,2612.0,,,,,verb.communication,1
