sentence_id,event_id,temporal_rank
0,2,0
1,2,1
2,4,2
5,1,3
3,1,4
7,1,5
8,5,6
10,2,7
9,0,8
11,0,9
12,1,10
14,4,11
13,3,12
15,1,13
16,1,14
18,2,15
20,3,16
21,1,17
27,0,18
26,0,19
28,1,20
30,4,21
29,0,22
32,0,23
31,2,24
34,2,25
33,4,26
35,0,27
37,0,28
38,7,29
40,2,30
39,4,31
41,4,32
42,4,33
44,0,34
46,2,35
45,1,36
48,3,37
47,2,38
49,2,39
50,1,40
51,2,41
52,1,42
55,4,43
54,4,44
53,0,45
56,0,46
58,2,47
59,0,48
61,2,49
60,4,50
62,2,51
63,3,52
64,3,53
65,2,54
67,1,55
69,3,56
68,4,57
70,4,58
71,6,59
74,6,60
72,2,61
75,1,62
76,0,63
78,2,64
77,1,65
82,7,66
81,3,67
80,3,68
84,2,69
83,1,70
85,4,71
86,0,72
87,0,73
89,13,74
88,3,75
90,5,76
92,0,77
91,2,78
93,1,79
95,1,80
94,4,81
96,0,82
97,0,83
98,0,84
100,0,85
99,2,86
101,1,87
102,0,88
103,3,89
104,2,90
105,2,91
106,1,92
107,1,93
108,3,94
109,1,95
110,2,96
111,2,97
112,0,98
115,1,99
113,0,100
117,2,101
116,1,102
119,3,103
120,3,104
121,2,105
122,2,106
124,7,107
123,0,108
126,0,109
129,0,110
127,0,111
132,0,112
131,1,113
133,2,114
