sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"A long, long while ago, before ever the White Men were seen in Senna, there lived a man called Gopani-Kufa. ",seen,BEFORE,"cried the antelope, 'for I was doing no harm, yet I have been caught. ",caught,0,6,1,5
"cried the antelope, 'for I was doing no harm, yet I have been caught. ",caught,BEFORE,"I would have been eaten, had I not defended myself.' ",eaten,6,7,5,3
"I would have been eaten, had I not defended myself.' ",eaten,BEFORE,"'Help me,' said the python, 'for I am Insato, King of all the Reptiles, and will reward you well!' ",reward,7,8,3,4
"'Help me,' said the python, 'for I am Insato, King of all the Reptiles, and will reward you well!' ",reward,AFTER,"Gopani-Kufa considered for a moment, then stabbing the antelope with his assegai, he set the python free. ",stabbing,8,9,4,1
"Gopani-Kufa considered for a moment, then stabbing the antelope with his assegai, he set the python free. ",stabbing,BEFORE,"'I thank you,' said the python. ",said,9,10,1,1
"'I thank you,' said the python. ",said,BEFORE,"'Come back here with the new moon, when I shall have eaten the antelope, and I will reward you as I promised.' ",reward,10,11,1,5
"'Come back here with the new moon, when I shall have eaten the antelope, and I will reward you as I promised.' ",reward,BEFORE,"'Yes,' said the dying antelope, 'he will reward you, and lo! ",reward,11,12,5,3
"'Yes,' said the dying antelope, 'he will reward you, and lo! ",reward,AFTER,"Gopani-Kufa went back to his kraal, and with the new moon he returned again to the spot where he had saved the python. ",saved,12,14,3,3
"Gopani-Kufa went back to his kraal, and with the new moon he returned again to the spot where he had saved the python. ",saved,BEFORE,"Insato was lying upon the ground, still sleepy from the effects of his huge meal, and when he saw the man he thanked him again, and said: 'Come with me now to Pita, which is my own country, and I will give you what you will of all my possessions.' ",Come,14,15,3,5
"Insato was lying upon the ground, still sleepy from the effects of his huge meal, and when he saw the man he thanked him again, and said: 'Come with me now to Pita, which is my own country, and I will give you what you will of all my possessions.' ",Come,AFTER,"Gopani-Kufa at first was afraid, thinking of what the antelope had said, but finally he consented and followed Insato into the forest. ",followed,15,16,5,5
