sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
Once the schoolmaster of Etnedal was staying in the mountains to fish. ,staying,BEFORE,"He was very fond of reading, and so he always carried one book or another along with him, with which he could lie down, and which he read on holidays, or when the weather forced him to stay in the little fishing-hut. ",read,0,1,1,4
"He was very fond of reading, and so he always carried one book or another along with him, with which he could lie down, and which he read on holidays, or when the weather forced him to stay in the little fishing-hut. ",read,AFTER,"He was very fond of reading, and so he always carried one book or another along with him, with which he could lie down, and which he read on holidays, or when the weather forced him to stay in the little fishing-hut. ",forced,1,1,4,5
"He was very fond of reading, and so he always carried one book or another along with him, with which he could lie down, and which he read on holidays, or when the weather forced him to stay in the little fishing-hut. ",forced,BEFORE,"One Sunday morning, as he was lying there reading, it seemed as though he could hear church bells; ",reading,1,2,5,2
"One Sunday morning, as he was lying there reading, it seemed as though he could hear church bells; ",reading,BEFORE,"One Sunday morning, as he was lying there reading, it seemed as though he could hear church bells; ",seemed,2,2,2,3
"One Sunday morning, as he was lying there reading, it seemed as though he could hear church bells; ",seemed,AFTER,"One Sunday morning, as he was lying there reading, it seemed as though he could hear church bells; ",hear,2,2,3,5
"One Sunday morning, as he was lying there reading, it seemed as though he could hear church bells; ",hear,BEFORE,He listened long and with surprise; ,listened,2,5,5,0
He listened long and with surprise; ,listened,BEFORE, and did not trust his ears--for he knew that it was impossible to hear the bells of the parish church so far out among the hills--yet suddenly they sounded quite clearly on his ear. ,trust,5,6,0,1
 and did not trust his ears--for he knew that it was impossible to hear the bells of the parish church so far out among the hills--yet suddenly they sounded quite clearly on his ear. ,trust,AFTER, and did not trust his ears--for he knew that it was impossible to hear the bells of the parish church so far out among the hills--yet suddenly they sounded quite clearly on his ear. ,knew,6,6,1,2
 and did not trust his ears--for he knew that it was impossible to hear the bells of the parish church so far out among the hills--yet suddenly they sounded quite clearly on his ear. ,knew,BEFORE, and did not trust his ears--for he knew that it was impossible to hear the bells of the parish church so far out among the hills--yet suddenly they sounded quite clearly on his ear. ,sounded,6,6,2,5
 and did not trust his ears--for he knew that it was impossible to hear the bells of the parish church so far out among the hills--yet suddenly they sounded quite clearly on his ear. ,sounded,BEFORE,"The sun was shining, the weather was fine, and one group of churchgoers after another passed him in their Sunday clothes, their hymn-books in their hands. ",passed,6,8,5,3
"The sun was shining, the weather was fine, and one group of churchgoers after another passed him in their Sunday clothes, their hymn-books in their hands. ",passed,AFTER,"A little further on in the forest, where he had never before seen anything but trees and brush, stood an old wooden church. ",seen,8,9,3,1
"A little further on in the forest, where he had never before seen anything but trees and brush, stood an old wooden church. ",seen,BEFORE,"After a time the priest came by, and he was so old and decrepit that his wife and daughter led him. ",led,9,10,1,2
"After a time the priest came by, and he was so old and decrepit that his wife and daughter led him. ",led,BEFORE,"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",came,10,11,2,0
"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",came,AFTER,"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",standing,11,11,0,2
"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",standing,BEFORE,"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",stopped,11,11,2,3
"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",stopped,BEFORE,"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",invited,11,11,3,4
"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",invited,BEFORE,"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",come,11,11,4,5
"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",come,BEFORE,"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",hear,11,11,5,6
"And when they came to the spot where the schoolmaster was standing, they stopped and invited him to come to church and hear mass. ",hear,BEFORE,The schoolmaster thought for a moment; ,thought,11,12,6,0
The schoolmaster thought for a moment; ,thought,BEFORE," but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",occurred,12,13,0,0
" but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",occurred,BEFORE," but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",see,13,13,0,3
" but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",see,AFTER," but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",worshiped,13,13,3,4
" but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",worshiped,BEFORE," but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",said,13,13,4,5
" but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",said,AFTER," but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",suffer,13,13,5,9
" but since it occurred to him that it might be amusing to see how these people worshiped God, he said he would go along, if he did not thereby suffer harm. ",suffer,BEFORE,"No, no harm should come to him, said they, but rather a blessing. ",come,13,14,9,1
"No, no harm should come to him, said they, but rather a blessing. ",come,BEFORE,"No, no harm should come to him, said they, but rather a blessing. ",said,14,14,1,2
"No, no harm should come to him, said they, but rather a blessing. ",said,AFTER,"In the church all went forward in a quiet and orderly manner, there were neither dogs nor crying children to disturb the service, and the singing was good--but he could not make out the words. ",disturb,14,15,2,3
"In the church all went forward in a quiet and orderly manner, there were neither dogs nor crying children to disturb the service, and the singing was good--but he could not make out the words. ",disturb,BEFORE,"When the priest had been led to the pulpit he delivered what seemed to the listening schoolmaster a really fine and edifying sermon--but one, it appeared to him, of quite a peculiar trend of thought, which he was not always able to follow. ",follow,15,16,3,9
"When the priest had been led to the pulpit he delivered what seemed to the listening schoolmaster a really fine and edifying sermon--but one, it appeared to him, of quite a peculiar trend of thought, which he was not always able to follow. ",follow,AFTER,"When the priest had been led to the pulpit he delivered what seemed to the listening schoolmaster a really fine and edifying sermon--but one, it appeared to him, of quite a peculiar trend of thought, which he was not always able to follow. ",led,16,16,9,2
