sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"His father had a friend, and this friend held an official position in the South and offered the young man a place as secretary. ",had,BEFORE,"His father had a friend, and this friend held an official position in the South and offered the young man a place as secretary. ",offered,1,1,0,2
"His father had a friend, and this friend held an official position in the South and offered the young man a place as secretary. ",offered,BEFORE,"But when the latter reached the town where he was to have been active, he found that his father's friend had already died. ",reached,1,2,2,0
"But when the latter reached the town where he was to have been active, he found that his father's friend had already died. ",reached,BEFORE,"But when the latter reached the town where he was to have been active, he found that his father's friend had already died. ",found,2,2,0,4
"But when the latter reached the town where he was to have been active, he found that his father's friend had already died. ",found,AFTER,"But when the latter reached the town where he was to have been active, he found that his father's friend had already died. ",died,2,2,4,6
"But when the latter reached the town where he was to have been active, he found that his father's friend had already died. ",died,BEFORE,"Then he was much embarrassed, seeing that he did not have the means to return home again. ",seeing,2,3,6,1
"Then he was much embarrassed, seeing that he did not have the means to return home again. ",seeing,AFTER,"Then he was much embarrassed, seeing that he did not have the means to return home again. ",have,3,3,1,3
"Then he was much embarrassed, seeing that he did not have the means to return home again. ",have,BEFORE,"So he was glad to take refuge in the Monastery of Puto, where he copied holy books for the abbot. ",copied,3,4,3,2
"So he was glad to take refuge in the Monastery of Puto, where he copied holy books for the abbot. ",copied,BEFORE,"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",noticed,4,6,2,3
"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",noticed,AFTER,"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",standing,6,6,3,5
"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",standing,BEFORE,"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",bowed,6,6,5,6
"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",bowed,BEFORE,"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",begged,6,6,6,7
"One day there had been a great snowfall, and as young Kung accidentally passed by the door of the house, he noticed a well dressed and prepossessing youth standing there who bowed to him and begged him to approach. ",begged,BEFORE,"Now young Kung was a scholar, and could appreciate good manners. ",appreciate,6,7,7,2
"Now young Kung was a scholar, and could appreciate good manners. ",appreciate,BEFORE,"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",Finding,7,8,2,0
"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",Finding,AFTER,"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",had,8,8,0,1
"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",had,BEFORE,"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",took,8,8,1,2
"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",took,BEFORE,"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",followed,8,8,2,3
"Finding that the youth and himself had much in common, he took a liking to him, and followed him into the house. ",followed,AFTER,"On a table lay a book entitled: ""Tales of the Coral Ring."" ",lay,8,11,3,0
"On a table lay a book entitled: ""Tales of the Coral Ring."" ",lay,BEFORE,"An aged man had led him into the cave in question, where he had seen a number of volumes on the book stands. ",led,11,14,0,1
"An aged man had led him into the cave in question, where he had seen a number of volumes on the book stands. ",led,AFTER,"An aged man had led him into the cave in question, where he had seen a number of volumes on the book stands. ",seen,14,14,1,3
"An aged man had led him into the cave in question, where he had seen a number of volumes on the book stands. ",seen,BEFORE,"The aged man had said: ""These are the histories of the various dynasties."" ",said,14,15,3,1
"The aged man had said: ""These are the histories of the various dynasties."" ",said,BEFORE,In a second room were to be found the histories of all the peoples on earth. ,found,15,16,1,2
In a second room were to be found the histories of all the peoples on earth. ,found,BEFORE,"The aged man explained: ""In this room are kept the secret reports of the immortals, telling the arts by means of which they gained eternal life. ",explained,16,18,2,0
"The aged man explained: ""In this room are kept the secret reports of the immortals, telling the arts by means of which they gained eternal life. ",explained,AFTER,"The aged man explained: ""In this room are kept the secret reports of the immortals, telling the arts by means of which they gained eternal life. ",gained,18,18,0,4
"The aged man explained: ""In this room are kept the secret reports of the immortals, telling the arts by means of which they gained eternal life. ",gained,BEFORE,"The monk turned the pages of the books, and found that they were all works of ancient times, such as he had never seen before. ",turned,18,20,4,0
"The monk turned the pages of the books, and found that they were all works of ancient times, such as he had never seen before. ",turned,BEFORE,"The monk turned the pages of the books, and found that they were all works of ancient times, such as he had never seen before. ",found,20,20,0,1
