sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,0,had,11,14,65,68,"13,14",0.0,10.0,54.0,64.0,15,15.0,23.0,69.0,77.0,,,,,verb.possession,1
1,2,offered,84,91,138,145,16,29.0,40.0,83.0,94.0,"18,19",92.0,105.0,146.0,159.0,,,,,verb.possession,1
2,0,reached,20,27,202,209,20,9.0,19.0,191.0,201.0,18,28.0,69.0,210.0,251.0,,,,,verb.motion,1
2,4,found,74,79,256,261,18,71.0,73.0,253.0,255.0,"13,22",80.0,121.0,262.0,303.0,,,,,verb.cognition,1
2,6,died,117,121,299,303,"13,22",85.0,104.0,267.0,286.0,,,,,,,,,,verb.change,1
3,1,seeing,30,36,335,341,18,5.0,7.0,310.0,312.0,18,37.0,88.0,342.0,393.0,,,,,verb.cognition,1
3,3,have,53,57,358,362,18,42.0,44.0,347.0,349.0,,58.0,88.0,363.0,393.0,,,,,verb.possession,1
4,2,copied,65,71,460,466,18,62.0,64.0,457.0,459.0,24,72.0,96.0,467.0,491.0,,,,,verb.cognition,1
6,3,noticed,108,115,669,676,5,105.0,107.0,666.0,668.0,"5,28",116.0,213.0,677.0,774.0,,,,,verb.perception,1
6,5,standing,155,163,716,724,28,116.0,154.0,677.0,715.0,,164.0,169.0,725.0,730.0,,,,,verb.contact,1
6,6,bowed,174,179,735,740,28,116.0,169.0,677.0,730.0,5,180.0,186.0,741.0,747.0,,,,,verb.communication,1
6,7,begged,191,197,752,758,28,116.0,169.0,677.0,730.0,5,198.0,201.0,759.0,762.0,,,,,verb.communication,1
7,2,appreciate,40,50,816,826,5,4.0,14.0,780.0,790.0,,51.0,63.0,827.0,839.0,,,,,verb.consumption,1
