sentence_id,event_id,temporal_rank
2,6,0
1,2,1
3,1,2
4,2,3
6,7,4
7,2,5
11,0,6
8,2,7
14,1,8
15,1,9
18,4,10
16,2,11
20,0,12
21,3,13
22,0,14
24,2,15
25,2,16
26,3,17
27,2,18
29,4,19
30,0,20
31,0,21
34,3,22
35,4,23
36,5,24
37,2,25
40,1,26
38,2,27
41,0,28
43,2,29
44,1,30
46,1,31
47,2,32
52,1,33
48,0,34
53,0,35
56,1,36
58,3,37
57,1,38
61,0,39
59,3,40
63,1,41
62,0,42
65,2,43
66,0,44
67,2,45
68,2,46
70,1,47
69,2,48
72,0,49
71,2,50
74,2,51
75,2,52
79,3,53
77,0,54
76,1,55
81,0,56
80,2,57
84,0,58
85,0,59
86,0,60
87,1,61
90,5,62
89,8,63
91,0,64
92,4,65
93,1,66
94,0,67
96,1,68
95,0,69
97,0,70
98,4,71
99,0,72
102,2,73
103,0,74
105,0,75
104,2,76
107,2,77
106,1,78
109,1,79
110,1,80
111,0,81
112,1,82
113,1,83
115,2,84
114,1,85
118,2,86
116,5,87
119,5,88
120,0,89
121,0,90
122,1,91
123,1,92
124,4,93
125,1,94
126,0,95
128,2,96
127,1,97
129,2,98
130,0,99
131,0,100
132,0,101
133,0,102
134,2,103
135,3,104
136,1,105
137,2,106
139,1,107
140,2,108
141,2,109
142,0,110
144,4,111
143,1,112
146,1,113
145,0,114
147,0,115
149,3,116
151,1,117
150,4,118
152,0,119
156,1,120
154,0,121
157,1,122
158,0,123
159,0,124
160,7,125
162,0,126
163,1,127
165,2,128
166,0,129
167,0,130
168,0,131
169,0,132
172,5,133
174,1,134
175,0,135
176,1,136
179,3,137
177,0,138
180,2,139
181,2,140
185,0,141
182,0,142
186,0,143
187,1,144
188,2,145
